free_right,free_left,ego_speed,during_change,distance_front,distance_back,speed_front,speed_back,occup_front,occup_back,ego_lanes,action,free_right',free_left',ego_speed',during_change',distance_front',distance_back',speed_front',speed_back',occup_front',occup_back',ego_lanes',r_deltaspeed,r_freeright,r_lanechange,r_safetyviolation,r_distancefront,r_jerk,done
1.0,1.0,0.9573473307940183,0.0,[1. 1. 1.],[0.78399291 1.         1.        ],[1. 1. 1.],[0.84641092 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],0,1.0,1.0,0.9638832785064366,0.0,[1. 1. 1.],[0.7871775 1.        1.       ],[1. 1. 1.],[0.84940465 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],-0.03611672149356342,-1,0,0,0.0,-0.4999999999999982,False
1.0,1.0,0.9638832785064366,0.0,[1. 1. 1.],[0.7871775 1.        1.       ],[1. 1. 1.],[0.84940465 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],0,1.0,1.0,0.9704192262188549,0.0,[1. 1. 1.],[0.79054509 1.         1.        ],[1. 1. 1.],[0.84936204 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],-0.029580773781145143,-1,0,0,0.0,-0.0,False
1.0,1.0,0.9704192262188549,0.0,[1. 1. 1.],[0.79054509 1.         1.        ],[1. 1. 1.],[0.84936204 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],0,1.0,1.0,0.9769551739312732,0.0,[1. 1. 1.],[0.79415089 1.         1.        ],[1. 1. 1.],[0.84733488 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],-0.023044826068726865,-1,0,0,0.0,-0.0,False
1.0,1.0,0.9769551739312732,0.0,[1. 1. 1.],[0.79415089 1.         1.        ],[1. 1. 1.],[0.84733488 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],0,1.0,1.0,0.9834911216436915,0.0,[1. 1. 1.],[0.79795428 1.         1.        ],[1. 1. 1.],[0.84676786 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],-0.016508878356308588,-1,0,0,0.0,-0.0,False
1.0,1.0,0.9834911216436915,0.0,[1. 1. 1.],[0.79795428 1.         1.        ],[1. 1. 1.],[0.84676786 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],0,1.0,1.0,0.9900270693561097,0.0,[1. 1. 1.],[0.8019059 1.        1.       ],[1. 1. 1.],[0.84797551 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],-0.009972930643890312,-1,0,0,0.0,-0.0,False
1.0,1.0,0.9900270693561097,0.0,[1. 1. 1.],[0.8019059 1.        1.       ],[1. 1. 1.],[0.84797551 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],0,1.0,1.0,0.996563017068528,0.0,[1. 1. 1.],[0.80606912 1.         1.        ],[1. 1. 1.],[0.84690461 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],-0.0034369829314720344,-1,0,0,0.0,-0.0,False
1.0,1.0,0.996563017068528,0.0,[1. 1. 1.],[0.80606912 1.         1.        ],[1. 1. 1.],[0.84690461 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],0,1.0,1.0,1.0,0.0,[1. 1. 1.],[0.81029702 1.         1.        ],[1. 1. 1.],[0.84801679 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],-0.0,-1,0,0,0.0,-0.2370708057423876,False
1.0,1.0,1.0,0.0,[1. 1. 1.],[0.81029702 1.         1.        ],[1. 1. 1.],[0.84801679 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],2,0.0,0.0,1.0,1.0,[1. 1. 1.],[0.81457835 1.         1.        ],[1. 1. 1.],[0.8460959 0.        0.       ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],-0.0,0,-1,0,0.0,-0.26292919425761063,False
0.0,0.0,1.0,1.0,[1. 1. 1.],[0.81457835 1.         1.        ],[1. 1. 1.],[0.8460959 0.        0.       ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],2,0.0,0.0,1.0,1.0,[1. 1. 1.],[0.81884114 1.         1.        ],[1. 1. 1.],[0.84676258 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],-0.0,0,0,-1,0.0,-0.0,False
0.0,0.0,1.0,1.0,[1. 1. 1.],[0.81884114 1.         1.        ],[1. 1. 1.],[0.84676258 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],0,0.0,0.0,1.0,1.0,[1. 1. 1.],[0.82313769 1.         1.        ],[1. 1. 1.],[0.84554869 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],-0.0,0,0,0,0.0,-0.0,False
0.0,0.0,1.0,1.0,[1. 1. 1.],[0.82313769 1.         1.        ],[1. 1. 1.],[0.84554869 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],0,0.0,0.0,1.0,1.0,[1. 1. 1.],[0.82736846 1.         1.        ],[1. 1. 1.],[0.84791346 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],-0.0,0,0,0,0.0,-0.0,False
0.0,0.0,1.0,1.0,[1. 1. 1.],[0.82736846 1.         1.        ],[1. 1. 1.],[0.84791346 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],0,0.0,0.0,1.0,1.0,[1. 1. 1.],[0.83158324 1.         1.        ],[1. 1. 1.],[0.8484885 0.        0.       ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],-0.0,0,0,0,0.0,-0.0,False
0.0,0.0,1.0,1.0,[1. 1. 1.],[0.83158324 1.         1.        ],[1. 1. 1.],[0.8484885 0.        0.       ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],0,0.0,0.0,1.0,1.0,[1. 1. 1.],[0.83584543 1.         1.        ],[1. 1. 1.],[0.84678384 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],-0.0,0,0,0,0.0,-0.0,False
0.0,0.0,1.0,1.0,[1. 1. 1.],[0.83584543 1.         1.        ],[1. 1. 1.],[0.84678384 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],0,0.0,0.0,1.0,1.0,[1. 1. 1.],[0.84011935 1.         1.        ],[1. 1. 1.],[0.8463624 0.        0.       ],[0. 0. 0.],[1. 0. 0.],[0.0125448 0.9874552 0.       ],-0.0,0,0,0,0.0,-0.0,False
