free_right,free_left,ego_speed,during_change,distance_front,distance_back,speed_front,speed_back,occup_front,occup_back,ego_lanes,action,free_right',free_left',ego_speed',during_change',distance_front',distance_back',speed_front',speed_back',occup_front',occup_back',ego_lanes',r_deltaspeed,r_freeright,r_lanechange,r_safetyviolation,r_distancefront,r_jerk,done
0.0,1.0,0.8426235571208416,0.0,[1. 1. 1.],[0.02527804 1.         1.        ],[1. 1. 1.],[0.78414103 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],2,0.0,1.0,0.8491595048332599,0.0,[1. 1. 1.],[0.02715708 1.         1.        ],[1. 1. 1.],[0.78161234 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],-0.1508404951667401,0,0,-1,0.0,-0.4999999999999982,False
0.0,1.0,0.8491595048332599,0.0,[1. 1. 1.],[0.02715708 1.         1.        ],[1. 1. 1.],[0.78161234 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],0,0.0,1.0,0.8556954525456781,0.0,[1. 1. 1.],[0.02916362 1.         1.        ],[1. 1. 1.],[0.78356519 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],-0.14430454745432184,0,0,0,0.0,-0.0,False
0.0,1.0,0.8556954525456781,0.0,[1. 1. 1.],[0.02916362 1.         1.        ],[1. 1. 1.],[0.78356519 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],0,0.0,1.0,0.8622314002580964,0.0,[1. 1. 1.],[0.03137468 1.         1.        ],[1. 1. 1.],[0.78274879 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],-0.13776859974190356,0,0,0,0.0,-0.0,False
0.0,1.0,0.8622314002580964,0.0,[1. 1. 1.],[0.03137468 1.         1.        ],[1. 1. 1.],[0.78274879 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],0,0.0,1.0,0.8687673479705147,0.0,[1. 1. 1.],[0.03374375 1.         1.        ],[1. 1. 1.],[0.78360455 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],-0.13123265202948528,0,0,0,0.0,-0.0,False
0.0,1.0,0.8687673479705147,0.0,[1. 1. 1.],[0.03374375 1.         1.        ],[1. 1. 1.],[0.78360455 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],0,1.0,1.0,0.875303295682933,0.0,[1. 1. 1.],[0.03628082 1.         1.        ],[1. 1. 1.],[0.78410155 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],-0.124696704317067,-1,0,0,0.0,-0.0,False
1.0,1.0,0.875303295682933,0.0,[1. 1. 1.],[0.03628082 1.         1.        ],[1. 1. 1.],[0.78410155 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],0,1.0,1.0,0.8818392433953512,0.0,[1. 1. 1.],[0.0390746 1.        1.       ],[1. 1. 1.],[0.78140937 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],-0.11816075660464873,-1,0,0,0.0,-0.0,False
1.0,1.0,0.8818392433953512,0.0,[1. 1. 1.],[0.0390746 1.        1.       ],[1. 1. 1.],[0.78140937 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],0,1.0,1.0,0.8883751911077695,0.0,[1. 1. 1.],[0.04202938 1.         1.        ],[1. 1. 1.],[0.78215732 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],-0.11162480889223045,-1,0,0,0.0,-0.0,False
1.0,1.0,0.8883751911077695,0.0,[1. 1. 1.],[0.04202938 1.         1.        ],[1. 1. 1.],[0.78215732 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],0,1.0,1.0,0.8949111388201878,0.0,[1. 1. 1.],[0.04516624 1.         1.        ],[1. 1. 1.],[0.78214848 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],-0.10508886117981217,-1,0,0,0.0,-0.0,False
1.0,1.0,0.8949111388201878,0.0,[1. 1. 1.],[0.04516624 1.         1.        ],[1. 1. 1.],[0.78214848 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],0,1.0,1.0,0.9014470865326061,0.0,[1. 1. 1.],[0.04843185 1.         1.        ],[1. 1. 1.],[0.78405562 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],-0.0985529134673939,-1,0,0,0.0,-0.0,False
1.0,1.0,0.9014470865326061,0.0,[1. 1. 1.],[0.04843185 1.         1.        ],[1. 1. 1.],[0.78405562 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],0,1.0,1.0,0.9079830342450244,0.0,[1. 1. 1.],[0.05192791 1.         1.        ],[1. 1. 1.],[0.78230772 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],-0.09201696575497562,-1,0,0,0.0,-0.0,False
1.0,1.0,0.9079830342450244,0.0,[1. 1. 1.],[0.05192791 1.         1.        ],[1. 1. 1.],[0.78230772 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],0,1.0,1.0,0.9145189819574426,0.0,[1. 1. 1.],[0.0556045 1.        1.       ],[1. 1. 1.],[0.78235403 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],-0.08548101804255734,-1,0,0,0.0,-0.0,False
1.0,1.0,0.9145189819574426,0.0,[1. 1. 1.],[0.0556045 1.        1.       ],[1. 1. 1.],[0.78235403 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],0,1.0,1.0,0.9210549296698609,0.0,[1. 1. 1.],[0.05946957 1.         1.        ],[1. 1. 1.],[0.78211466 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],-0.07894507033013906,-1,0,0,0.0,-0.0,False
1.0,1.0,0.9210549296698609,0.0,[1. 1. 1.],[0.05946957 1.         1.        ],[1. 1. 1.],[0.78211466 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],0,1.0,1.0,0.9275908773822792,0.0,[1. 1. 1.],[0.06350342 1.         1.        ],[1. 1. 1.],[0.78258296 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],-0.07240912261772078,-1,0,0,0.0,-0.0,False
1.0,1.0,0.9275908773822792,0.0,[1. 1. 1.],[0.06350342 1.         1.        ],[1. 1. 1.],[0.78258296 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],0,1.0,1.0,0.9341268250946975,0.0,[1. 1. 1.],[0.06772709 1.         1.        ],[1. 1. 1.],[0.78229574 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],-0.0658731749053025,-1,0,0,0.0,-0.0,False
1.0,1.0,0.9341268250946975,0.0,[1. 1. 1.],[0.06772709 1.         1.        ],[1. 1. 1.],[0.78229574 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],0,1.0,1.0,0.9406627728071157,0.0,[1. 1. 1.],[0.07214831 1.         1.        ],[1. 1. 1.],[0.78173001 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],-0.05933722719288423,-1,0,0,0.0,-0.0,False
1.0,1.0,0.9406627728071157,0.0,[1. 1. 1.],[0.07214831 1.         1.        ],[1. 1. 1.],[0.78173001 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],0,1.0,1.0,0.947198720519534,0.0,[1. 1. 1.],[0.07668838 1.         1.        ],[1. 1. 1.],[0.78399363 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],-0.05280127948046595,-1,0,0,0.0,-0.0,False
1.0,1.0,0.947198720519534,0.0,[1. 1. 1.],[0.07668838 1.         1.        ],[1. 1. 1.],[0.78399363 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],0,1.0,1.0,0.9537346682319523,0.0,[1. 1. 1.],[0.08147666 1.         1.        ],[1. 1. 1.],[0.78160701 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],-0.046265331768047674,-1,0,0,0.0,-0.0,False
1.0,1.0,0.9537346682319523,0.0,[1. 1. 1.],[0.08147666 1.         1.        ],[1. 1. 1.],[0.78160701 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],0,1.0,1.0,0.9602706159443706,0.0,[1. 1. 1.],[0.08640753 1.         1.        ],[1. 1. 1.],[0.783017 0.       0.      ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],-0.039729384055629396,-1,0,0,0.0,-0.0,False
1.0,1.0,0.9602706159443706,0.0,[1. 1. 1.],[0.08640753 1.         1.        ],[1. 1. 1.],[0.783017 0.       0.      ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],0,1.0,1.0,0.9668065636567889,0.0,[1. 1. 1.],[0.09151143 1.         1.        ],[1. 1. 1.],[0.78333296 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],-0.03319343634321112,-1,0,0,0.0,-0.0,False
1.0,1.0,0.9668065636567889,0.0,[1. 1. 1.],[0.09151143 1.         1.        ],[1. 1. 1.],[0.78333296 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],0,1.0,1.0,0.9733425113692071,0.0,[1. 1. 1.],[0.09677685 1.         1.        ],[1. 1. 1.],[0.78406267 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],-0.026657488630792845,-1,0,0,0.0,-0.0,False
1.0,1.0,0.9733425113692071,0.0,[1. 1. 1.],[0.09677685 1.         1.        ],[1. 1. 1.],[0.78406267 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],0,1.0,1.0,0.9798784590816254,0.0,[1. 1. 1.],[0.10223601 1.         1.        ],[1. 1. 1.],[0.78363403 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],-0.020121540918374568,-1,0,0,0.0,-0.0,False
1.0,1.0,0.9798784590816254,0.0,[1. 1. 1.],[0.10223601 1.         1.        ],[1. 1. 1.],[0.78363403 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],2,0.0,0.0,0.9864144067940437,1.0,[1. 1. 1.],[0.10789967 1.         1.        ],[1. 1. 1.],[0.78281895 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],-0.01358559320595629,0,-1,0,0.0,-0.0,False
0.0,0.0,0.9864144067940437,1.0,[1. 1. 1.],[0.10789967 1.         1.        ],[1. 1. 1.],[0.78281895 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],2,0.0,0.0,0.992950354506462,1.0,[1. 1. 1.],[0.11373355 1.         1.        ],[1. 1. 1.],[0.78323576 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],-0.007049645493538014,0,0,-1,0.0,-0.0,False
0.0,0.0,0.992950354506462,1.0,[1. 1. 1.],[0.11373355 1.         1.        ],[1. 1. 1.],[0.78323576 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],2,0.0,0.0,0.9994863022188802,1.0,[1. 1. 1.],[0.11978697 1.         1.        ],[1. 1. 1.],[0.78187969 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],-0.0005136977811197364,0,0,-1,0.0,-0.0,False
0.0,0.0,0.9994863022188802,1.0,[1. 1. 1.],[0.11978697 1.         1.        ],[1. 1. 1.],[0.78187969 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],0,0.0,0.0,1.0,1.0,[1. 1. 1.],[0.1258256 1.        1.       ],[1. 1. 1.],[0.78292512 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 1. 0.],-0.0,0,0,0,0.0,-0.4607021197443384,False
