free_right,free_left,ego_speed,during_change,distance_front,distance_back,speed_front,speed_back,occup_front,occup_back,ego_lanes,action,free_right',free_left',ego_speed',during_change',distance_front',distance_back',speed_front',speed_back',occup_front',occup_back',ego_lanes',r_deltaspeed,r_freeright,r_lanechange,r_safetyviolation,r_distancefront,r_jerk,done
1.0,0.0,0.6280347743707715,0.0,[0.66996106 1.         1.        ],[0.21194497 1.         1.        ],[0.78309329 1.         1.        ],[0.84659407 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.6345707220831898,0.0,[0.67410798 1.         1.        ],[0.20607263 1.         1.        ],[0.78364316 1.         1.        ],[0.84566807 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],-0.3654292779168103,-1,0,0,0.0,-0.4999999999999982,False
1.0,0.0,0.6345707220831898,0.0,[0.67410798 1.         1.        ],[0.20607263 1.         1.        ],[0.78364316 1.         1.        ],[0.84566807 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.641106669795608,0.0,[0.67804787 1.         1.        ],[0.20037432 1.         1.        ],[0.78273646 1.         1.        ],[0.84594778 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],-0.358893330204392,-1,0,0,0.0,-0.0,False
1.0,0.0,0.641106669795608,0.0,[0.67804787 1.         1.        ],[0.20037432 1.         1.        ],[0.78273646 1.         1.        ],[0.84594778 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.6476426175080263,0.0,[0.68182725 1.         1.        ],[0.19482469 1.         1.        ],[0.78350284 1.         1.        ],[0.84713924 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],-0.35235738249197374,-1,0,0,0.0,-0.0,False
1.0,0.0,0.6476426175080263,0.0,[0.68182725 1.         1.        ],[0.19482469 1.         1.        ],[0.78350284 1.         1.        ],[0.84713924 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.6541785652204446,0.0,[0.68539939 1.         1.        ],[0.18947251 1.         1.        ],[0.78258878 1.         1.        ],[0.84657716 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],-0.34582143477955546,-1,0,0,0.0,-0.0,False
1.0,0.0,0.6541785652204446,0.0,[0.68539939 1.         1.        ],[0.18947251 1.         1.        ],[0.78258878 1.         1.        ],[0.84657716 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.6607145129328629,0.0,[0.68883762 1.         1.        ],[0.1842436 1.        1.       ],[0.78431095 1.         1.        ],[0.84868187 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],-0.3392854870671372,-1,0,0,0.0,-0.0,False
1.0,0.0,0.6607145129328629,0.0,[0.68883762 1.         1.        ],[0.1842436 1.        1.       ],[0.78431095 1.         1.        ],[0.84868187 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.6672504606452812,0.0,[0.692061 1.       1.      ],[0.17921504 1.         1.        ],[0.78312384 1.         1.        ],[0.84801557 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],-0.3327495393547189,-1,0,0,0.0,-0.0,False
1.0,0.0,0.6672504606452812,0.0,[0.692061 1.       1.      ],[0.17921504 1.         1.        ],[0.78312384 1.         1.        ],[0.84801557 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.6737864083576994,0.0,[0.69512829 1.         1.        ],[0.17444013 1.         1.        ],[0.78404827 1.         1.        ],[0.84543334 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],-0.3262135916423006,-1,0,0,0.0,-0.0,False
1.0,0.0,0.6737864083576994,0.0,[0.69512829 1.         1.        ],[0.17444013 1.         1.        ],[0.78404827 1.         1.        ],[0.84543334 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.6803223560701177,0.0,[0.69800337 1.         1.        ],[0.16980621 1.         1.        ],[0.78367504 1.         1.        ],[0.84690128 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],-0.31967764392988235,-1,0,0,0.0,-0.0,False
1.0,0.0,0.6803223560701177,0.0,[0.69800337 1.         1.        ],[0.16980621 1.         1.        ],[0.78367504 1.         1.        ],[0.84690128 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.686858303782536,0.0,[0.70067047 1.         1.        ],[0.16536449 1.         1.        ],[0.7827345 1.        1.       ],[0.84652785 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],-0.31314169621746407,-1,0,0,0.0,-0.0,False
1.0,0.0,0.686858303782536,0.0,[0.70067047 1.         1.        ],[0.16536449 1.         1.        ],[0.7827345 1.        1.       ],[0.84652785 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.6933942514949543,0.0,[0.70315509 1.         1.        ],[0.16109821 1.         1.        ],[0.78271037 1.         1.        ],[0.84675746 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],-0.3066057485050458,-1,0,0,0.0,-0.0,False
1.0,0.0,0.6933942514949543,0.0,[0.70315509 1.         1.        ],[0.16109821 1.         1.        ],[0.78271037 1.         1.        ],[0.84675746 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.6999301992073725,0.0,[0.70547011 1.         1.        ],[0.15696457 1.         1.        ],[0.78315011 1.         1.        ],[0.84852508 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],-0.3000698007926275,-1,0,0,0.0,-0.0,False
1.0,0.0,0.6999301992073725,0.0,[0.70547011 1.         1.        ],[0.15696457 1.         1.        ],[0.78315011 1.         1.        ],[0.84852508 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.7064661469197908,0.0,[0.70763537 1.         1.        ],[0.15306805 1.         1.        ],[0.78430224 1.         1.        ],[0.84653721 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],-0.29353385308020924,-1,0,0,0.0,-0.0,False
1.0,0.0,0.7064661469197908,0.0,[0.70763537 1.         1.        ],[0.15306805 1.         1.        ],[0.78430224 1.         1.        ],[0.84653721 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.7130020946322091,0.0,[0.70960451 1.         1.        ],[0.14936346 1.         1.        ],[0.78378815 1.         1.        ],[0.84617365 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],-0.28699790536779096,-1,0,0,0.0,-0.0,False
1.0,0.0,0.7130020946322091,0.0,[0.70960451 1.         1.        ],[0.14936346 1.         1.        ],[0.78378815 1.         1.        ],[0.84617365 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.7195380423446274,0.0,[0.71140564 1.         1.        ],[0.14581091 1.         1.        ],[0.78428444 1.         1.        ],[0.84724394 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],-0.2804619576553727,-1,0,0,0.0,-0.0,False
1.0,0.0,0.7195380423446274,0.0,[0.71140564 1.         1.        ],[0.14581091 1.         1.        ],[0.78428444 1.         1.        ],[0.84724394 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.7260739900570456,0.0,[0.71301647 1.         1.        ],[0.14239211 1.         1.        ],[0.78397955 1.         1.        ],[0.84897217 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],-0.2739260099429544,-1,0,0,0.0,-0.0,False
1.0,0.0,0.7260739900570456,0.0,[0.71301647 1.         1.        ],[0.14239211 1.         1.        ],[0.78397955 1.         1.        ],[0.84897217 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.7326099377694639,0.0,[0.71441444 1.         1.        ],[0.13915266 1.         1.        ],[0.78286394 1.         1.        ],[0.84906063 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],-0.26739006223053613,-1,0,0,0.0,-0.0,False
