free_right,free_left,ego_speed,during_change,distance_front,distance_back,speed_front,speed_back,occup_front,occup_back,ego_lanes,action,free_right',free_left',ego_speed',during_change',distance_front',distance_back',speed_front',speed_back',occup_front',occup_back',ego_lanes',r_deltaspeed,r_freeright,r_lanechange,r_safetyviolation,r_distancefront,r_jerk,done
1.0,0.0,0.7181523164439021,0.0,[1. 1. 1.],[0.18612137 1.         1.        ],[1. 1. 1.],[0.84765974 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.7246882641563204,0.0,[1. 1. 1.],[0.18274018 1.         1.        ],[1. 1. 1.],[0.84623439 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 1.],-0.27531173584367963,-1,0,0,0.0,-0.4999999999999982,False
1.0,0.0,0.7246882641563204,0.0,[1. 1. 1.],[0.18274018 1.         1.        ],[1. 1. 1.],[0.84623439 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.7312242118687386,0.0,[1. 1. 1.],[0.17946185 1.         1.        ],[1. 1. 1.],[0.84907257 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 1.],-0.26877578813126135,-1,0,0,0.0,-0.0,False
1.0,0.0,0.7312242118687386,0.0,[1. 1. 1.],[0.17946185 1.         1.        ],[1. 1. 1.],[0.84907257 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.7377601595811569,0.0,[1. 1. 1.],[0.17642227 1.         1.        ],[1. 1. 1.],[0.84702624 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 1.],-0.2622398404188431,-1,0,0,0.0,-0.0,False
1.0,0.0,0.7377601595811569,0.0,[1. 1. 1.],[0.17642227 1.         1.        ],[1. 1. 1.],[0.84702624 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.7442961072935752,0.0,[1. 1. 1.],[0.17352962 1.         1.        ],[1. 1. 1.],[0.84828023 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 1.],-0.2557038927064248,-1,0,0,0.0,-0.0,False
1.0,0.0,0.7442961072935752,0.0,[1. 1. 1.],[0.17352962 1.         1.        ],[1. 1. 1.],[0.84828023 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.7508320550059935,0.0,[1. 1. 1.],[0.17083086 1.         1.        ],[1. 1. 1.],[0.84784631 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 1.],-0.24916794499400652,-1,0,0,0.0,-0.0,False
1.0,0.0,0.7508320550059935,0.0,[1. 1. 1.],[0.17083086 1.         1.        ],[1. 1. 1.],[0.84784631 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.7573680027184118,0.0,[1. 1. 1.],[0.16828096 1.         1.        ],[1. 1. 1.],[0.84903115 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 1.],-0.24263199728158824,-1,0,0,0.0,-0.0,False
1.0,0.0,0.7573680027184118,0.0,[1. 1. 1.],[0.16828096 1.         1.        ],[1. 1. 1.],[0.84903115 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.76390395043083,0.0,[1. 1. 1.],[0.16593671 1.         1.        ],[1. 1. 1.],[0.84817422 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 1.],-0.23609604956916996,-1,0,0,0.0,-0.0,False
1.0,0.0,0.76390395043083,0.0,[1. 1. 1.],[0.16593671 1.         1.        ],[1. 1. 1.],[0.84817422 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.7704398981432483,0.0,[1. 1. 1.],[0.16377417 1.         1.        ],[1. 1. 1.],[0.84817811 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 1.],-0.22956010185675169,-1,0,0,0.0,-0.0,False
1.0,0.0,0.7704398981432483,0.0,[1. 1. 1.],[0.16377417 1.         1.        ],[1. 1. 1.],[0.84817811 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.7769758458556666,0.0,[1. 1. 1.],[0.16175202 1.         1.        ],[1. 1. 1.],[0.84966762 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 1.],-0.2230241541443334,-1,0,0,0.0,-0.0,False
1.0,0.0,0.7769758458556666,0.0,[1. 1. 1.],[0.16175202 1.         1.        ],[1. 1. 1.],[0.84966762 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.7835117935680849,0.0,[1. 1. 1.],[0.15996951 1.         1.        ],[1. 1. 1.],[0.84758883 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 1.],-0.21648820643191513,-1,0,0,0.0,-0.0,False
