free_right,free_left,ego_speed,during_change,distance_front,distance_back,speed_front,speed_back,occup_front,occup_back,ego_lanes,action,free_right',free_left',ego_speed',during_change',distance_front',distance_back',speed_front',speed_back',occup_front',occup_back',ego_lanes',r_deltaspeed,r_freeright,r_lanechange,r_safetyviolation,r_distancefront,r_jerk,done
1.0,1.0,0.6092623708940117,0.0,[0.64234789 1.         1.        ],[1. 1. 1.],[0.84798286 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 1. 0.],0,1.0,1.0,0.61579831860643,0.0,[0.64885263 1.         1.        ],[1. 1. 1.],[0.84962892 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 1. 0.],-0.38420168139357,-1,0,0,0.0,-0.4999999999999982,False
1.0,1.0,0.61579831860643,0.0,[0.64885263 1.         1.        ],[1. 1. 1.],[0.84962892 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 1. 0.],0,1.0,1.0,0.6223342663188483,0.0,[0.65516105 1.         1.        ],[1. 1. 1.],[0.8491074 1.        1.       ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 1. 0.],-0.37766573368115175,-1,0,0,0.0,-0.0,False
1.0,1.0,0.6223342663188483,0.0,[0.65516105 1.         1.        ],[1. 1. 1.],[0.8491074 1.        1.       ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 1. 0.],0,1.0,1.0,0.6288702140312665,0.0,[0.66127106 1.         1.        ],[1. 1. 1.],[0.84851107 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 1. 0.],-0.37112978596873347,-1,0,0,0.0,-0.0,False
1.0,1.0,0.6288702140312665,0.0,[0.66127106 1.         1.        ],[1. 1. 1.],[0.84851107 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 1. 0.],0,1.0,1.0,0.6354061617436848,0.0,[0.66716195 1.         1.        ],[1. 1. 1.],[0.84717045 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 1. 0.],-0.3645938382563152,-1,0,0,0.0,-0.0,False
1.0,1.0,0.6354061617436848,0.0,[0.66716195 1.         1.        ],[1. 1. 1.],[0.84717045 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 1. 0.],0,1.0,1.0,0.6419421094561031,0.0,[0.67291762 1.         1.        ],[1. 1. 1.],[0.84884529 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 1. 0.],-0.3580578905438969,-1,0,0,0.0,-0.0,False
1.0,1.0,0.6419421094561031,0.0,[0.67291762 1.         1.        ],[1. 1. 1.],[0.84884529 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 1. 0.],0,1.0,1.0,0.6484780571685214,0.0,[0.67840528 1.         1.        ],[1. 1. 1.],[0.84574667 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 1. 0.],-0.35152194283147864,-1,0,0,0.0,-0.0,False
1.0,1.0,0.6484780571685214,0.0,[0.67840528 1.         1.        ],[1. 1. 1.],[0.84574667 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 1. 0.],0,1.0,1.0,0.6550140048809396,0.0,[0.68371384 1.         1.        ],[1. 1. 1.],[0.84584476 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 1. 0.],-0.34498599511906036,-1,0,0,0.0,-0.0,False
1.0,1.0,0.6550140048809396,0.0,[0.68371384 1.         1.        ],[1. 1. 1.],[0.84584476 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 1. 0.],0,1.0,1.0,0.6615499525933579,0.0,[0.6889114 1.        1.       ],[1. 1. 1.],[0.84839026 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 1. 0.],-0.3384500474066421,-1,0,0,0.0,-0.0,False
1.0,1.0,0.6615499525933579,0.0,[0.6889114 1.        1.       ],[1. 1. 1.],[0.84839026 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 1. 0.],0,1.0,1.0,0.6680859003057762,0.0,[0.6938898 1.        1.       ],[1. 1. 1.],[0.84704782 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 1. 0.],-0.3319140996942238,-1,0,0,0.0,-0.0,False
1.0,1.0,0.6680859003057762,0.0,[0.6938898 1.        1.       ],[1. 1. 1.],[0.84704782 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 1. 0.],0,1.0,1.0,0.6746218480181945,0.0,[0.69867462 1.         1.        ],[1. 1. 1.],[0.84662543 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 1. 0.],-0.32537815198180553,-1,0,0,0.0,-0.0,False
