free_right,free_left,ego_speed,during_change,distance_front,distance_back,speed_front,speed_back,occup_front,occup_back,ego_lanes,action,free_right',free_left',ego_speed',during_change',distance_front',distance_back',speed_front',speed_back',occup_front',occup_back',ego_lanes',r_deltaspeed,r_freeright,r_lanechange,r_safetyviolation,r_distancefront,r_jerk,done
1.0,1.0,0.4970260853118269,0.0,[1.         0.80617447 1.        ],[1. 1. 1.],[1.         0.78146511 1.        ],[0. 0. 0.],[0. 1. 0.],[0. 0. 0.],[0. 1. 0.],0,1.0,1.0,0.5035620330242452,0.0,[1.         0.81391469 1.        ],[1. 1. 1.],[1.         0.78180534 1.        ],[0. 0. 0.],[0. 1. 0.],[0. 0. 0.],[0. 1. 0.],-0.4964379669757548,-1,0,0,-0.18608530989748107,-0.4999999999999982,False
1.0,1.0,0.5035620330242452,0.0,[1.         0.81391469 1.        ],[1. 1. 1.],[1.         0.78180534 1.        ],[0. 0. 0.],[0. 1. 0.],[0. 0. 0.],[0. 1. 0.],0,1.0,1.0,0.5100979807366635,0.0,[1.         0.82148131 1.        ],[1. 1. 1.],[1.         0.78210065 1.        ],[0. 0. 0.],[0. 1. 0.],[0. 0. 0.],[0. 1. 0.],-0.48990201926333654,-1,0,0,-0.17851869029015743,-0.0,False
1.0,1.0,0.5100979807366635,0.0,[1.         0.82148131 1.        ],[1. 1. 1.],[1.         0.78210065 1.        ],[0. 0. 0.],[0. 1. 0.],[0. 0. 0.],[0. 1. 0.],0,1.0,1.0,0.5166339284490817,0.0,[1.         0.82891238 1.        ],[1. 1. 1.],[1.         0.78376382 1.        ],[0. 0. 0.],[0. 1. 0.],[0. 0. 0.],[0. 1. 0.],-0.48336607155091826,-1,0,0,-0.17108762234975938,-0.0,False
1.0,1.0,0.5166339284490817,0.0,[1.         0.82891238 1.        ],[1. 1. 1.],[1.         0.78376382 1.        ],[0. 0. 0.],[0. 1. 0.],[0. 0. 0.],[0. 1. 0.],0,1.0,1.0,0.5231698761615,0.0,[1.         0.83613949 1.        ],[1. 1. 1.],[1.         0.78296794 1.        ],[0. 0. 0.],[0. 1. 0.],[0. 0. 0.],[0. 1. 0.],-0.4768301238385,-1,0,0,-0.16386051258040013,-0.0,False
1.0,1.0,0.5231698761615,0.0,[1.         0.83613949 1.        ],[1. 1. 1.],[1.         0.78296794 1.        ],[0. 0. 0.],[0. 1. 0.],[0. 0. 0.],[0. 1. 0.],0,1.0,1.0,0.5297058238739183,0.0,[1.         0.84314688 1.        ],[1. 1. 1.],[1.         0.78160557 1.        ],[0. 0. 0.],[0. 1. 0.],[0. 0. 0.],[0. 1. 0.],-0.4702941761260817,-1,0,0,-0.15685311958468462,-0.0,False
1.0,1.0,0.5297058238739183,0.0,[1.         0.84314688 1.        ],[1. 1. 1.],[1.         0.78160557 1.        ],[0. 0. 0.],[0. 1. 0.],[0. 0. 0.],[0. 1. 0.],0,1.0,1.0,0.5362417715863366,0.0,[1.         0.84997517 1.        ],[1. 1. 1.],[1.         0.78170307 1.        ],[0. 0. 0.],[0. 1. 0.],[0. 0. 0.],[0. 1. 0.],-0.46375822841366343,-1,0,0,-0.15002483267700661,-0.0,False
1.0,1.0,0.5362417715863366,0.0,[1.         0.84997517 1.        ],[1. 1. 1.],[1.         0.78170307 1.        ],[0. 0. 0.],[0. 1. 0.],[0. 0. 0.],[0. 1. 0.],0,1.0,1.0,0.5427777192987548,0.0,[1.         0.85663891 1.        ],[1. 1. 1.],[1.         0.78232395 1.        ],[0. 0. 0.],[0. 1. 0.],[0. 0. 0.],[0. 1. 0.],-0.45722228070124515,-1,0,0,-0.14336109209371328,-0.0,False
1.0,1.0,0.5427777192987548,0.0,[1.         0.85663891 1.        ],[1. 1. 1.],[1.         0.78232395 1.        ],[0. 0. 0.],[0. 1. 0.],[0. 0. 0.],[0. 1. 0.],0,1.0,1.0,0.5493136670111731,0.0,[1.         0.86309757 1.        ],[1. 1. 1.],[1.         0.78148786 1.        ],[0. 0. 0.],[0. 1. 0.],[0. 0. 0.],[0. 1. 0.],-0.4506863329888269,-1,0,0,-0.13690242816951825,-0.0,False
1.0,1.0,0.5493136670111731,0.0,[1.         0.86309757 1.        ],[1. 1. 1.],[1.         0.78148786 1.        ],[0. 0. 0.],[0. 1. 0.],[0. 0. 0.],[0. 1. 0.],0,1.0,1.0,0.5558496147235914,0.0,[1.        0.8693895 1.       ],[1. 1. 1.],[1.         0.78203001 1.        ],[0. 0. 0.],[0. 1. 0.],[0. 0. 0.],[0. 1. 0.],-0.4441503852764086,-1,0,0,-0.13061050084984205,-0.0,False
1.0,1.0,0.5558496147235914,0.0,[1.        0.8693895 1.       ],[1. 1. 1.],[1.         0.78203001 1.        ],[0. 0. 0.],[0. 1. 0.],[0. 0. 0.],[0. 1. 0.],0,1.0,1.0,0.5623855624360097,0.0,[1.         0.87551793 1.        ],[1. 1. 1.],[1.         0.78268872 1.        ],[0. 0. 0.],[0. 1. 0.],[0. 0. 0.],[0. 1. 0.],-0.4376144375639903,-1,0,0,-0.12448206742899004,-0.0,False
