free_right,free_left,ego_speed,during_change,distance_front,distance_back,speed_front,speed_back,occup_front,occup_back,ego_lanes,action,free_right',free_left',ego_speed',during_change',distance_front',distance_back',speed_front',speed_back',occup_front',occup_back',ego_lanes',r_deltaspeed,r_freeright,r_lanechange,r_safetyviolation,r_distancefront,r_jerk,done
1.0,0.0,0.047894907340687375,0.0,[0.17666145 1.         1.        ],[1. 1. 1.],[0.78278868 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.05443085505310568,0.0,[0.19691922 1.         1.        ],[1. 1. 1.],[0.78265129 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 0. 1.],-0.9455691449468943,-1,0,0,0.0,-0.49999999999999983,False
1.0,0.0,0.05443085505310568,0.0,[0.19691922 1.         1.        ],[1. 1. 1.],[0.78265129 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.06096680276552398,0.0,[0.21701811 1.         1.        ],[1. 1. 1.],[0.78347599 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 0. 1.],-0.939033197234476,-1,0,0,0.0,-0.0,False
1.0,0.0,0.06096680276552398,0.0,[0.21701811 1.         1.        ],[1. 1. 1.],[0.78347599 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.06750275047794228,0.0,[0.23691998 1.         1.        ],[1. 1. 1.],[0.7829294 1.        1.       ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 0. 1.],-0.9324972495220577,-1,0,0,0.0,-5.551115123125783e-16,False
1.0,0.0,0.06750275047794228,0.0,[0.23691998 1.         1.        ],[1. 1. 1.],[0.7829294 1.        1.       ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.07403869819036059,0.0,[0.25666974 1.         1.        ],[1. 1. 1.],[0.78399765 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 0. 1.],-0.9259613018096394,-1,0,0,0.0,-0.0,False
1.0,0.0,0.07403869819036059,0.0,[0.25666974 1.         1.        ],[1. 1. 1.],[0.78399765 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.0805746459027789,0.0,[0.27622283 1.         1.        ],[1. 1. 1.],[0.78346334 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 0. 1.],-0.919425354097221,-1,0,0,0.0,-0.0,False
1.0,0.0,0.0805746459027789,0.0,[0.27622283 1.         1.        ],[1. 1. 1.],[0.78346334 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.0871105936151972,0.0,[0.29561085 1.         1.        ],[1. 1. 1.],[0.7840654 1.        1.       ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 0. 1.],-0.9128894063848028,-1,0,0,0.0,-0.0,False
1.0,0.0,0.0871105936151972,0.0,[0.29561085 1.         1.        ],[1. 1. 1.],[0.7840654 1.        1.       ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.0936465413276155,0.0,[0.31480674 1.         1.        ],[1. 1. 1.],[0.78369496 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 0. 1.],-0.9063534586723845,-1,0,0,0.0,-0.0,False
1.0,0.0,0.0936465413276155,0.0,[0.31480674 1.         1.        ],[1. 1. 1.],[0.78369496 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.10018248904003381,0.0,[0.33380732 1.         1.        ],[1. 1. 1.],[0.7832099 1.        1.       ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 0. 1.],-0.8998175109599661,-1,0,0,0.0,-0.0,False
1.0,0.0,0.10018248904003381,0.0,[0.33380732 1.         1.        ],[1. 1. 1.],[0.7832099 1.        1.       ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.10671843675245211,0.0,[0.35264412 1.         1.        ],[1. 1. 1.],[0.78385821 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 0. 1.],-0.8932815632475478,-1,0,0,0.0,-0.0,False
1.0,0.0,0.10671843675245211,0.0,[0.35264412 1.         1.        ],[1. 1. 1.],[0.78385821 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.11325438446487042,0.0,[0.37129771 1.         1.        ],[1. 1. 1.],[0.7838085 1.        1.       ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 0. 1.],-0.8867456155351295,-1,0,0,0.0,-0.0,False
