free_right,free_left,ego_speed,during_change,distance_front,distance_back,speed_front,speed_back,occup_front,occup_back,ego_lanes,action,free_right',free_left',ego_speed',during_change',distance_front',distance_back',speed_front',speed_back',occup_front',occup_back',ego_lanes',r_deltaspeed,r_freeright,r_lanechange,r_safetyviolation,r_distancefront,r_jerk,done
1.0,0.0,0.07510748265152858,0.0,[0.06387479 1.         1.        ],[0.1355332 1.        1.       ],[0.78290014 1.         1.        ],[0.78094646 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.08164343036394689,0.0,[0.08338981 1.         1.        ],[0.11605544 1.         1.        ],[0.78316385 1.         1.        ],[0.78182436 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],-0.9183565696360532,-1,0,0,0.0,-0.5000000000000004,False
1.0,0.0,0.08164343036394689,0.0,[0.08338981 1.         1.        ],[0.11605544 1.         1.        ],[0.78316385 1.         1.        ],[0.78182436 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.0881793780763652,0.0,[0.1027522 1.        1.       ],[0.09681408 1.         1.        ],[0.78421295 1.         1.        ],[0.77986222 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],-0.9118206219236348,-1,0,0,0.0,-0.0,False
1.0,0.0,0.0881793780763652,0.0,[0.1027522 1.        1.       ],[0.09681408 1.         1.        ],[0.78421295 1.         1.        ],[0.77986222 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.0947153257887835,0.0,[0.12190476 1.         1.        ],[0.07774724 1.         1.        ],[0.78320599 1.         1.        ],[0.78012487 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],-0.9052846742112165,-1,0,0,0.0,-0.0,False
1.0,0.0,0.0947153257887835,0.0,[0.12190476 1.         1.        ],[0.07774724 1.         1.        ],[0.78320599 1.         1.        ],[0.78012487 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.1012512735012018,0.0,[0.14090331 1.         1.        ],[0.05880347 1.         1.        ],[0.78420558 1.         1.        ],[0.78223639 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],-0.8987487264987982,-1,0,0,0.0,-0.0,False
1.0,0.0,0.1012512735012018,0.0,[0.14090331 1.         1.        ],[0.05880347 1.         1.        ],[0.78420558 1.         1.        ],[0.78223639 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.10778722121362011,0.0,[0.15971941 1.         1.        ],[0.04006629 1.         1.        ],[0.78418328 1.         1.        ],[0.78134575 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],-0.8922127787863798,-1,0,0,0.0,-0.0,False
1.0,0.0,0.10778722121362011,0.0,[0.15971941 1.         1.        ],[0.04006629 1.         1.        ],[0.78418328 1.         1.        ],[0.78134575 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.11432316892603842,0.0,[0.17834344 1.         1.        ],[0.02151954 1.         1.        ],[0.78381425 1.         1.        ],[0.78103654 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],-0.8856768310739616,-1,0,0,0.0,-0.0,False
1.0,0.0,0.11432316892603842,0.0,[0.17834344 1.         1.        ],[0.02151954 1.         1.        ],[0.78381425 1.         1.        ],[0.78103654 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.12085911663845672,0.0,[0.19677392 1.         1.        ],[0.00317902 1.         1.        ],[0.78339282 1.         1.        ],[0.78015887 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],-0.8791408833615433,-1,0,0,0.0,-0.0,False
1.0,0.0,0.12085911663845672,0.0,[0.19677392 1.         1.        ],[0.00317902 1.         1.        ],[0.78339282 1.         1.        ],[0.78015887 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.12739506435087503,0.0,[0.21501965 1.         1.        ],[0. 1. 1.],[0.7832871 1.        1.       ],[0.78142263 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],-0.872604935649125,-1,0,0,0.0,-0.0,False
1.0,0.0,0.12739506435087503,0.0,[0.21501965 1.         1.        ],[0. 1. 1.],[0.7832871 1.        1.       ],[0.78142263 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.13393101206329333,0.0,[0.23302407 1.         1.        ],[0. 1. 1.],[0.78114884 1.         1.        ],[0.78125821 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],-0.8660689879367067,-1,0,0,0.0,-0.0,False
1.0,0.0,0.13393101206329333,0.0,[0.23302407 1.         1.        ],[0. 1. 1.],[0.78114884 1.         1.        ],[0.78125821 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.14046695977571164,0.0,[0. 1. 1.],[1. 1. 1.],[0.77868758 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 0. 1.],-0.8595330402242883,-1,0,0,0.0,-0.0,False
