free_right,free_left,ego_speed,during_change,distance_front,distance_back,speed_front,speed_back,occup_front,occup_back,ego_lanes,action,free_right',free_left',ego_speed',during_change',distance_front',distance_back',speed_front',speed_back',occup_front',occup_back',ego_lanes',r_deltaspeed,r_freeright,r_lanechange,r_safetyviolation,r_distancefront,r_jerk,done
0.0,1.0,0.21600877858540107,0.0,[0.         0.38616663 1.        ],[1. 1. 1.],[0.78289723 0.84576808 1.        ],[0. 0. 0.],[1. 1. 0.],[0. 0. 0.],[0. 1. 0.],0,0.0,1.0,0.22254472629781938,0.0,[0.         0.40355889 1.        ],[1. 1. 1.],[0.78413444 0.84775656 1.        ],[0. 0. 0.],[1. 1. 0.],[0. 0. 0.],[0. 1. 0.],-0.7774552737021806,0,0,0,-0.5964411116374329,-0.5000000000000004,False
0.0,1.0,0.22254472629781938,0.0,[0.         0.40355889 1.        ],[1. 1. 1.],[0.78413444 0.84775656 1.        ],[0. 0. 0.],[1. 1. 0.],[0. 0. 0.],[0. 1. 0.],0,0.0,1.0,0.22908067401023768,0.0,[0.         0.42075978 1.        ],[1. 1. 1.],[0.78202363 0.84741349 1.        ],[0. 0. 0.],[1. 1. 0.],[0. 0. 0.],[0. 1. 0.],-0.7709193259897623,0,0,0,-0.5792402170745179,-0.0,False
0.0,1.0,0.22908067401023768,0.0,[0.         0.42075978 1.        ],[1. 1. 1.],[0.78202363 0.84741349 1.        ],[0. 0. 0.],[1. 1. 0.],[0. 0. 0.],[0. 1. 0.],0,0.0,1.0,0.235616621722656,0.0,[0.         0.43777255 1.        ],[1. 1. 1.],[0.78304613 0.84718653 1.        ],[0. 0. 0.],[1. 1. 0.],[0. 0. 0.],[0. 1. 0.],-0.764383378277344,0,0,0,-0.5622274540349682,-0.0,False
0.0,1.0,0.235616621722656,0.0,[0.         0.43777255 1.        ],[1. 1. 1.],[0.78304613 0.84718653 1.        ],[0. 0. 0.],[1. 1. 0.],[0. 0. 0.],[0. 1. 0.],0,0.0,1.0,0.2421525694350743,0.0,[0.         0.45466598 1.        ],[1. 1. 1.],[0.78273049 0.84943299 1.        ],[0. 0. 0.],[1. 1. 0.],[0. 0. 0.],[0. 1. 0.],-0.7578474305649258,0,0,0,-0.5453340169076077,-0.0,False
0.0,1.0,0.2421525694350743,0.0,[0.         0.45466598 1.        ],[1. 1. 1.],[0.78273049 0.84943299 1.        ],[0. 0. 0.],[1. 1. 0.],[0. 0. 0.],[0. 1. 0.],0,0.0,1.0,0.2486885171474926,0.0,[0.         0.47127589 1.        ],[1. 1. 1.],[0.78416771 0.84577684 1.        ],[0. 0. 0.],[1. 1. 0.],[0. 0. 0.],[0. 1. 0.],-0.7513114828525075,0,0,0,-0.5287241054918796,-0.0,False
0.0,1.0,0.2486885171474926,0.0,[0.         0.47127589 1.        ],[1. 1. 1.],[0.78416771 0.84577684 1.        ],[0. 0. 0.],[1. 1. 0.],[0. 0. 0.],[0. 1. 0.],0,0.0,1.0,0.2552244648599109,0.0,[0.         0.48773423 1.        ],[1. 1. 1.],[0.78184535 0.84686404 1.        ],[0. 0. 0.],[1. 1. 0.],[0. 0. 0.],[0. 1. 0.],-0.7447755351400891,0,0,0,-0.5122657681696021,-0.0,False
0.0,1.0,0.2552244648599109,0.0,[0.         0.48773423 1.        ],[1. 1. 1.],[0.78184535 0.84686404 1.        ],[0. 0. 0.],[1. 1. 0.],[0. 0. 0.],[0. 1. 0.],0,0.0,1.0,0.2617604125723292,0.0,[0.         0.50407772 1.        ],[1. 1. 1.],[0.78421721 0.8492715  1.        ],[0. 0. 0.],[1. 1. 0.],[0. 0. 0.],[0. 1. 0.],-0.7382395874276708,0,0,0,-0.4959222779147804,-0.0,False
0.0,1.0,0.2617604125723292,0.0,[0.         0.50407772 1.        ],[1. 1. 1.],[0.78421721 0.8492715  1.        ],[0. 0. 0.],[1. 1. 0.],[0. 0. 0.],[0. 1. 0.],0,0.0,1.0,0.26829636028474746,0.0,[0.         0.52022629 1.        ],[1. 1. 1.],[0.78148399 0.84880029 1.        ],[0. 0. 0.],[1. 1. 0.],[0. 0. 0.],[0. 1. 0.],-0.7317036397152525,0,0,0,-0.47977371405137137,-2.220446049250313e-15,False
0.0,1.0,0.26829636028474746,0.0,[0.         0.52022629 1.        ],[1. 1. 1.],[0.78148399 0.84880029 1.        ],[0. 0. 0.],[1. 1. 0.],[0. 0. 0.],[0. 1. 0.],0,0.0,1.0,0.27483230799716574,0.0,[0.01382513 0.53614213 1.        ],[1. 1. 1.],[0.78350105 0.84697037 1.        ],[0. 0. 0.],[1. 1. 0.],[0. 0. 0.],[0. 1. 0.],-0.7251676920028343,0,0,0,-0.46385787349929086,-0.0,False
0.0,1.0,0.27483230799716574,0.0,[0.01382513 0.53614213 1.        ],[1. 1. 1.],[0.78350105 0.84697037 1.        ],[0. 0. 0.],[1. 1. 0.],[0. 0. 0.],[0. 1. 0.],0,0.0,1.0,0.281368255709584,0.0,[0.02781299 0.55193227 1.        ],[1. 1. 1.],[0.78419965 0.8489878  1.        ],[0. 0. 0.],[1. 1. 0.],[0. 0. 0.],[0. 1. 0.],-0.718631744290416,0,0,0,-0.4480677296783616,-0.0,False
