date,storage,inflow,outflow,elevation,evaporation
1942-01-01,66.106,NA,0,NA,NA
1942-01-02,91.789,NA,0,213.909,NA
1942-01-03,118.033,NA,0,215.219,NA
1942-01-04,137.062,NA,0,216.286,NA
1942-01-05,155.221,NA,0,216.957,NA
1942-01-06,169.586,NA,2.832,217.536,NA
1942-01-07,186.004,NA,0,217.962,NA
1942-01-08,199.81,NA,0,218.42,NA
1942-01-09,213.118,NA,0,218.785,NA
1942-01-10,224.437,NA,0,219.121,NA
1942-01-11,234.821,NA,0,219.395,NA
1942-01-12,244.087,NA,0,219.639,NA
1942-01-13,253.541,NA,48.139,219.852,NA
1942-01-14,256.317,NA,135.921,220.066,NA
1942-01-15,261.744,NA,107.604,220.127,NA
1942-01-16,267.346,NA,127.426,220.248,NA
1942-01-17,270.144,NA,185.475,220.37,NA
1942-01-18,268.714,NA,243.524,220.431,NA
1942-01-19,270.144,NA,243.524,220.401,NA
1942-01-20,272.943,NA,280.336,220.431,NA
1942-01-21,271.512,NA,345.465,220.492,NA
1942-01-22,270.144,NA,379.445,220.462,NA
1942-01-23,270.144,NA,336.97,220.431,NA
1942-01-24,267.346,NA,298.742,220.431,NA
1942-01-25,267.346,NA,260.515,220.37,NA
1942-01-26,267.346,NA,220.871,220.37,NA
1942-01-27,272.943,NA,195.386,220.37,NA
1942-01-28,275.742,NA,274.673,220.492,NA
1942-01-29,281.463,NA,370.95,220.553,NA
1942-01-30,281.463,NA,424.752,220.675,NA
1942-01-31,290.044,NA,343.341,220.675,NA
1942-02-01,297.383,NA,261.93,220.858,NA
1942-02-02,301.798,NA,318.564,221.01,NA
1942-02-03,301.798,NA,336.97,221.102,NA
1942-02-04,303.291,NA,336.97,221.102,NA
1942-02-05,303.291,NA,336.97,221.132,NA
1942-02-06,310.753,NA,339.802,221.132,NA
1942-02-07,340.043,NA,331.59,221.285,NA
1942-02-08,367.904,NA,295.911,221.864,NA
1942-02-09,384.819,NA,278.92,222.382,NA
1942-02-10,395.889,NA,286.849,222.681,NA
1942-02-11,405.901,NA,273.54,222.87,NA
1942-02-12,413.736,NA,273.88,223.037,NA
1942-02-13,422.567,NA,200.341,223.165,NA
1942-02-14,428.289,NA,203.541,223.309,NA
1942-02-15,459.453,NA,204.249,223.4,NA
1942-02-16,472.087,NA,201.984,223.47,NA
1942-02-17,517.588,NA,184.597,223.671,NA
1942-02-18,567.229,NA,183.351,224.351,NA
1942-02-19,605.933,NA,177.093,225.046,NA
1942-02-20,633.449,NA,191.308,225.564,NA
1942-02-21,651.804,NA,181.171,225.918,NA
1942-02-22,667.071,NA,179.982,226.146,NA
1942-02-23,672.392,NA,304.944,226.332,NA
1942-02-24,657.484,NA,840.811,226.396,NA
1942-02-25,645.703,NA,767.159,226.216,NA
1942-02-26,657.659,NA,185.588,226.073,NA
1942-02-27,667.495,NA,182.275,226.22,NA
1942-02-28,676.417,NA,181.228,226.338,NA
1942-03-01,683.868,NA,191.025,226.445,NA
1942-03-02,691.63,NA,189.723,226.533,NA
1942-03-03,704.228,NA,191.846,226.625,NA
1942-03-04,711.621,NA,313.948,226.771,NA
1942-03-05,715.368,NA,486.143,226.857,NA
1942-03-06,719.641,NA,511.968,226.899,NA
1942-03-07,721.249,NA,601.052,226.948,NA
1942-03-08,725.59,NA,666.577,226.966,NA
1942-03-09,725.621,NA,1489.549,227.015,NA
1942-03-10,708.294,NA,2030.06,227.009,NA
1942-03-11,702.662,NA,1492.125,226.805,NA
1942-03-12,698.454,NA,1358.583,226.744,NA
1942-03-13,683.081,NA,1479.836,226.698,NA
1942-03-14,672.613,NA,1365.578,226.518,NA
1942-03-15,662.593,NA,1229.515,226.393,NA
1942-03-16,661.872,NA,959.855,226.274,NA
1942-03-17,692.192,NA,1026.257,226.265,NA
1942-03-18,708.322,NA,1426.714,226.625,NA
1942-03-19,699.376,NA,1493.23,226.805,NA
1942-03-20,676.886,NA,1476.495,226.707,NA
1942-03-21,663.847,NA,1384.352,226.445,NA
1942-03-22,659.872,NA,1180.273,226.29,NA
1942-03-23,662.884,NA,935.276,226.241,NA
1942-03-24,673.716,NA,637.411,226.277,NA
1942-03-25,681.536,NA,547.534,226.408,NA
1942-03-26,688.48,NA,546.005,226.503,NA
1942-03-27,693.078,NA,526.466,226.585,NA
1942-03-28,697.206,NA,468.926,226.64,NA
1942-03-29,701.639,NA,439.788,226.689,NA
1942-03-30,703.472,NA,440.27,226.741,NA
1942-03-31,706.61,NA,389.866,226.762,NA
1942-04-01,712.953,NA,341.812,226.799,NA
1942-04-02,717.982,NA,308.965,226.872,NA
1942-04-03,725.191,NA,236.813,226.93,NA
1942-04-04,729.205,NA,305.652,227.012,NA
1942-04-05,728.342,NA,383.919,227.058,NA
1942-04-06,728.09,NA,358.151,227.049,NA
1942-04-07,726.764,NA,332.637,227.046,NA
1942-04-08,724.081,NA,379.728,227.03,NA
1942-04-09,725.172,NA,363.644,227,NA
1942-04-10,726.242,NA,357.585,227.012,NA
1942-04-11,725.672,NA,355.234,227.024,NA
