date,storage,inflow,outflow,elevation,evaporation
1957-05-23,0.033,0,NA,0.149,NA
1957-05-24,NA,2.265,1.133,0.149,NA
1957-05-25,NA,2.265,1.133,0.137,NA
1957-05-26,NA,1.982,0.991,0.119,NA
1957-05-27,NA,1.982,0.991,0.015,NA
1957-05-28,NA,2.095,1.048,0,NA
1957-05-29,NA,2.095,1.048,0,NA
1957-05-30,NA,NA,NA,0.055,NA
1957-05-31,NA,1.699,0.85,0.049,NA
1957-06-01,0.053,1.756,1.133,0.241,NA
1957-06-02,0.068,1.303,1.133,0.302,NA
1957-06-03,0.132,1.869,1.133,0.445,NA
1957-06-04,0.196,1.869,1.133,0.579,NA
1957-06-05,0.316,2.492,1.133,0.744,NA
1957-06-06,0.445,2.605,1.133,0.908,NA
1957-06-07,0.673,3.766,1.133,1.1,NA
1957-06-08,1.035,4.786,0.651,1.344,NA
1957-06-09,1.53,6.258,0.566,1.603,NA
1957-06-10,2.087,7.108,0.708,1.847,NA
1957-06-11,2.778,8.637,0.708,2.1,NA
1957-06-12,3.249,6.173,0.765,2.252,NA
1957-06-13,3.756,6.343,0.538,2.411,NA
1957-06-14,4.348,7.334,0.538,2.563,NA
1957-06-15,4.939,7.334,0.538,2.71,NA
1957-06-16,5.393,5.777,0.566,2.807,NA
1957-06-17,5.863,5.947,0.566,2.902,NA
1957-06-18,6.286,5.465,0.623,2.987,NA
1957-06-19,6.727,5.578,0.51,3.072,NA
1957-06-20,NA,6.853,0.538,NA,NA
1957-06-21,7.829,6.909,0.566,3.267,NA
1957-06-22,8.702,10.59,0.566,3.417,NA
1957-06-23,10.041,15.914,0.566,3.636,NA
1957-06-24,10.976,11.298,0.566,3.783,NA
1957-06-25,11.936,11.61,0.566,3.932,NA
1957-06-26,12.861,11.185,0.566,NA,NA
1957-06-27,13.202,4.474,0.566,4.121,NA
1957-06-28,14.051,10.307,0.566,4.237,NA
1957-06-29,14.794,9.118,0.566,4.356,NA
1957-06-30,15.575,9.514,0.566,4.468,NA
