date,storage,inflow,outflow,elevation,evaporation
1979-01-01,NA,20.728,15.319,236.833,NA
1979-01-02,NA,79.882,21.946,238.616,NA
1979-01-03,NA,31.913,41.711,238.347,NA
1979-01-04,NA,17.981,47.516,237.467,NA
1979-01-05,NA,11.638,32.593,236.747,NA
1979-01-06,NA,8.353,15.008,236.494,NA
1979-01-07,NA,42.419,9.429,237.637,NA
1979-01-08,NA,75.974,26.986,239.012,NA
1979-01-09,NA,27.411,41.343,238.646,NA
1979-01-10,NA,15.942,39.955,237.973,NA
1979-01-11,NA,10.506,36.585,237.15,NA
1979-01-12,NA,6.768,27.807,236.372,NA
1979-01-13,NA,9.033,11.27,236.281,NA
1979-01-14,NA,18.632,10.081,236.619,NA
1979-01-15,NA,14.413,13.932,236.638,NA
1979-01-16,NA,10.817,12.573,236.571,NA
1979-01-17,NA,11.298,11.072,236.58,NA
1979-01-18,NA,11.497,11.185,236.592,NA
1979-01-19,NA,9.175,11.072,236.519,NA
1979-01-20,NA,23.928,11.921,236.964,NA
1979-01-21,NA,90.727,6.824,239.378,NA
1979-01-22,NA,46.298,20.813,239.987,NA
1979-01-23,NA,19.708,25.57,239.85,NA
1979-01-24,NA,22.2,41.088,239.396,NA
1979-01-25,NA,24.041,48.11,238.783,NA
1979-01-26,NA,18.094,48.79,237.927,NA
1979-01-27,NA,14.385,47.147,236.86,NA
1979-01-28,NA,11.78,41.229,235.638,NA
1979-01-29,NA,14.13,27.127,234.934,NA
1979-01-30,NA,12.091,12.091,234.934,NA
1979-01-31,NA,10.421,10.449,234.931,NA
1979-02-01,NA,7.419,7.419,234.931,NA
1979-02-02,NA,3.993,3.993,234.931,NA
1979-02-03,NA,3.2,3.2,234.931,NA
1979-02-04,NA,4.304,4.304,234.931,NA
1979-02-05,NA,4.616,4.616,234.931,NA
1979-02-06,NA,3.341,3.341,234.931,NA
1979-02-07,NA,3.709,3.709,234.931,NA
1979-02-08,NA,4.446,4.446,234.931,NA
1979-02-09,NA,4.361,4.361,234.931,NA
1979-02-10,NA,3.738,3.738,234.931,NA
1979-02-11,NA,2.945,2.888,234.934,NA
1979-02-12,NA,1.246,1.246,234.934,NA
1979-02-13,NA,3.256,3.115,234.934,NA
1979-02-14,NA,5.578,5.522,234.937,NA
1979-02-15,NA,12.573,9.684,235.107,NA
1979-02-16,NA,105.961,25.23,238.174,NA
1979-02-17,NA,34.886,44.995,237.878,NA
1979-02-18,NA,18.632,45.307,237.019,NA
1979-02-19,NA,12.969,43.155,235.815,NA
1979-02-20,NA,16.764,33.47,234.934,NA
1979-02-21,NA,16.82,16.877,234.931,NA
1979-02-22,NA,26.816,17.358,235.458,NA
1979-02-23,NA,67.309,14.498,237.528,NA
1979-02-24,NA,87.556,3.596,239.786,NA
1979-02-25,NA,61.476,0.651,241.146,NA
1979-02-26,NA,47.601,0.68,242.097,NA
1979-02-27,NA,29.138,0.736,242.639,NA
1979-02-28,NA,14.838,33.47,242.286,NA
1979-03-01,NA,15.886,57.766,241.453,NA
1979-03-02,NA,16.056,57.483,240.57,NA
1979-03-03,NA,13.45,56.067,239.585,NA
1979-03-04,NA,22.427,47.714,238.954,NA
1979-03-05,NA,77.503,18.717,240.365,NA
1979-03-06,NA,27.354,43.58,239.993,NA
1979-03-07,NA,14.555,56.747,238.963,NA
1979-03-08,NA,11.412,53.944,237.778,NA
1979-03-09,NA,10.194,49.441,236.427,NA
1979-03-10,NA,10.052,41.116,234.931,NA
1979-03-11,NA,26.25,26.25,234.931,NA
1979-03-12,NA,14.328,14.328,234.931,NA
1979-03-13,NA,11.185,11.242,234.928,NA
1979-03-14,NA,10.109,10.166,234.925,NA
1979-03-15,NA,11.638,11.638,234.925,NA
1979-03-16,NA,5.239,4.644,234.925,NA
1979-03-17,NA,0.906,0.906,234.925,NA
1979-03-18,NA,5.012,0.963,235.123,NA
1979-03-19,NA,6.371,0.991,235.415,NA
1979-03-20,NA,5.607,0.991,235.647,NA
1979-03-21,NA,4.701,1.048,235.821,NA
1979-03-22,NA,4.078,1.048,235.958,NA
1979-03-23,NA,4.106,1.048,236.092,NA
1979-03-24,NA,9.26,1.104,236.43,NA
1979-03-25,NA,11.383,7.249,236.592,NA
1979-03-26,NA,9.231,10.024,236.561,NA
1979-03-27,NA,7.73,8.042,236.549,NA
1979-03-28,NA,6.06,5.267,236.58,NA
1979-03-29,NA,5.097,3.823,236.628,NA
1979-03-30,NA,4.474,3.823,236.653,NA
1979-03-31,NA,4.134,3.823,236.665,NA
1979-04-01,NA,6.4,3.851,236.76,NA
1979-04-02,NA,12.714,1.812,237.147,NA
1979-04-03,NA,23.899,1.133,237.872,NA
1979-04-04,NA,24.664,1.133,238.543,NA
1979-04-05,NA,19.057,1.161,239.015,NA
1979-04-06,NA,15.036,1.218,239.362,NA
1979-04-07,NA,11.355,1.218,239.609,NA
1979-04-08,NA,9.373,1.189,239.804,NA
1979-04-09,NA,38.737,1.303,240.658,NA
1979-04-10,NA,39.587,20.728,241.066,NA
1979-04-11,NA,23.531,30.922,240.908,NA
1979-04-12,NA,14.81,25.995,240.664,NA
1979-04-13,NA,10.987,16.509,240.542,NA
