date,storage,inflow,outflow,elevation,evaporation
1965-01-01,379.49,166.5,90.61,87.84,NA
1965-01-02,465.66,167.95,101.94,88,NA
1965-01-03,20.06,137.9,164.24,88.12,NA
1965-01-04,500.12,91.92,161.41,88.06,NA
1965-01-05,500.12,76.12,142.15,88.06,NA
1965-01-06,39.76,68.98,35.11,88.15,NA
1965-01-07,79.16,65.69,70.79,88.21,NA
1965-01-08,98.86,56.12,71.36,88.24,NA
1965-01-09,118.56,52.78,45.31,88.27,NA
1965-01-10,177.66,67.51,28.32,88.36,NA
1965-01-11,49.63,125.56,18.69,88.45,NA
1965-01-12,197.43,103.64,19.26,88.64,NA
1965-01-13,295.96,86.85,19.82,88.76,NA
1965-01-14,394.5,83.93,19.82,88.88,NA
1965-01-15,468.4,75.32,19.82,88.97,NA
1965-01-16,69.36,56.38,19.82,89.06,NA
1965-01-17,103.86,60.43,19.82,89.09,NA
1965-01-18,138.37,57.31,20.39,89.12,NA
1965-01-19,172.87,51.14,20.95,89.15,NA
1965-01-20,241.87,47.43,21.24,89.21,NA
1965-01-21,276.37,42.7,21.52,89.25,NA
1965-01-22,310.87,38.4,21.8,89.28,NA
1965-01-23,414.38,105.73,22.65,89.37,NA
1965-01-24,552.38,207,23.22,89.49,NA
1965-01-25,759.39,187.32,22.65,89.67,NA
1965-01-26,828.39,248.51,48.7,89.73,NA
1965-01-27,126.07,137.53,141.58,90.01,NA
1965-01-28,251.78,143.08,66.83,90.1,NA
1965-01-29,419.38,124.54,142.72,90.22,NA
1965-01-30,419.38,111.37,181.23,90.22,NA
1965-01-31,251.78,100.44,141.58,90.1,NA
1965-02-01,419.38,94.41,45.31,90.22,NA
1965-02-02,461.29,85.66,84.95,90.25,NA
1965-02-03,482.24,75.61,127.09,90.27,NA
1965-02-04,461.29,63.63,127.09,90.25,NA
1965-02-05,461.29,55.81,127.09,90.25,NA
1965-02-06,419.38,47.91,127.09,90.22,NA
1965-02-07,419.38,44.46,127.09,90.22,NA
1965-02-08,419.38,46.64,127.09,90.22,NA
1965-02-09,377.48,53.26,66.83,90.19,NA
1965-02-10,461.29,109.73,77.59,90.25,NA
1965-02-11,524.14,311.48,343.2,90.3,NA
1965-02-12,503.19,578.34,761.72,90.28,NA
1965-02-13,586.99,915.43,761.72,90.34,NA
1965-02-14,628.89,579.02,761.72,90.37,NA
1965-02-15,670.79,771.63,849.5,90.4,NA
1965-02-16,670.79,668.28,764.55,90.4,NA
1965-02-17,670.79,657.18,920.3,90.4,NA
1965-02-18,670.79,583.44,772.48,90.4,NA
1965-02-19,704.32,383.83,76.46,90.43,NA
1965-02-20,670.79,345.24,676.77,90.4,NA
1965-02-21,670.79,261.45,478.55,90.4,NA
1965-02-22,670.79,216.48,532.92,90.4,NA
1965-02-23,628.89,176.27,297.33,90.37,NA
1965-02-24,586.99,140.03,294.49,90.34,NA
1965-02-25,503.19,162.54,294.49,90.28,NA
1965-02-26,461.29,152.26,178.4,90.25,NA
1965-02-27,503.19,141.41,142.15,90.28,NA
1965-02-28,545.09,132.81,142.15,90.31,NA
1965-03-01,628.89,136.43,183.49,90.37,NA
1965-03-02,628.89,257.14,297.33,90.37,NA
1965-03-03,670.79,261.85,345.46,90.4,NA
1965-03-04,586.99,229.2,424.75,90.34,NA
1965-03-05,586.99,201.56,291.66,90.34,NA
1965-03-06,545.09,179.44,291.66,90.31,NA
1965-03-07,503.19,171.54,291.66,90.28,NA
1965-03-08,461.29,155.8,183.49,90.25,NA
1965-03-09,461.29,137.31,127.43,90.25,NA
1965-03-10,545.09,115.28,182.93,90.31,NA
1965-03-11,524.14,97.58,182.93,90.3,NA
1965-03-12,503.19,85.4,200.48,90.28,NA
1965-03-13,461.29,151.24,200.48,90.25,NA
1965-03-14,461.29,156.25,152.91,90.25,NA
1965-03-15,503.19,114.48,152.91,90.28,NA
1965-03-16,503.19,99.39,182.36,90.28,NA
1965-03-17,503.19,90.98,182.36,90.28,NA
1965-03-18,482.24,106.22,181.23,90.27,NA
1965-03-19,461.29,105.71,141.58,90.25,NA
1965-03-20,461.29,94.58,90.61,90.25,NA
1965-03-21,419.38,93.81,90.61,90.22,NA
1965-03-22,419.38,71.41,101.94,90.22,NA
1965-03-23,419.38,73.99,66.54,90.22,NA
1965-03-24,461.29,65.24,66.54,90.25,NA
1965-03-25,503.19,61.9,86.08,90.28,NA
1965-03-26,503.19,67.79,86.08,90.28,NA
1965-03-27,503.19,84.98,124.59,90.28,NA
1965-03-28,545.09,100.75,124.59,90.31,NA
1965-03-29,586.99,113.1,147.25,90.34,NA
1965-03-30,670.79,191.65,346.6,90.4,NA
1965-03-31,628.89,293.25,438.91,90.37,NA
1965-04-01,628.89,275.58,438.91,90.37,NA
1965-04-02,670.79,271.5,436.08,90.4,NA
1965-04-03,628.89,271.16,484.22,90.37,NA
1965-04-04,586.99,270.82,484.22,90.34,NA
1965-04-05,461.29,198.22,394.74,90.25,NA
1965-04-06,503.19,180.8,219.46,90.28,NA
1965-04-07,545.09,182.02,184.06,90.31,NA
1965-04-08,586.99,144.9,184.06,90.34,NA
1965-04-09,628.89,148.1,147.25,90.37,NA
1965-04-10,628.89,120.91,162.82,90.37,NA
1965-04-11,586.99,89.2,162.82,90.34,NA
1965-04-12,545.09,106.19,162.82,90.31,NA
1965-04-13,545.09,105.42,162.82,90.31,NA
1965-04-14,461.29,92.11,124.59,90.25,NA
1965-04-15,503.19,69.01,46.72,90.28,NA
1965-04-16,545.09,52.53,47.29,90.31,NA
1965-04-17,545.09,43.66,47.29,90.31,NA
1965-04-18,545.09,36.53,47.29,90.31,NA
1965-04-19,545.09,35.59,47.29,90.31,NA
1965-04-20,545.09,23.02,47.29,90.31,NA
1965-04-21,545.09,23.45,24.07,90.31,NA
1965-04-22,545.09,21.01,24.07,90.31,NA
1965-04-23,545.09,18.63,24.07,90.31,NA
1965-04-24,545.09,16.82,24.07,90.31,NA
1965-04-25,545.09,14.89,24.07,90.31,NA
1965-04-26,545.09,13.34,24.07,90.31,NA
1965-04-27,586.99,21.24,24.07,90.34,NA
1965-04-28,586.99,18.92,24.07,90.34,NA
1965-04-29,586.99,17.19,24.07,90.34,NA
1965-04-30,586.99,15.06,24.07,90.34,NA
1965-05-01,586.99,13,24.07,90.34,NA
1965-05-02,586.99,12.06,24.07,90.34,NA
1965-05-03,586.99,11.64,24.07,90.34,NA
1965-05-04,566.04,9.85,22.65,90.33,NA
1965-05-05,566.04,9.37,11.33,90.33,NA
1965-05-06,545.09,8.07,11.33,90.31,NA
1965-05-07,545.09,7.87,11.33,90.31,NA
1965-05-08,545.09,7.87,11.33,90.31,NA
1965-05-09,545.09,7.5,11.33,90.31,NA
1965-05-10,NA,8.18,11.33,120.79,NA
1965-05-11,545.09,6.85,11.33,90.31,NA
1965-05-12,545.09,6.2,11.33,90.31,NA
1965-05-13,545.09,6.99,11.33,90.31,NA
1965-05-14,545.09,5.61,11.33,90.31,NA
1965-05-15,545.09,5.1,11.33,90.31,NA
1965-05-16,545.09,5.1,11.33,90.31,NA
1965-05-17,545.09,4.79,11.33,90.31,NA
1965-05-18,545.09,4.47,11.33,90.31,NA
1965-05-19,545.09,4.47,11.33,90.31,NA
1965-05-20,503.19,4.19,11.33,90.28,NA
1965-05-21,503.19,4.19,11.33,90.28,NA
1965-05-22,503.19,4.19,11.33,90.28,NA
1965-05-23,503.19,3.94,11.33,90.28,NA
1965-05-24,503.19,3.94,11.33,90.28,NA
1965-05-25,503.19,3.77,11.33,90.28,NA
1965-05-26,503.19,4.11,11.33,90.28,NA
1965-05-27,461.29,4.33,10.76,90.25,NA
1965-05-28,NA,4.53,10.76,120.76,NA
1965-05-29,503.19,17.92,10.76,90.28,NA
1965-05-30,503.19,NA,NA,90.28,NA
1965-05-31,503.19,7.25,10.76,90.28,NA
1965-06-01,482.24,5.8,10.76,90.27,NA
1965-06-02,461.29,5.3,10.76,90.25,NA
1965-06-03,461.29,4.79,10.76,90.25,NA
1965-06-04,461.29,4.02,10.76,90.25,NA
1965-06-05,461.29,3.77,10.76,90.25,NA
1965-06-06,461.29,3.48,10.76,90.25,NA
1965-06-07,461.29,3.6,10.76,90.25,NA
1965-06-08,461.29,6.03,10.76,90.25,NA
1965-06-09,461.29,8.89,10.76,90.25,NA
1965-06-10,461.29,12.83,10.76,90.25,NA
1965-06-11,461.29,13.42,10.76,90.25,NA
1965-06-12,461.29,13.42,10.76,90.25,NA
1965-06-13,461.29,9.63,10.76,90.25,NA
1965-06-14,494.81,8.41,10.76,90.28,NA
1965-06-15,503.19,12.35,10.76,90.28,NA
1965-06-16,503.19,9.06,10.76,90.28,NA
1965-06-17,503.19,9.51,10.76,90.28,NA
1965-06-18,545.09,7.87,10.76,90.31,NA
1965-06-19,545.09,7.02,10.76,90.31,NA
1965-06-20,545.09,5.38,10.76,90.31,NA
1965-06-21,503.19,4.76,10.76,90.28,NA
1965-06-22,503.19,4.36,10.76,90.28,NA
1965-06-23,503.19,3.85,10.76,90.28,NA
1965-06-24,503.19,3.77,10.76,90.28,NA
1965-06-25,545.09,3.77,10.76,90.31,NA
1965-06-26,545.09,3.34,10.76,90.31,NA
1965-06-27,545.09,8.01,10.76,90.31,NA
1965-06-28,503.19,8.1,10.76,90.28,NA
1965-06-29,503.19,6.31,10.76,90.28,NA
1965-06-30,503.19,4.62,10.76,90.28,NA
1965-07-01,503.19,3.85,10.76,90.28,NA
1965-07-02,503.19,5.69,10.76,90.28,NA
1965-07-03,503.19,10.76,8.47,90.28,NA
1965-07-04,503.19,2.61,10.76,90.28,NA
1965-07-05,503.19,4.53,10.76,90.28,NA
