date,storage,inflow,outflow,evaporation,elevation
1965-01-01,NA,NA,2.832,NA,NA
1965-01-02,NA,NA,2.549,NA,NA
1965-01-03,NA,NA,2.492,NA,NA
1965-01-04,NA,NA,2.464,NA,NA
1965-01-05,NA,NA,2.549,NA,NA
1965-01-06,NA,NA,2.605,NA,NA
1965-01-07,NA,NA,2.69,NA,NA
1965-01-08,NA,NA,2.52,NA,NA
1965-01-09,NA,NA,2.379,NA,NA
1965-01-10,NA,NA,2.265,NA,NA
1965-01-11,NA,NA,2.265,NA,NA
1965-01-12,NA,NA,2.265,NA,NA
1965-01-13,NA,NA,2.265,NA,NA
1965-01-14,NA,NA,2.124,NA,NA
1965-01-15,NA,NA,1.841,NA,NA
1965-01-16,NA,NA,1.756,NA,NA
1965-01-17,NA,NA,1.727,NA,NA
1965-01-18,NA,NA,1.699,NA,NA
1965-01-19,NA,NA,1.727,NA,NA
1965-01-20,NA,NA,1.784,NA,NA
1965-01-21,NA,NA,1.812,NA,NA
1965-01-22,NA,NA,1.812,NA,NA
1965-01-23,NA,NA,1.756,NA,NA
1965-01-24,NA,NA,1.699,NA,NA
1965-01-25,NA,NA,1.557,NA,NA
1965-01-26,NA,NA,1.699,NA,NA
1965-01-27,NA,NA,1.699,NA,NA
1965-01-28,NA,NA,1.841,NA,NA
1965-01-29,NA,NA,2.549,NA,NA
1965-01-30,NA,NA,5.663,NA,NA
1965-01-31,NA,NA,15.857,NA,NA
1965-02-01,NA,NA,4.955,NA,NA
1965-02-02,NA,NA,3.54,NA,NA
1965-02-03,NA,NA,4.106,NA,NA
1965-02-04,NA,NA,4.106,NA,NA
1965-02-05,NA,NA,3.823,NA,NA
1965-02-06,NA,NA,3.398,NA,NA
1965-02-07,NA,NA,2.549,NA,NA
1965-02-08,NA,NA,2.464,NA,NA
1965-02-09,NA,NA,2.379,NA,NA
1965-02-10,NA,NA,2.265,NA,NA
1965-02-11,NA,NA,2.209,NA,NA
1965-02-12,NA,NA,2.209,NA,NA
1965-02-13,NA,NA,2.209,NA,NA
1965-02-14,NA,NA,2.152,NA,NA
1965-02-15,NA,NA,2.124,NA,NA
1965-02-16,NA,NA,2.265,NA,NA
1965-02-17,NA,NA,2.407,NA,NA
1965-02-18,NA,NA,2.69,NA,NA
1965-02-19,NA,NA,2.832,NA,NA
1965-02-20,NA,NA,3.115,NA,NA
1965-02-21,NA,NA,3.681,NA,NA
1965-02-22,NA,NA,3.115,NA,NA
1965-02-23,NA,NA,2.549,NA,NA
1965-02-24,NA,NA,2.265,NA,NA
1965-02-25,NA,NA,2.209,NA,NA
1965-02-26,NA,NA,2.18,NA,NA
1965-02-27,NA,NA,2.237,NA,NA
1965-02-28,NA,NA,2.322,NA,NA
1965-03-01,NA,NA,2.067,NA,NA
1965-03-02,NA,NA,2.039,NA,NA
1965-03-03,NA,NA,2.039,NA,NA
1965-03-04,NA,NA,2.01,NA,NA
1965-03-05,NA,NA,1.954,NA,NA
1965-03-06,NA,NA,1.926,NA,NA
1965-03-07,NA,NA,1.926,NA,NA
1965-03-08,NA,NA,1.926,NA,NA
1965-03-09,NA,NA,1.982,NA,NA
1965-03-10,NA,NA,1.982,NA,NA
1965-03-11,NA,NA,2.01,NA,NA
1965-03-12,NA,NA,2.067,NA,NA
1965-03-13,NA,NA,1.954,NA,NA
1965-03-14,NA,NA,2.039,NA,NA
1965-03-15,NA,NA,2.095,NA,NA
1965-03-16,NA,NA,2.039,NA,NA
1965-03-17,NA,NA,1.982,NA,NA
1965-03-18,NA,NA,1.586,NA,NA
1965-03-19,NA,NA,1.784,NA,NA
1965-03-20,NA,NA,2.01,NA,NA
1965-03-21,NA,NA,2.294,NA,NA
1965-03-22,NA,NA,2.237,NA,NA
1965-03-23,NA,NA,1.784,NA,NA
1965-03-24,NA,NA,1.727,NA,NA
1965-03-25,NA,NA,1.897,NA,NA
1965-03-26,NA,NA,1.841,NA,NA
1965-03-27,NA,NA,2.294,NA,NA
1965-03-28,NA,NA,1.926,NA,NA
1965-03-29,NA,NA,2.039,NA,NA
1965-03-30,NA,NA,2.549,NA,NA
1965-03-31,NA,NA,3.511,NA,NA
1965-04-01,NA,NA,4.134,NA,NA
1965-04-02,NA,NA,5.748,NA,NA
1965-04-03,NA,NA,6.003,NA,NA
1965-04-04,NA,NA,5.578,NA,NA
1965-04-05,NA,NA,6.031,NA,NA
1965-04-06,NA,NA,6.768,NA,NA
1965-04-07,NA,NA,7.844,NA,NA
1965-04-08,NA,NA,9.429,NA,NA
1965-04-09,NA,NA,9.883,NA,NA
1965-04-10,NA,NA,9.514,NA,NA
1965-04-11,NA,NA,8.58,NA,NA
1965-04-12,NA,NA,8.75,NA,NA
1965-04-13,NA,NA,8.523,NA,NA
1965-04-14,NA,NA,8.523,NA,NA
1965-04-15,NA,NA,7.985,NA,NA
1965-04-16,NA,NA,8.92,NA,NA
1965-04-17,NA,NA,11.157,NA,NA
1965-04-18,NA,NA,11.808,NA,NA
1965-04-19,NA,NA,12.233,NA,NA
1965-04-20,NA,NA,18.463,NA,NA
1965-04-21,NA,NA,26.986,NA,NA
1965-04-22,NA,NA,34.83,NA,NA
1965-04-23,NA,NA,40.776,NA,NA
1965-04-24,NA,NA,49.271,NA,NA
1965-04-25,NA,NA,47.572,NA,NA
1965-04-26,NA,NA,46.44,NA,NA
1965-04-27,NA,NA,44.741,NA,NA
1965-04-28,NA,NA,39.644,NA,NA
1965-04-29,NA,NA,37.661,NA,NA
1965-04-30,NA,NA,36.812,NA,NA
1965-05-01,NA,NA,37.095,NA,NA
1965-05-02,NA,NA,36.529,NA,NA
