date,storage,inflow,outflow,elevation,evaporation
1980-01-01,14.654,1.784,0.001,NA,NA
1980-01-02,14.666,2.01,0.001,NA,NA
1980-01-03,14.666,2.18,0.01,NA,NA
1980-01-04,14.666,2.124,0.011,NA,NA
1980-01-05,14.666,1.982,0.011,NA,NA
1980-01-06,14.666,1.869,0.011,NA,NA
1980-01-07,14.666,1.869,0.012,NA,NA
1980-01-08,14.678,1.869,0.012,NA,NA
1980-01-09,14.752,1.841,0.018,NA,NA
1980-01-10,14.789,1.869,0.096,NA,NA
1980-01-11,14.851,1.897,0.136,NA,NA
1980-01-12,14.9,2.067,0.249,NA,NA
1980-01-13,14.937,2.322,0.34,NA,NA
1980-01-14,14.999,2.18,0.396,NA,NA
1980-01-15,14.999,11.78,0.368,NA,NA
1980-01-16,14.999,14.838,0.368,NA,NA
1980-01-17,14.987,8.523,0.368,NA,NA
1980-01-18,14.974,6.258,0.368,NA,NA
1980-01-19,14.95,5.295,0.311,NA,NA
1980-01-20,14.925,4.502,0.283,NA,NA
1980-01-21,14.913,3.908,0.255,NA,NA
1980-01-22,14.9,3.568,0.221,NA,NA
1980-01-23,14.876,3.37,0.195,NA,NA
1980-01-24,14.876,3.171,0.173,NA,NA
1980-01-25,14.851,3.03,0.159,NA,NA
1980-01-26,14.839,2.832,0.159,NA,NA
1980-01-27,14.826,2.888,0.142,NA,NA
1980-01-28,14.839,2.803,0.127,NA,NA
1980-01-29,14.839,2.747,0.119,NA,NA
1980-01-30,14.826,2.69,0.11,NA,NA
1980-01-31,14.826,2.633,0.105,NA,NA
1980-02-01,14.814,2.662,0.099,NA,NA
1980-02-02,14.814,2.549,0.093,NA,NA
1980-02-03,14.802,2.492,0.091,NA,NA
1980-02-04,14.802,2.52,0.088,NA,NA
1980-02-05,14.802,2.492,0.085,NA,NA
1980-02-06,14.777,2.492,0.085,NA,NA
1980-02-07,14.789,2.492,0.093,NA,NA
1980-02-08,14.777,2.435,0.085,NA,NA
1980-02-09,14.777,2.407,0.076,NA,NA
1980-02-10,14.777,2.379,0.074,NA,NA
1980-02-11,14.765,2.35,0.071,NA,NA
1980-02-12,14.765,2.35,0.068,NA,NA
1980-02-13,14.765,2.322,0.065,NA,NA
1980-02-14,14.765,2.322,0.071,NA,NA
1980-02-15,14.802,2.35,0.093,NA,NA
1980-02-16,14.814,2.379,0.102,NA,NA
1980-02-17,14.814,2.435,0.125,NA,NA
1980-02-18,14.863,2.464,0.193,NA,NA
1980-02-19,14.925,2.69,0.269,NA,NA
1980-02-20,14.987,4.049,0.283,NA,NA
1980-02-21,14.987,8.382,0.34,NA,NA
1980-02-22,14.974,15.829,0.34,NA,NA
1980-02-23,14.95,17.217,0.311,NA,NA
1980-02-24,14.925,18.576,0.28,NA,NA
1980-02-25,14.913,18.887,0.244,NA,NA
1980-02-26,14.888,19.029,0.207,NA,NA
1980-02-27,14.888,19.142,0.184,NA,NA
