date,storage,inflow,outflow,elevation,evaporation
1962-01-01,NA,1.614,1.614,277.057,NA
1962-01-02,NA,1.614,1.614,277.057,NA
1962-01-03,NA,1.614,1.614,277.054,NA
1962-01-04,NA,1.897,1.614,277.057,NA
1962-01-05,NA,4.163,1.614,277.085,NA
1962-01-06,NA,9.26,3.596,277.146,NA
1962-01-07,NA,8.495,4.786,277.185,NA
1962-01-08,NA,5.635,6.768,277.155,NA
1962-01-09,NA,3.936,7.929,277.106,NA
1962-01-10,NA,2.549,5.663,277.072,NA
1962-01-11,NA,1.671,1.954,277.069,NA
1962-01-12,NA,1.388,1.954,277.063,NA
1962-01-13,NA,1.388,1.954,277.057,NA
1962-01-14,NA,2.039,1.331,277.06,NA
1962-01-15,NA,3.681,3.511,277.06,NA
1962-01-16,NA,3.851,3.143,277.066,NA
1962-01-17,NA,1.303,1.303,277.066,NA
1962-01-18,NA,1.303,1.303,277.066,NA
1962-01-19,NA,2.01,1.104,277.075,NA
1962-01-20,NA,1.614,1.614,277.075,NA
1962-01-21,NA,4.248,1.614,277.1,NA
1962-01-22,NA,11.893,4.786,277.176,NA
1962-01-23,NA,10.307,9.741,277.182,NA
1962-01-24,NA,5.635,10.789,277.127,NA
1962-01-25,NA,5.012,9.798,277.069,NA
1962-01-26,NA,9.288,4.757,277.118,NA
1962-01-27,NA,10.279,5.154,277.173,NA
1962-01-28,NA,5.267,8.41,277.139,NA
1962-01-29,NA,5.38,9.656,277.094,NA
1962-01-30,NA,3.681,6.739,277.06,NA
1962-01-31,NA,2.803,1.954,277.066,NA
1962-02-01,NA,2.747,0.765,277.088,NA
1962-02-02,NA,2.605,0.057,277.115,NA
1962-02-03,NA,2.322,0.057,277.139,NA
1962-02-04,NA,4.332,0.057,277.185,NA
1962-02-05,NA,4.644,0.057,277.234,NA
1962-02-06,NA,4.106,0.057,277.274,NA
1962-02-07,NA,2.35,0.057,277.295,NA
1962-02-08,NA,2.662,0.057,277.322,NA
1962-02-09,NA,3.285,0.057,277.353,NA
1962-02-10,NA,1.812,0.057,277.371,NA
1962-02-11,NA,2.549,0.057,277.392,NA
1962-02-12,NA,1.841,0.057,277.411,NA
1962-02-13,NA,2.124,0.057,277.432,NA
1962-02-14,NA,1.841,0.057,277.45,NA
1962-02-15,NA,1.841,0.057,277.469,NA
1962-02-16,NA,2.152,0.057,277.49,NA
1962-02-17,NA,2.152,0.057,277.511,NA
1962-02-18,NA,3.058,0.057,277.542,NA
1962-02-19,NA,7.589,0.057,277.618,NA
1962-02-20,NA,5.833,0.057,277.676,NA
1962-02-21,NA,4.446,1.388,277.706,NA
1962-02-22,NA,6.201,3.455,277.734,NA
1962-02-23,NA,20.473,8.07,277.856,NA
1962-02-24,NA,42.164,3.936,278.221,NA
1962-02-25,NA,12.205,1.416,278.322,NA
1962-02-26,NA,15.489,2.605,278.441,NA
1962-02-27,NA,22.738,3.256,278.618,NA
1962-02-28,NA,20.643,3.54,278.77,NA
1962-03-01,NA,11.27,3.653,278.837,NA
1962-03-02,NA,6.796,7.844,278.828,NA
1962-03-03,NA,7.164,18.916,278.724,NA
1962-03-04,NA,6.994,18.944,278.618,NA
1962-03-05,NA,6.768,18.916,278.508,NA
1962-03-06,NA,7.476,18.802,278.404,NA
1962-03-07,NA,2.464,13.337,278.282,NA
1962-03-08,NA,0.708,8.835,278.16,NA
1962-03-09,NA,1.076,8.212,278.063,NA
1962-03-10,NA,6.145,5.239,278.051,NA
1962-03-11,NA,9.656,4.219,278.103,NA
1962-03-12,NA,12.969,10.081,278.13,NA
1962-03-13,NA,10.222,12.799,278.106,NA
1962-03-14,NA,7.306,12.743,278.054,NA
1962-03-15,NA,6.343,7.957,278.039,NA
1962-03-16,NA,4.757,5.069,278.036,NA
1962-03-17,NA,4.446,5.069,278.029,NA
1962-03-18,NA,3.794,5.069,278.017,NA
1962-03-19,NA,4.757,5.069,278.014,NA
1962-03-20,NA,4.644,4.701,278.008,NA
1962-03-21,NA,11.44,4.106,278.078,NA
1962-03-22,NA,9.458,6.881,278.103,NA
1962-03-23,NA,7.192,10.392,278.072,NA
1962-03-24,NA,6.23,9.118,278.045,NA
1962-03-25,NA,4.446,5.069,278.039,NA
1962-03-26,NA,3.794,5.069,278.026,NA
1962-03-27,NA,4.191,4.672,278.017,NA
1962-03-28,NA,3.455,4.417,278.008,NA
1962-03-29,NA,3.143,4.417,277.993,NA
1962-03-30,NA,5.38,4.417,278.002,NA
1962-03-31,NA,19.482,4.446,278.145,NA
1962-04-01,NA,20.813,5.21,278.292,NA
1962-04-02,NA,14.215,6.966,278.359,NA
1962-04-03,NA,10.336,11.638,278.346,NA
1962-04-04,NA,9.146,12.771,278.313,NA
1962-04-05,NA,7.277,12.176,278.267,NA
1962-04-06,NA,7.872,5.267,278.292,NA
1962-04-07,NA,7.674,2.095,278.343,NA
1962-04-08,NA,6.654,4.672,278.362,NA
1962-04-09,NA,7.957,9.26,278.349,NA
1962-04-10,NA,8.212,10.817,278.31,NA
1962-04-11,NA,6.4,10.336,278.273,NA
1962-04-12,NA,6.881,4.587,278.295,NA
1962-04-13,NA,9.175,4.248,278.34,NA
1962-04-14,NA,8.976,6.003,278.368,NA
1962-04-15,NA,6.796,6.116,278.374,NA
1962-04-16,NA,6.881,8.184,278.362,NA
1962-04-17,NA,5.947,9.231,278.331,NA
1962-04-18,NA,5.947,8.891,278.304,NA
1962-04-19,NA,8.382,6.003,278.307,NA
1962-04-20,NA,4.786,2.152,278.331,NA
1962-04-21,NA,4.332,2.35,278.349,NA
1962-04-22,NA,4.446,2.464,278.365,NA
1962-04-23,NA,6.626,6.796,278.349,NA
1962-04-24,NA,5.918,9.061,278.313,NA
1962-04-25,NA,5.55,7.674,278.285,NA
1962-04-26,NA,3.37,1.642,278.292,NA
1962-04-27,NA,2.039,1.699,278.295,NA
1962-04-28,NA,1.756,1.756,278.295,NA
1962-04-29,NA,2.124,1.784,278.298,NA
1962-04-30,NA,2.492,1.841,278.304,NA
1962-05-01,NA,3.058,1.982,278.313,NA
1962-05-02,NA,2.549,2.039,278.295,NA
1962-05-03,NA,0.934,1.359,278.267,NA
1962-05-04,NA,1.189,1.189,278.261,NA
1962-05-05,NA,0.963,1.104,278.258,NA
1962-05-06,NA,6.06,1.048,278.285,NA
1962-05-07,NA,4.021,1.557,278.285,NA
1962-05-08,NA,3.596,1.699,278.298,NA
1962-05-09,NA,1.133,1.784,278.292,NA
1962-05-10,NA,0.991,1.642,278.285,NA
1962-05-11,NA,0.906,1.557,278.279,NA
1962-05-12,NA,1.104,1.444,278.276,NA
1962-05-13,NA,0.991,1.331,278.267,NA
1962-05-14,NA,1.218,1.246,278.264,NA
1962-05-15,NA,1.019,1.161,278.258,NA
1962-05-16,NA,0.651,0.991,278.249,NA
1962-05-17,NA,0.85,0.85,278.243,NA
1962-05-18,NA,0.765,0.793,278.24,NA
1962-05-19,NA,0.765,0.765,278.237,NA
1962-05-20,NA,1.472,0.68,278.237,NA
1962-05-21,NA,2.775,0.85,278.243,NA
1962-05-22,NA,0.765,0.765,278.237,NA
1962-05-23,NA,1.019,0.68,278.237,NA
1962-05-24,NA,1.133,0.708,278.234,NA
1962-05-25,NA,0.538,0.623,278.231,NA
1962-05-26,NA,0.595,0.595,278.228,NA
1962-05-27,NA,0.538,0.538,278.221,NA
1962-05-28,NA,0.481,0.481,278.218,NA
1962-05-29,NA,0.425,0.453,278.212,NA
1962-05-30,NA,0.708,0.396,278.212,NA
1962-05-31,NA,0.34,0.396,278.209,NA
1962-06-01,NA,1.303,0.34,278.203,NA
1962-06-02,NA,0.736,0.368,278.2,NA
1962-06-03,NA,0.283,0.311,278.194,NA
1962-06-04,NA,0.566,0.255,278.194,NA
1962-06-05,NA,0.934,0.283,278.2,NA
1962-06-06,NA,0.651,0.34,278.2,NA
1962-06-07,NA,0.283,0.311,278.194,NA
1962-06-08,NA,0.255,0.255,278.191,NA
1962-06-09,NA,0.227,0.227,278.185,NA
1962-06-10,NA,0.198,0.198,278.179,NA
1962-06-11,NA,1.161,0.198,278.188,NA
1962-06-12,NA,0.227,0.227,278.188,NA
1962-06-13,NA,0.198,0.227,278.182,NA
1962-06-14,NA,0.538,0.198,278.182,NA
1962-06-15,NA,0.198,0.198,278.182,NA
1962-06-16,NA,0.17,0.198,278.176,NA
1962-06-17,NA,0.17,0.17,278.173,NA
1962-06-18,NA,0.142,0.142,278.17,NA
1962-06-19,NA,0.113,0.142,278.164,NA
1962-06-20,NA,0.085,0.113,278.157,NA
1962-06-21,NA,0.085,0.085,278.154,NA
1962-06-22,NA,0.057,0.085,278.151,NA
1962-06-23,NA,0.057,0.057,278.148,NA
1962-06-24,NA,0.396,0.057,278.148,NA
1962-06-25,NA,0.057,0.057,278.142,NA
1962-06-26,NA,0.057,0.057,278.136,NA
1962-06-27,NA,0.057,0.057,278.133,NA
1962-06-28,NA,0.057,0.057,278.127,NA
1962-06-29,NA,0.057,0.057,278.124,NA
1962-06-30,NA,0.057,0.057,278.121,NA
1962-07-01,NA,0.057,0.057,278.115,NA
1962-07-02,NA,2.464,0.057,278.13,NA
1962-07-03,NA,1.501,0.057,278.136,NA
1962-07-04,NA,0.057,0.057,278.136,NA
1962-07-05,NA,0.057,0.057,278.13,NA
1962-07-06,NA,0.057,0.057,278.124,NA
1962-07-07,NA,0.057,0.057,278.124,NA
1962-07-08,NA,0.057,0.057,278.121,NA
1962-07-09,NA,0.057,0.057,278.115,NA
1962-07-10,NA,0.057,0.057,278.109,NA
1962-07-11,NA,0.057,0.057,278.106,NA
1962-07-12,NA,0.057,0.057,278.1,NA
1962-07-13,NA,0.057,0.057,278.1,NA
1962-07-14,NA,0.057,0.057,278.1,NA
1962-07-15,NA,0.057,0.057,278.096,NA
1962-07-16,NA,0.057,0.057,278.096,NA
1962-07-17,NA,0.057,0.057,278.093,NA
1962-07-18,NA,0.057,0.057,278.087,NA
1962-07-19,NA,0.057,0.057,278.084,NA
1962-07-20,NA,0.057,0.057,278.081,NA
1962-07-21,NA,0.368,0.057,278.081,NA
1962-07-22,NA,0.057,0.057,278.075,NA
1962-07-23,NA,4.842,0.057,278.103,NA
1962-07-24,NA,0.453,0.057,278.093,NA
1962-07-25,NA,0.057,0.057,278.09,NA
1962-07-26,NA,0.057,0.057,278.084,NA
1962-07-27,NA,0.057,0.057,278.081,NA
1962-07-28,NA,0.057,0.057,278.078,NA
1962-07-29,NA,0.057,0.057,278.075,NA
1962-07-30,NA,0.057,0.057,278.072,NA
1962-07-31,NA,0.057,0.057,278.069,NA
1962-08-01,NA,0.057,0.057,278.063,NA
1962-08-02,NA,0.057,0.057,278.057,NA
1962-08-03,NA,0.057,0.057,278.057,NA
1962-08-04,NA,0.057,0.057,278.051,NA
1962-08-05,NA,0.057,0.057,278.051,NA
1962-08-06,NA,0.057,0.057,278.048,NA
1962-08-07,NA,0.057,0.057,278.048,NA
1962-08-08,NA,0.057,0.057,278.042,NA
1962-08-09,NA,0.85,0.057,278.045,NA
1962-08-10,NA,0.057,0.057,278.042,NA
1962-08-11,NA,0.057,0.057,278.039,NA
1962-08-12,NA,0.057,0.057,278.036,NA
1962-08-13,NA,0.057,0.057,278.029,NA
1962-08-14,NA,0.057,0.057,278.026,NA
1962-08-15,NA,0.057,0.057,278.023,NA
1962-08-16,NA,0.057,0.057,278.017,NA
1962-08-17,NA,0.057,0.057,278.014,NA
1962-08-18,NA,0.057,0.057,278.008,NA
1962-08-19,NA,0.057,0.057,278.002,NA
1962-08-20,NA,0.85,0.057,278.005,NA
1962-08-21,NA,0.991,0.057,278.002,NA
1962-08-22,NA,0.057,0.057,277.996,NA
1962-08-23,NA,0.057,0.057,277.993,NA
1962-08-24,NA,0.057,0.057,277.99,NA
1962-08-25,NA,0.057,0.057,277.984,NA
1962-08-26,NA,0.057,0.057,277.984,NA
1962-08-27,NA,0.057,0.057,277.981,NA
1962-08-28,NA,0.057,0.057,277.978,NA
1962-08-29,NA,0.057,0.057,277.975,NA
1962-08-30,NA,0.057,0.057,277.968,NA
1962-08-31,NA,0.057,0.057,277.965,NA
1962-09-01,NA,1.784,0.057,277.978,NA
1962-09-02,NA,6.23,0.057,278.036,NA
1962-09-03,NA,0.68,0.057,278.039,NA
1962-09-04,NA,0.708,0.057,278.045,NA
1962-09-05,NA,0.368,0.057,278.048,NA
1962-09-06,NA,0.057,0.057,278.042,NA
