date,storage,inflow,outflow,elevation,evaporation
1969-01-01,NA,6.06,8.778,218.051,NA
1969-01-02,NA,3.823,4.049,218.03,NA
1969-01-03,NA,3.511,3.143,218.063,NA
1969-01-04,NA,3.851,3.143,218.127,NA
1969-01-05,NA,2.775,3.143,218.094,NA
1969-01-06,NA,2.945,3.143,218.075,NA
1969-01-07,NA,3.313,3.115,218.094,NA
1969-01-08,NA,3.313,3.03,218.118,NA
1969-01-09,NA,4.191,4.219,218.115,NA
1969-01-10,NA,4.814,4.927,218.103,NA
1969-01-11,NA,4.729,4.927,218.084,NA
1969-01-12,NA,3.851,4.927,217.987,NA
1969-01-13,NA,3.823,3.993,217.972,NA
1969-01-14,NA,2.973,2.775,217.99,NA
1969-01-15,NA,2.605,2.577,217.993,NA
1969-01-16,NA,3.115,3.143,217.99,NA
1969-01-17,NA,3.455,3.143,218.017,NA
1969-01-18,NA,4.417,3.936,218.063,NA
1969-01-19,NA,8.523,8.438,218.072,NA
1969-01-20,NA,47.232,40.889,218.633,NA
1969-01-21,NA,80.561,73.312,219.23,NA
1969-01-22,NA,43.211,49.753,218.694,NA
1969-01-23,NA,20.331,24.069,218.374,NA
1969-01-24,NA,15.319,17.075,218.219,NA
1969-01-25,NA,10.675,9.769,218.301,NA
1969-01-26,NA,8.297,9.741,218.17,NA
1969-01-27,NA,7.249,8.07,218.057,NA
1969-01-28,NA,6.4,5.239,218.151,NA
1969-01-29,NA,5.437,6.626,218.042,NA
1969-01-30,NA,5.635,6.626,217.95,NA
1969-01-31,NA,4.899,2.464,218.176,NA
1969-02-01,NA,9.996,0.566,218.542,NA
1969-02-02,NA,27.666,1.784,220.599,NA
1969-02-03,NA,30.752,37.265,220.111,NA
1969-02-04,NA,30.61,48.45,218.673,NA
1969-02-05,NA,16.707,23.956,218.033,NA
1969-02-06,NA,13.988,14.753,217.962,NA
1969-02-07,NA,26.674,26.873,217.944,NA
1969-02-08,NA,31.602,31.715,217.932,NA
1969-02-09,NA,31.658,28.713,218.203,NA
1969-02-10,NA,30.412,30.384,218.206,NA
1969-02-11,NA,25.004,27.043,218.02,NA
1969-02-12,NA,18.802,19.284,217.978,NA
1969-02-13,NA,14.527,13.366,218.084,NA
1969-02-14,NA,10.024,10.647,218.03,NA
1969-02-15,NA,9.401,9.543,218.017,NA
1969-02-16,NA,8.948,9.543,217.962,NA
1969-02-17,NA,8.552,8.212,217.996,NA
1969-02-18,NA,7.362,7.447,217.987,NA
1969-02-19,NA,6.371,5.975,218.023,NA
1969-02-20,NA,5.522,5.097,218.063,NA
1969-02-21,NA,5.352,5.097,218.084,NA
1969-02-22,NA,5.295,5.097,218.103,NA
1969-02-23,NA,7.334,5.154,218.295,NA
1969-02-24,NA,9.429,9.429,218.295,NA
1969-02-25,NA,11.185,14.725,217.972,NA
1969-02-26,NA,12.658,12.573,217.978,NA
1969-02-27,NA,10.194,10.392,217.959,NA
1969-02-28,NA,9.486,9.203,217.987,NA
1969-03-01,NA,8.58,9.288,217.92,NA
1969-03-02,NA,8.75,8.014,217.99,NA
1969-03-03,NA,7.957,7.759,218.008,NA
1969-03-04,NA,7.646,7.9,217.984,NA
1969-03-05,NA,6.966,7.362,217.947,NA
1969-03-06,NA,7.702,7.192,217.996,NA
1969-03-07,NA,8.637,8.75,217.987,NA
1969-03-08,NA,8.835,8.976,217.972,NA
1969-03-09,NA,14.498,11.61,218.237,NA
1969-03-10,NA,23.701,18.066,218.724,NA
1969-03-11,NA,22.88,28.515,218.237,NA
1969-03-12,NA,18.689,21.861,217.944,NA
1969-03-13,NA,15.121,15.206,217.935,NA
1969-03-14,NA,12.091,11.921,217.95,NA
1969-03-15,NA,10.081,9.883,217.969,NA
1969-03-16,NA,8.75,8.835,217.959,NA
1969-03-17,NA,7.9,7.9,217.959,NA
1969-03-18,NA,7.221,7.447,217.938,NA
1969-03-19,NA,7.306,7.079,217.959,NA
1969-03-20,NA,6.853,7.079,217.938,NA
1969-03-21,NA,6.909,6.371,217.99,NA
1969-03-22,NA,6.286,6.145,218.002,NA
1969-03-23,NA,5.975,6.456,217.956,NA
1969-03-24,NA,6.23,6.23,217.956,NA
1969-03-25,NA,6.428,5.862,218.008,NA
1969-03-26,NA,6.173,6.286,217.996,NA
1969-03-27,NA,5.72,6.343,217.938,NA
1969-03-28,NA,5.493,5.239,217.959,NA
1969-03-29,NA,5.154,5.437,217.932,NA
1969-03-30,NA,6.003,5.692,217.962,NA
1969-03-31,NA,5.493,5.154,217.993,NA
1969-04-01,NA,5.493,5.154,218.023,NA
1969-04-02,NA,5.947,5.295,218.081,NA
1969-04-03,NA,6.343,6.173,218.097,NA
1969-04-04,NA,6.201,6.541,218.066,NA
1969-04-05,NA,7.561,6.541,218.161,NA
1969-04-06,NA,22.512,17.358,218.615,NA
1969-04-07,NA,25.598,27.071,218.49,NA
1969-04-08,NA,18.519,23.05,218.084,NA
1969-04-09,NA,14.725,16.112,217.956,NA
1969-04-10,NA,13.167,12.771,217.993,NA
1969-04-11,NA,14.017,14.158,217.981,NA
1969-04-12,NA,12.601,12.799,217.962,NA
1969-04-13,NA,10.959,10.817,217.975,NA
1969-04-14,NA,10.675,10.817,217.962,NA
1969-04-15,NA,11.497,11.327,217.978,NA
1969-04-16,NA,15.518,14.498,218.072,NA
1969-04-17,NA,16.112,16.622,218.023,NA
1969-04-18,NA,15.942,15.348,218.078,NA
1969-04-19,NA,16.82,17.698,217.996,NA
1969-04-20,NA,18.066,18.491,217.956,NA
1969-04-21,NA,15.857,15.461,217.993,NA
1969-04-22,NA,14.243,14.498,217.969,NA
1969-04-23,NA,13.026,13.082,217.962,NA
1969-04-24,NA,14.498,13.082,218.094,NA
1969-04-25,NA,10.477,11.553,217.993,NA
1969-04-26,NA,9.316,9.316,217.993,NA
1969-04-27,NA,8.637,8.75,217.981,NA
1969-04-28,NA,8.042,8.269,217.962,NA
1969-04-29,NA,8.24,8.127,217.972,NA
1969-04-30,NA,7.221,7.362,217.959,NA
1969-05-01,NA,6.456,6.371,217.969,NA
1969-05-02,NA,5.635,5.748,217.956,NA
1969-05-03,NA,5.493,5.012,218.002,NA
1969-05-04,NA,5.069,5.012,218.008,NA
1969-05-05,NA,4.927,5.012,217.999,NA
1969-05-06,NA,4.616,4.701,217.99,NA
1969-05-07,NA,4.106,4.332,217.969,NA
1969-05-08,NA,4.474,3.879,218.023,NA
1969-05-09,NA,5.437,5.239,218.042,NA
1969-05-10,NA,8.58,6.003,218.276,NA
1969-05-11,NA,8.41,8.212,218.295,NA
1969-05-12,NA,8.212,9.543,218.176,NA
1969-05-13,NA,7.306,8.976,218.02,NA
1969-05-14,NA,6.541,6.938,217.984,NA
1969-05-15,NA,6.739,5.097,218.136,NA
1969-05-16,NA,5.833,5.578,218.151,NA
1969-05-17,NA,5.239,5.862,218.094,NA
1969-05-18,NA,5.097,5.862,218.023,NA
1969-05-19,NA,5.55,5.38,218.039,NA
1969-05-20,NA,6.06,5.38,218.1,NA
1969-05-21,NA,4.559,5.38,218.023,NA
1969-05-22,NA,4.106,4.332,218.005,NA
1969-05-23,NA,3.511,3.766,217.981,NA
1969-05-24,NA,3.313,3.341,217.978,NA
1969-05-25,NA,3.087,2.888,217.996,NA
1969-05-26,NA,2.747,2.888,217.984,NA
1969-05-27,NA,2.52,2.435,217.993,NA
1969-05-28,NA,2.01,1.671,218.023,NA
1969-05-29,NA,1.897,1.671,218.045,NA
1969-05-30,NA,1.699,1.586,218.054,NA
1969-05-31,NA,1.671,1.586,218.06,NA
1969-06-01,NA,1.869,1.586,218.084,NA
1969-06-02,NA,2.237,1.614,218.142,NA
1969-06-03,NA,2.095,1.671,218.182,NA
1969-06-04,NA,1.841,1.671,218.197,NA
1969-06-05,NA,1.614,1.642,218.194,NA
1969-06-06,NA,1.444,1.586,218.182,NA
1969-06-07,NA,1.359,1.444,218.176,NA
1969-06-08,NA,1.048,1.189,218.164,NA
1969-06-09,NA,1.076,1.189,218.155,NA
1969-06-10,NA,1.019,1.189,218.139,NA
1969-06-11,NA,0.991,0.991,218.139,NA
1969-06-12,NA,0.878,0.85,218.142,NA
1969-06-13,NA,0.934,0.85,218.148,NA
1969-06-14,NA,1.076,0.85,218.17,NA
1969-06-15,NA,2.435,0.85,218.313,NA
1969-06-16,NA,3.794,0.85,218.569,NA
1969-06-17,NA,2.35,0.85,218.694,NA
1969-06-18,NA,1.642,0.68,218.776,NA
1969-06-19,NA,1.359,0.821,218.822,NA
1969-06-20,NA,1.161,0.821,218.849,NA
1969-06-21,NA,1.076,0.708,218.88,NA
1969-06-22,NA,0.906,0.736,218.895,NA
1969-06-23,NA,1.529,0.821,218.953,NA
1969-06-24,NA,2.152,0.85,219.06,NA
1969-06-25,NA,2.52,0.821,219.197,NA
1969-06-26,NA,1.727,0.821,219.27,NA
1969-06-27,NA,1.331,0.85,219.31,NA
1969-06-28,NA,1.189,0.85,219.337,NA
1969-06-29,NA,1.161,0.85,219.362,NA
1969-06-30,NA,0.878,0.821,219.368,NA
1969-07-01,NA,1.331,0.793,219.41,NA
1969-07-02,NA,0.934,0.793,219.422,NA
1969-07-03,NA,0.793,0.765,219.426,NA
1969-07-04,NA,0.708,0.708,219.426,NA
1969-07-05,NA,0.566,0.68,219.416,NA
1969-07-06,NA,1.019,0.708,219.441,NA
1969-07-07,NA,1.388,0.765,219.493,NA
1969-07-08,NA,1.189,0.623,219.538,NA
1969-07-09,NA,1.501,0.623,219.563,NA
1969-07-10,NA,10.902,1.444,220.279,NA
1969-07-11,NA,24.381,1.642,221.681,NA
1969-07-12,NA,25.542,1.501,222.809,NA
1969-07-13,NA,10.902,1.303,223.144,NA
1969-07-14,NA,4.502,0.85,223.266,NA
1969-07-15,NA,4.134,0.85,223.373,NA
1969-07-16,NA,2.209,0.85,223.415,NA
1969-07-17,NA,1.812,0.85,223.449,NA
1969-07-18,NA,1.557,0.878,223.473,NA
1969-07-19,NA,2.039,0.991,223.51,NA
1969-07-20,NA,2.095,0.963,223.549,NA
1969-07-21,NA,2.35,0.878,223.601,NA
1969-07-22,NA,2.18,0.878,223.647,NA
1969-07-23,NA,1.756,0.878,223.677,NA
1969-07-24,NA,1.841,0.878,223.711,NA
1969-07-25,NA,1.501,0.878,223.732,NA
1969-07-26,NA,1.331,0.878,223.748,NA
1969-07-27,NA,1.048,0.878,223.754,NA
1969-07-28,NA,0.963,0.878,223.757,NA
1969-07-29,NA,0.765,0.85,223.754,NA
1969-07-30,NA,0.765,0.85,223.751,NA
1969-07-31,NA,0.595,0.85,223.741,NA
1969-08-01,NA,0.68,0.85,223.735,NA
1969-08-02,NA,0.595,0.85,223.726,NA
1969-08-03,NA,1.218,0.85,223.738,NA
1969-08-04,NA,1.557,0.85,223.763,NA
1969-08-05,NA,1.104,0.85,223.772,NA
1969-08-06,NA,0.934,0.85,223.775,NA
1969-08-07,NA,0.68,0.85,223.769,NA
1969-08-08,NA,0.878,0.878,223.769,NA
1969-08-09,NA,1.416,0.963,223.784,NA
1969-08-10,NA,2.039,0.963,223.821,NA
1969-08-11,NA,2.322,0.878,223.869,NA
1969-08-12,NA,1.416,0.878,223.888,NA
1969-08-13,NA,0.878,0.878,223.888,NA
1969-08-14,NA,0.793,0.878,223.885,NA
1969-08-15,NA,0.793,0.878,223.882,NA
1969-08-16,NA,0.708,0.878,223.876,NA
1969-08-17,NA,1.161,0.878,223.885,NA
1969-08-18,NA,1.727,0.906,223.912,NA
1969-08-19,NA,2.973,0.906,223.982,NA
1969-08-20,NA,5.012,0.963,224.119,NA
1969-08-21,NA,3.341,0.878,224.202,NA
1969-08-22,NA,1.926,0.934,224.235,NA
1969-08-23,NA,1.161,0.963,224.241,NA
1969-08-24,NA,0.991,0.878,224.244,NA
1969-08-25,NA,0.793,0.878,224.241,NA
1969-08-26,NA,0.708,0.906,224.235,NA
1969-08-27,NA,0.765,0.934,224.229,NA
1969-08-28,NA,0.651,0.934,224.22,NA
1969-08-29,NA,0.481,0.934,224.205,NA
1969-08-30,NA,0.566,0.934,224.193,NA
1969-08-31,NA,0.481,0.934,224.177,NA
1969-09-01,NA,0.85,0.934,224.174,NA
1969-09-02,NA,0.934,0.934,224.174,NA
1969-09-03,NA,0.765,0.963,224.168,NA
1969-09-04,NA,0.878,0.963,224.165,NA
1969-09-05,NA,1.586,0.934,224.186,NA
1969-09-06,NA,1.416,0.963,224.202,NA
1969-09-07,NA,2.633,0.963,224.257,NA
1969-09-08,NA,2.322,1.019,224.299,NA
1969-09-09,NA,1.444,0.991,224.315,NA
1969-09-10,NA,1.161,0.991,224.321,NA
1969-09-11,NA,0.651,0.934,224.311,NA
1969-09-12,NA,0.651,0.934,224.302,NA
1969-09-13,NA,0.566,0.934,224.29,NA
1969-09-14,NA,0.566,0.934,224.278,NA
1969-09-15,NA,0.566,0.934,224.266,NA
1969-09-16,NA,0.566,0.934,224.254,NA
1969-09-17,NA,2.605,9.628,223.79,NA
1969-09-18,NA,9.939,9.486,223.741,NA
1969-09-19,NA,0.623,0.821,223.729,NA
