date,storage,inflow,outflow,elevation,evaporation
1947-03-02,NA,0.708,0.566,NA,NA
1947-03-03,NA,0.708,0.623,NA,NA
1947-03-04,NA,0.566,0.623,NA,NA
1947-03-05,NA,0.566,0.623,NA,NA
1947-03-06,NA,0.566,0.595,NA,NA
1947-03-07,NA,0.566,0.566,NA,NA
1947-03-08,NA,0.991,0.595,NA,NA
1947-03-09,NA,1.133,0.623,NA,NA
1947-03-10,NA,0.708,0.651,NA,NA
1947-03-11,NA,0.708,0.68,NA,NA
1947-03-12,NA,0.708,0.68,NA,NA
1947-03-13,NA,2.69,0.708,NA,NA
1947-03-14,NA,9.628,1.133,NA,NA
1947-03-15,NA,11.044,1.416,NA,NA
1947-03-16,NA,8.212,1.472,NA,NA
1947-03-17,NA,6.796,1.529,NA,NA
1947-03-18,5.465,5.663,1.586,113.937,NA
1947-03-19,5.841,4.814,1.388,114.026,NA
1947-03-20,6.164,3.964,1.189,114.102,NA
1947-03-21,6.566,3.398,1.246,114.196,NA
1947-03-22,6.618,2.832,1.246,114.209,NA
1947-03-23,6.618,2.265,1.246,114.209,NA
1947-03-24,7.93,15.574,1.303,114.458,NA
1947-03-25,10.061,25.485,1.161,114.824,NA
1947-03-26,12.355,24.636,0.906,115.153,NA
1947-03-27,13.073,13.734,0.934,115.251,NA
1947-03-28,13.971,10.619,0.963,115.373,NA
1947-03-29,14.555,8.07,0.991,115.452,NA
1947-03-30,15.026,6.796,0.991,115.516,NA
1947-03-31,15.374,6.088,1.019,115.556,NA
1947-04-01,15.835,5.522,1.019,115.608,NA
1947-04-02,16.188,4.531,1.019,115.647,NA
1947-04-03,16.46,4.248,1.019,115.678,NA
1947-04-04,16.704,3.823,1.048,115.705,NA
1947-04-05,17.029,4.106,1.048,115.742,NA
1947-04-06,17.436,6.513,1.048,115.787,NA
1947-04-07,17.909,4.389,1.048,115.839,NA
1947-04-08,18.261,4.248,1.076,115.876,NA
1947-04-09,18.584,7.362,1.076,115.909,NA
1947-04-10,18.936,5.239,1.076,115.946,NA
1947-04-11,23.399,57.908,21.096,116.409,NA
1947-04-12,34.13,165.653,42.758,117.345,NA
1947-04-13,35.114,56.634,29.308,117.424,NA
1947-04-14,35.947,26.759,15.914,117.491,NA
