date,storage,inflow,outflow,elevation,evaporation
1985-10-01,NA,NA,1.262,NA,NA
1985-10-02,NA,NA,1.371,NA,NA
1985-10-03,NA,NA,1.501,NA,NA
1985-10-04,NA,NA,1.501,NA,NA
1985-10-05,NA,NA,1.501,NA,NA
1985-10-06,NA,NA,1.501,NA,NA
1985-10-07,NA,NA,1.502,NA,NA
1985-10-08,NA,NA,1.502,NA,NA
1985-10-09,NA,NA,1.504,NA,NA
1985-10-10,NA,NA,1.501,NA,NA
1985-10-11,NA,NA,1.503,NA,NA
1985-10-12,NA,NA,1.527,NA,NA
1985-10-13,NA,NA,1.536,NA,NA
1985-10-14,NA,NA,1.536,NA,NA
1985-10-15,NA,NA,1.537,NA,NA
1985-10-16,NA,NA,1.542,NA,NA
1985-10-17,NA,NA,1.544,NA,NA
1985-10-18,NA,NA,1.544,NA,NA
1985-10-19,NA,NA,1.543,NA,NA
1985-10-20,NA,NA,1.544,NA,NA
1985-10-21,NA,NA,1.541,NA,NA
1985-10-22,NA,NA,1.518,NA,NA
1985-10-23,NA,NA,1.502,NA,NA
1985-10-24,NA,NA,1.516,NA,NA
1985-10-25,NA,NA,1.514,NA,NA
1985-10-26,NA,NA,1.501,NA,NA
1985-10-27,NA,NA,1.501,NA,NA
1985-10-28,NA,NA,1.501,NA,NA
1985-10-29,NA,NA,1.437,NA,NA
1985-10-30,NA,NA,NA,NA,NA
1985-10-31,NA,NA,NA,NA,NA
1985-11-01,NA,NA,NA,NA,NA
1985-11-02,NA,NA,NA,NA,NA
1985-11-03,NA,NA,NA,NA,NA
1985-11-04,NA,NA,NA,NA,NA
1985-11-05,NA,NA,NA,NA,NA
1985-11-06,NA,NA,NA,NA,NA
1985-11-07,NA,NA,NA,NA,NA
1985-11-08,NA,NA,NA,NA,NA
1985-11-09,NA,NA,NA,NA,NA
1985-11-10,NA,NA,NA,NA,NA
1985-11-11,NA,NA,NA,NA,NA
1985-11-12,NA,NA,0.618,NA,NA
1985-11-13,NA,NA,1.461,NA,NA
1985-11-14,NA,NA,1.461,NA,NA
1985-11-15,NA,NA,1.461,NA,NA
1985-11-16,NA,NA,1.461,NA,NA
1985-11-17,NA,NA,1.461,NA,NA
1985-11-18,NA,NA,1.461,NA,NA
1985-11-19,NA,NA,1.461,NA,NA
1985-11-20,NA,NA,1.461,NA,NA
1985-11-21,NA,NA,1.461,NA,NA
1985-11-22,NA,NA,1.461,NA,NA
1985-11-23,NA,NA,1.461,NA,NA
1985-11-24,NA,NA,1.461,NA,NA
1985-11-25,NA,NA,1.461,NA,NA
1985-11-26,NA,NA,1.461,NA,NA
1985-11-27,NA,NA,1.461,NA,NA
1985-11-28,NA,NA,1.461,NA,NA
1985-11-29,NA,NA,1.461,NA,NA
1985-11-30,NA,NA,1.461,NA,NA
1985-12-01,NA,NA,1.461,NA,NA
1985-12-02,NA,NA,1.461,NA,NA
1985-12-03,NA,NA,1.461,NA,NA
1985-12-04,NA,NA,1.461,NA,NA
1985-12-05,NA,NA,1.461,NA,NA
1985-12-06,NA,NA,1.461,NA,NA
1985-12-07,NA,NA,1.461,NA,NA
1985-12-08,NA,NA,1.461,NA,NA
1985-12-09,NA,NA,1.461,NA,NA
1985-12-10,NA,NA,1.461,NA,NA
1985-12-11,NA,NA,1.461,NA,NA
1985-12-12,NA,NA,1.461,NA,NA
1985-12-13,NA,NA,1.461,NA,NA
1985-12-14,NA,NA,1.461,NA,NA
1985-12-15,NA,NA,1.461,NA,NA
1985-12-16,NA,NA,1.461,NA,NA
1985-12-17,NA,NA,1.461,NA,NA
1985-12-18,NA,NA,1.461,NA,NA
1985-12-19,NA,NA,1.461,NA,NA
1985-12-20,NA,NA,1.504,NA,NA
1985-12-21,NA,NA,1.461,NA,NA
1985-12-22,NA,NA,1.461,NA,NA
1985-12-23,NA,NA,1.461,NA,NA
1985-12-24,NA,NA,1.461,NA,NA
1985-12-25,NA,NA,1.461,NA,NA
1985-12-26,NA,NA,1.461,NA,NA
1985-12-27,NA,NA,1.461,NA,NA
1985-12-28,NA,NA,1.461,NA,NA
1985-12-29,NA,NA,1.461,NA,NA
1985-12-30,NA,NA,1.461,NA,NA
1985-12-31,NA,NA,1.461,NA,NA
1986-01-01,NA,NA,1.461,NA,NA
1986-01-02,NA,NA,1.461,NA,NA
1986-01-03,NA,NA,1.461,NA,NA
1986-01-04,NA,NA,1.461,NA,NA
1986-01-05,NA,NA,1.461,NA,NA
1986-01-06,NA,NA,1.461,NA,NA
1986-01-07,NA,NA,1.461,NA,NA
1986-01-08,NA,NA,1.461,NA,NA
1986-01-09,NA,NA,1.461,NA,NA
1986-01-10,NA,NA,1.461,NA,NA
1986-01-11,NA,NA,1.461,NA,NA
1986-01-12,NA,NA,1.461,NA,NA
1986-01-13,NA,NA,1.461,NA,NA
1986-01-14,NA,NA,1.461,NA,NA
1986-01-15,NA,NA,1.461,NA,NA
1986-01-16,NA,NA,1.461,NA,NA
1986-01-17,NA,NA,1.461,NA,NA
1986-01-18,NA,NA,1.461,NA,NA
1986-01-19,NA,NA,1.461,NA,NA
1986-01-20,NA,NA,1.461,NA,NA
1986-01-21,NA,NA,1.461,NA,NA
1986-01-22,NA,NA,1.461,NA,NA
1986-01-23,NA,NA,1.461,NA,NA
1986-01-24,NA,NA,1.461,NA,NA
1986-01-25,NA,NA,1.461,NA,NA
1986-01-26,NA,NA,1.461,NA,NA
1986-01-27,NA,NA,1.461,NA,NA
1986-01-28,NA,NA,1.461,NA,NA
1986-01-29,NA,NA,1.461,NA,NA
1986-01-30,NA,NA,1.461,NA,NA
1986-01-31,NA,NA,1.461,NA,NA
1986-02-01,NA,NA,1.461,NA,NA
1986-02-02,NA,NA,1.461,NA,NA
1986-02-03,NA,NA,1.461,NA,NA
1986-02-04,NA,NA,1.461,NA,NA
1986-02-05,NA,NA,1.461,NA,NA
1986-02-06,NA,NA,1.461,NA,NA
1986-02-07,NA,NA,1.461,NA,NA
1986-02-08,NA,NA,1.461,NA,NA
1986-02-09,NA,NA,1.461,NA,NA
1986-02-10,NA,NA,1.461,NA,NA
1986-02-11,NA,NA,1.461,NA,NA
1986-02-12,NA,NA,1.461,NA,NA
1986-02-13,NA,NA,1.461,NA,NA
1986-02-14,NA,NA,1.461,NA,NA
1986-02-15,NA,NA,1.461,NA,NA
1986-02-16,NA,NA,1.461,NA,NA
1986-02-17,NA,NA,1.461,NA,NA
1986-02-18,NA,NA,1.461,NA,NA
1986-02-19,NA,NA,1.461,NA,NA
1986-02-20,NA,NA,1.461,NA,NA
1986-02-21,NA,NA,1.461,NA,NA
1986-02-22,NA,NA,1.461,NA,NA
1986-02-23,NA,NA,1.461,NA,NA
1986-02-24,NA,NA,1.461,NA,NA
1986-02-25,NA,NA,1.461,NA,NA
1986-02-26,NA,NA,1.461,NA,NA
1986-02-27,NA,NA,1.461,NA,NA
1986-02-28,NA,NA,1.461,NA,NA
1986-03-01,NA,NA,1.461,NA,NA
1986-03-02,NA,NA,1.461,NA,NA
1986-03-03,NA,NA,1.461,NA,NA
1986-03-04,NA,NA,1.461,NA,NA
1986-03-05,NA,NA,1.461,NA,NA
1986-03-06,NA,NA,1.461,NA,NA
1986-03-07,NA,NA,1.461,NA,NA
1986-03-08,NA,NA,1.461,NA,NA
1986-03-09,NA,NA,1.461,NA,NA
1986-03-10,NA,NA,1.461,NA,NA
1986-03-11,NA,NA,1.461,NA,NA
1986-03-12,NA,NA,1.461,NA,NA
1986-03-13,NA,NA,1.461,NA,NA
1986-03-14,NA,NA,1.461,NA,NA
1986-03-15,NA,NA,1.461,NA,NA
1986-03-16,NA,NA,1.461,NA,NA
1986-03-17,NA,NA,1.461,NA,NA
1986-03-18,NA,NA,1.461,NA,NA
1986-03-19,NA,NA,1.461,NA,NA
1986-03-20,NA,NA,1.461,NA,NA
1986-03-21,NA,NA,1.461,NA,NA
1986-03-22,NA,NA,1.461,NA,NA
1986-03-23,NA,NA,1.461,NA,NA
1986-03-24,NA,NA,1.461,NA,NA
1986-03-25,NA,NA,1.461,NA,NA
1986-03-26,NA,NA,1.461,NA,NA
1986-03-27,NA,NA,0.126,NA,NA
1986-03-28,NA,NA,1.461,NA,NA
1986-03-29,NA,NA,1.461,NA,NA
1986-03-30,NA,NA,1.461,NA,NA
1986-03-31,NA,NA,1.461,NA,NA
1986-04-01,NA,NA,1.142,NA,NA
1986-04-02,NA,NA,0.595,NA,NA
1986-04-03,NA,NA,0.596,NA,NA
1986-04-04,NA,NA,0.595,NA,NA
1986-04-05,NA,NA,0.618,NA,NA
1986-04-06,NA,NA,0.627,NA,NA
1986-04-07,NA,NA,0.627,NA,NA
1986-04-08,NA,NA,0.627,NA,NA
1986-04-09,NA,NA,0.627,NA,NA
1986-04-10,NA,NA,0.627,NA,NA
1986-04-11,NA,NA,0.627,NA,NA
1986-04-12,NA,NA,0.627,NA,NA
1986-04-13,NA,NA,0.627,NA,NA
1986-04-14,NA,NA,0.631,NA,NA
1986-04-15,NA,NA,0.649,NA,NA
1986-04-16,NA,NA,0.659,NA,NA
1986-04-17,NA,NA,0.659,NA,NA
1986-04-18,NA,NA,0.659,NA,NA
1986-04-19,NA,NA,0.659,NA,NA
1986-04-20,NA,NA,0.659,NA,NA
1986-04-21,NA,NA,0.659,NA,NA
1986-04-22,NA,NA,1.502,NA,NA
1986-04-23,NA,NA,2.171,NA,NA
1986-04-24,NA,NA,2.172,NA,NA
1986-04-25,NA,NA,2.172,NA,NA
