date,storage,inflow,outflow,evaporation,elevation
1971-01-01,226.795,NA,5.777,NA,271.004
1971-01-02,227.17,NA,5.777,NA,271.013
1971-01-03,247.356,NA,5.777,NA,271.065
1971-01-04,267.94,NA,5.777,NA,271.062
1971-01-05,267.661,NA,5.777,NA,271.056
1971-01-06,267.523,NA,3.115,NA,271.053
1971-01-07,267.523,NA,0.453,NA,271.053
1971-01-08,247.356,NA,0.453,NA,271.065
1971-01-09,268.219,NA,0.453,NA,271.068
1971-01-10,268.498,NA,0.453,NA,271.074
1971-01-11,248.28,NA,2.86,NA,271.086
1971-01-12,269.34,NA,3.03,NA,271.092
1971-01-13,269.476,NA,0.453,NA,271.095
1971-01-14,269.899,NA,0.453,NA,271.104
1971-01-15,269.899,NA,0.51,NA,271.104
1971-01-16,270.317,NA,0.595,NA,271.114
1971-01-17,270.458,NA,0.595,NA,271.117
1971-01-18,231.861,NA,0.595,NA,271.126
1971-01-19,271.02,NA,0.538,NA,271.129
1971-01-20,271.161,NA,0.246,NA,271.132
1971-01-21,271.584,NA,0.17,NA,271.141
1971-01-22,272.008,NA,1.699,NA,271.15
1971-01-23,272.715,NA,0.595,NA,271.165
1971-01-24,273.141,NA,0.595,NA,271.174
1971-01-25,274.136,NA,0.481,NA,271.196
1971-01-26,276.138,NA,0.453,NA,271.238
1971-01-27,278.298,NA,9.429,NA,271.284
1971-01-28,278.153,NA,19.539,NA,271.281
1971-01-29,277.432,NA,14.866,NA,271.266
1971-01-30,278.009,NA,5.805,NA,271.278
1971-01-31,278.732,NA,5.805,NA,271.293
1971-02-01,238.255,NA,3.879,NA,271.302
1971-02-02,279.315,NA,5.805,NA,271.306
1971-02-03,239.793,NA,3.879,NA,271.312
1971-02-04,279.894,NA,8.467,NA,271.318
1971-02-05,280.331,NA,11.61,NA,271.327
1971-02-06,279.894,NA,11.61,NA,271.318
1971-02-07,239.793,NA,11.61,NA,271.312
1971-02-08,279.022,NA,11.61,NA,271.299
1971-02-09,278.588,NA,11.61,NA,271.29
1971-02-10,278.153,NA,11.61,NA,271.281
1971-02-11,277.865,NA,8.212,NA,271.275
1971-02-12,278.009,NA,10.166,NA,271.278
1971-02-13,277.865,NA,11.61,NA,271.275
1971-02-14,277.576,NA,11.61,NA,271.269
1971-02-15,277.432,NA,11.61,NA,271.266
1971-02-16,279.894,NA,16.452,NA,271.318
1971-02-17,262.999,NA,40.776,NA,271.415
1971-02-18,288.008,NA,78.721,NA,271.485
1971-02-19,289.508,NA,111.002,NA,271.516
1971-02-20,287.858,NA,111.002,NA,271.482
1971-02-21,281.352,NA,111.002,NA,271.348
1971-02-22,274.849,NA,67.96,NA,271.211
1971-02-23,272.715,NA,12.997,NA,271.165
1971-02-24,272.999,NA,12.997,NA,271.171
1971-02-25,273.282,NA,12.997,NA,271.178
1971-02-26,274.279,NA,13.054,NA,271.199
1971-02-27,274.707,NA,79.004,NA,271.208
1971-02-28,272.008,NA,170.75,NA,271.15
1971-03-01,237.433,NA,90.614,NA,271.257
1971-03-02,277.72,NA,27.552,NA,271.272
1971-03-03,276.561,NA,20.275,NA,271.248
1971-03-04,276.138,NA,8.184,NA,271.238
1971-03-05,277.72,NA,5.805,NA,271.272
1971-03-06,240.997,NA,5.805,NA,271.339
1971-03-07,281.791,NA,5.805,NA,271.357
1971-03-08,282.377,NA,5.805,NA,271.37
1971-03-09,283.256,NA,5.805,NA,271.388
1971-03-10,284.29,NA,9.684,NA,271.409
1971-03-11,285.03,NA,11.638,NA,271.424
1971-03-12,286.066,NA,13.479,NA,271.446
1971-03-13,286.366,NA,16.027,NA,271.452
1971-03-14,265.404,NA,16.056,NA,271.467
1971-03-15,287.26,NA,16.056,NA,271.47
1971-03-16,265.404,NA,14.357,NA,271.467
1971-03-17,286.81,NA,8.976,NA,271.461
1971-03-18,264.839,NA,5.097,NA,271.455
1971-03-19,287.708,NA,5.097,NA,271.479
1971-03-20,287.559,NA,5.097,NA,271.476
1971-03-21,287.858,NA,5.097,NA,271.482
1971-03-22,288.307,NA,5.097,NA,271.491
1971-03-23,288.307,NA,5.097,NA,271.491
1971-03-24,288.307,NA,5.097,NA,271.491
1971-03-25,288.907,NA,5.097,NA,271.504
1971-03-26,288.907,NA,5.097,NA,271.504
1971-03-27,288.907,NA,5.097,NA,271.504
1971-03-28,290.111,NA,5.097,NA,271.528
1971-03-29,268.54,NA,5.097,NA,271.534
1971-03-30,290.562,NA,5.097,NA,271.537
1971-03-31,289.508,NA,5.097,NA,271.516
1971-04-01,270.117,NA,5.097,NA,271.568
1971-04-02,269.397,NA,5.55,NA,271.552
1971-04-03,290.562,NA,5.89,NA,271.537
1971-04-04,268.54,NA,5.89,NA,271.534
1971-04-05,268.54,NA,4.163,NA,271.534
1971-04-06,290.562,NA,1.727,NA,271.537
1971-04-07,268.4,NA,0.708,NA,271.531
1971-04-08,289.952,NA,0.708,NA,271.525
1971-04-09,291.016,NA,0.708,NA,271.546
1971-04-10,291.016,NA,0.708,NA,271.546
1971-04-11,268.4,NA,0.708,NA,271.531
1971-04-12,291.47,NA,0.708,NA,271.555
1971-04-13,270.117,NA,0.708,NA,271.568
1971-04-14,270.258,NA,0.708,NA,271.571
1971-04-15,291.925,NA,0.708,NA,271.565
1971-04-16,270.117,NA,0.708,NA,271.568
1971-04-17,270.96,NA,0.708,NA,271.586
1971-04-18,293.254,NA,0.708,NA,271.592
1971-04-19,293.55,NA,0.708,NA,271.598
1971-04-20,294.129,NA,0.708,NA,271.61
1971-04-21,294.279,NA,0.708,NA,271.613
1971-04-22,295.156,NA,0.708,NA,271.632
1971-04-23,273.284,NA,0.708,NA,271.638
1971-04-24,273.144,NA,0.708,NA,271.635
1971-04-25,295.888,NA,0.708,NA,271.647
1971-04-26,296.621,NA,0.708,NA,271.662
1971-04-27,297.507,NA,0.708,NA,271.68
1971-04-28,303.614,NA,4.474,NA,271.805
1971-04-29,304.222,NA,8.212,NA,271.818
1971-04-30,304.071,NA,8.212,NA,271.815
1971-05-01,303.923,NA,8.212,NA,271.811
1971-05-02,304.071,NA,8.212,NA,271.815
1971-05-03,303.614,NA,8.212,NA,271.805
1971-05-04,302.566,NA,8.212,NA,271.784
1971-05-05,301.818,NA,8.212,NA,271.769
1971-05-06,301.967,NA,8.212,NA,271.772
1971-05-07,301.818,NA,8.212,NA,271.769
1971-05-08,278.97,NA,8.212,NA,271.763
1971-05-09,300.947,NA,8.212,NA,271.751
1971-05-10,300.772,NA,8.212,NA,271.747
1971-05-11,308.17,NA,8.269,NA,271.897
1971-05-12,288.663,NA,9.939,NA,271.97
1971-05-13,312.17,NA,13.309,NA,271.976
1971-05-14,288.663,NA,13.309,NA,271.97
1971-05-15,311.089,NA,13.309,NA,271.955
1971-05-16,310.161,NA,13.281,NA,271.936
1971-05-17,308.323,NA,13.281,NA,271.9
1971-05-18,285.493,NA,13.281,NA,271.903
1971-05-19,309.7,NA,13.281,NA,271.927
1971-05-20,308.936,NA,13.281,NA,271.912
1971-05-21,308.017,NA,13.281,NA,271.894
1971-05-22,310.161,NA,13.309,NA,271.936
1971-05-23,316.217,NA,13.337,NA,272.055
1971-05-24,318.11,NA,18.293,NA,272.092
1971-05-25,317.479,NA,28.204,NA,272.08
1971-05-26,315.908,NA,28.175,NA,272.049
1971-05-27,314.034,NA,28.119,NA,272.013
1971-05-28,289.098,NA,28.09,NA,271.979
1971-05-29,310.008,NA,28.09,NA,271.933
1971-05-30,307.869,NA,28.062,NA,271.891
1971-05-31,306.033,NA,28.034,NA,271.854
1971-06-01,310.008,NA,28.09,NA,271.933
1971-06-02,286.069,NA,28.09,NA,271.915
1971-06-03,310.934,NA,28.09,NA,271.952
1971-06-04,286.35,NA,28.062,NA,271.921
1971-06-05,284.776,NA,28.034,NA,271.888
1971-06-06,305.883,NA,26.533,NA,271.851
1971-06-07,304.826,NA,26.533,NA,271.83
1971-06-08,303.17,NA,26.505,NA,271.796
1971-06-09,302.267,NA,25.004,NA,271.778
1971-06-10,301.068,NA,25.004,NA,271.754
1971-06-11,304.071,NA,19.255,NA,271.815
1971-06-12,303.614,NA,13.252,NA,271.805
1971-06-13,303.468,NA,13.252,NA,271.802
1971-06-14,303.014,NA,13.224,NA,271.793
1971-06-15,302.267,NA,13.224,NA,271.778
1971-06-16,302.415,NA,13.224,NA,271.781
1971-06-17,301.818,NA,13.224,NA,271.769
1971-06-18,300.027,NA,7.221,NA,271.732
1971-06-19,277.29,NA,2.945,NA,271.726
1971-06-20,299.58,NA,2.945,NA,271.723
1971-06-21,277.29,NA,2.945,NA,271.726
1971-06-22,299.58,NA,2.945,NA,271.723
1971-06-23,299.135,NA,2.945,NA,271.714
1971-06-24,276.176,NA,1.642,NA,271.702
1971-06-25,275.765,NA,0.708,NA,271.693
1971-06-26,275.489,NA,0.708,NA,271.687
1971-06-27,297.507,NA,0.708,NA,271.68
1971-06-28,274.792,NA,0.708,NA,271.671
1971-06-29,296.621,NA,0.708,NA,271.662
1971-06-30,297.507,NA,0.708,NA,271.68
1971-07-01,275.073,NA,0.708,NA,271.677
1971-07-02,274.933,NA,0.708,NA,271.674
1971-07-03,274.246,NA,0.708,NA,271.659
1971-07-04,276.176,NA,0.708,NA,271.702
1971-07-05,276.32,NA,0.708,NA,271.705
1971-07-06,276.596,NA,0.708,NA,271.711
1971-07-07,276.048,NA,0.708,NA,271.699
1971-07-08,299.135,NA,0.708,NA,271.714
1971-07-09,299.135,NA,0.708,NA,271.714
1971-07-10,276.459,NA,0.708,NA,271.708
1971-07-11,276.596,NA,0.708,NA,271.711
1971-07-12,276.459,NA,0.708,NA,271.708
1971-07-13,276.459,NA,0.708,NA,271.708
1971-07-14,276.32,NA,0.708,NA,271.705
1971-07-15,276.32,NA,0.708,NA,271.705
1971-07-16,276.176,NA,0.708,NA,271.702
1971-07-17,275.901,NA,0.708,NA,271.696
1971-07-18,275.489,NA,0.708,NA,271.687
1971-07-19,297.947,NA,0.708,NA,271.69
1971-07-20,297.507,NA,0.708,NA,271.68
1971-07-21,274.659,NA,0.708,NA,271.668
1971-07-22,274.11,NA,0.708,NA,271.656
1971-07-23,297.507,NA,0.708,NA,271.68
1971-07-24,297.507,NA,0.708,NA,271.68
1971-07-25,274.933,NA,0.708,NA,271.674
1971-07-26,274.659,NA,0.708,NA,271.668
1971-07-27,296.182,NA,0.708,NA,271.653
1971-07-28,296.182,NA,0.708,NA,271.653
1971-07-29,273.835,NA,0.708,NA,271.65
1971-07-30,296.182,NA,0.708,NA,271.653
1971-07-31,273.284,NA,0.708,NA,271.638
1971-08-01,295.002,NA,0.708,NA,271.629
1971-08-02,294.717,NA,0.708,NA,271.623
