date,storage,inflow,outflow,elevation,evaporation
1971-01-14,NA,0,0.85,NA,NA
1971-01-15,NA,0.057,0.85,NA,NA
1971-01-16,10.881,0.396,0.85,117.872,NA
1971-01-17,11.871,0.51,0.878,117.912,NA
1971-01-18,11.871,0.142,0.906,117.936,NA
1971-01-19,12.366,0.085,0.906,117.942,NA
1971-01-20,11.871,0.057,0.906,117.939,NA
1971-01-21,11.871,0.113,0.906,117.939,NA
1971-01-22,12.366,0.057,0.906,117.942,NA
1971-01-23,12.366,0.085,0.906,117.948,NA
1971-01-24,12.366,0.113,0.906,117.948,NA
1971-01-25,12.366,0.255,0.906,117.948,NA
1971-01-26,12.366,0,0.906,117.958,NA
1971-01-27,12.366,0.028,0.906,117.945,NA
1971-01-28,11.871,0.085,0.906,117.936,NA
1971-01-29,11.871,0,0.906,117.939,NA
1971-01-30,11.871,0.085,0.906,117.939,NA
1971-01-31,11.871,0.085,0.906,117.936,NA
1971-02-01,11.871,0.595,0.934,117.927,NA
1971-02-02,11.871,0.934,0.934,117.924,NA
1971-02-03,11.871,3.03,0.934,117.921,NA
1971-02-04,11.871,22.937,0.934,117.933,NA
1971-02-05,14.84,46.751,0.85,118.11,NA
1971-02-06,18.305,4.899,0.85,118.326,NA
1971-02-07,19.789,6.994,0.85,118.4,NA
1971-02-08,20.779,2.407,0.85,118.467,NA
1971-02-09,20.779,2.945,0.85,118.476,NA
1971-02-10,20.779,7.192,0.85,118.488,NA
1971-02-11,21.768,0.85,0.85,118.528,NA
1971-02-12,21.768,9.939,0.85,118.54,NA
1971-02-13,22.759,4.616,0.85,118.589,NA
1971-02-14,22.759,9.118,0.765,118.589,NA
1971-02-15,23.748,1.897,0.765,118.646,NA
1971-02-16,23.748,33.527,0.765,118.659,NA
1971-02-17,26.718,2.039,0.765,118.838,NA
1971-02-18,26.718,65.214,0.765,118.845,NA
1971-02-19,32.913,8.863,0.765,119.134,NA
1971-02-20,32.913,3.002,0.765,119.159,NA
1971-02-21,33.546,142.972,0.765,119.171,NA
1971-02-22,48.112,238.767,0.765,119.875,NA
1971-02-23,58.245,68.866,0.708,120.359,NA
1971-02-24,64.5,71.245,26.505,120.515,NA
1971-02-25,68.717,54.085,26.505,120.622,NA
1971-02-26,72.934,66.884,26.505,120.689,NA
1971-02-27,75.746,56.832,26.505,120.762,NA
1971-02-28,78.558,NA,26.505,120.829,NA
1971-03-01,81.369,79.004,38.964,120.871,NA
1971-03-02,85.586,59.352,38.964,120.966,NA
1971-03-03,86.991,18.576,38.964,120.996,NA
1971-03-04,85.586,18.831,38.964,120.966,NA
1971-03-05,84.18,60.541,38.964,120.929,NA
1971-03-06,82.775,27.411,38.964,120.911,NA
1971-03-07,82.775,31.771,38.964,120.92,NA
1971-03-08,82.775,33.244,38.964,120.926,NA
1971-03-09,82.775,47.544,38.964,120.917,NA
1971-03-10,84.18,27.524,38.964,120.936,NA
1971-03-11,82.775,41.824,38.964,120.908,NA
1971-03-12,82.775,41.824,38.964,120.905,NA
1971-03-13,82.775,24.721,38.964,120.911,NA
1971-03-14,81.369,46.071,38.964,120.89,NA
1971-03-15,82.775,70.594,38.964,120.905,NA
1971-03-16,85.586,34.603,38.964,120.96,NA
1971-03-17,85.586,24.551,38.964,120.966,NA
1971-03-18,84.18,40.408,38.964,120.936,NA
1971-03-19,82.775,34.66,38.964,120.926,NA
1971-03-20,82.775,7.759,38.964,120.914,NA
1971-03-21,79.963,48.818,38.964,120.859,NA
1971-03-22,81.369,26.278,38.964,120.881,NA
1971-03-23,79.963,20.841,38.964,120.853,NA
1971-03-24,78.558,25.174,38.964,120.814,NA
1971-03-25,77.152,30.752,38.964,120.783,NA
1971-03-26,75.746,17.273,38.964,120.765,NA
1971-03-27,74.341,36.274,38.964,120.716,NA
1971-03-28,72.934,28.26,38.964,120.707,NA
1971-03-29,72.934,20.416,38.964,120.689,NA
1971-03-30,70.123,10.336,38.964,120.646,NA
1971-03-31,67.312,21.068,38.964,120.585,NA
1971-04-01,65.906,39.36,34.32,120.539,NA
1971-04-02,65.906,25.485,34.32,120.551,NA
1971-04-03,64.5,23.05,34.32,120.53,NA
1971-04-04,64.5,25.627,34.32,120.509,NA
1971-04-05,63.095,31.064,34.32,120.478,NA
1971-04-06,61.689,26.674,37.718,120.469,NA
