date,storage,inflow,outflow,elevation,evaporation
1963-03-01,0,NA,NA,0,NA
1963-03-02,0,NA,NA,0,NA
1963-03-03,-19.198,NA,NA,131.674,NA
1963-03-04,-3.714,NA,NA,135.697,NA
1963-03-05,19.709,NA,NA,141.732,NA
1963-03-06,41.466,NA,NA,145.42,NA
1963-03-07,57.062,NA,NA,147.279,NA
1963-03-08,66.035,NA,NA,148.194,NA
1963-03-09,70.54,NA,NA,148.62,NA
1963-03-10,74.564,NA,NA,148.986,NA
1963-03-11,80.92,NA,NA,149.535,NA
1963-03-12,89.203,NA,NA,150.205,NA
1963-03-13,96.44,NA,NA,150.754,NA
1963-03-14,101.06,NA,NA,151.089,NA
1963-03-15,104.521,NA,NA,151.333,NA
1963-03-16,108.062,NA,NA,151.577,NA
1963-03-17,111.682,NA,NA,151.821,NA
1963-03-18,115.398,NA,NA,152.065,NA
1963-03-19,119.686,NA,NA,152.339,NA
1963-03-20,124.083,NA,NA,152.613,NA
1963-03-21,127.072,NA,NA,152.796,NA
1963-03-22,122.608,NA,NA,152.522,NA
1963-03-23,104.959,NA,NA,151.364,NA
1963-03-24,88.43,NA,NA,150.144,NA
1963-03-25,73.886,NA,NA,148.925,NA
1963-03-26,61.139,NA,NA,147.706,NA
1963-03-27,51.31,NA,NA,146.639,NA
1963-03-28,48.989,NA,NA,146.365,NA
1963-03-29,49.503,NA,NA,146.426,NA
1963-03-30,48.989,NA,NA,146.365,NA
1963-03-31,48.476,NA,NA,146.304,NA
1963-04-01,48.989,NA,NA,146.365,NA
1963-04-02,50.016,NA,NA,146.487,NA
1963-04-03,51.043,NA,NA,146.609,NA
1963-04-04,51.846,NA,NA,146.7,NA
1963-04-05,52.649,NA,NA,146.792,NA
1963-04-06,53.452,NA,NA,146.883,NA
1963-04-07,53.996,NA,NA,146.944,NA
1963-04-08,54.55,NA,NA,147.005,NA
1963-04-09,55.104,NA,NA,147.066,NA
1963-04-10,55.658,NA,NA,147.127,NA
1963-04-11,56.212,NA,NA,147.188,NA
1963-04-12,56.775,NA,NA,147.249,NA
1963-04-13,57.062,NA,NA,147.279,NA
1963-04-14,57.636,NA,NA,147.34,NA
1963-04-15,57.922,NA,NA,147.371,NA
1963-04-16,58.496,NA,NA,147.432,NA
1963-04-17,59.07,NA,NA,147.493,NA
1963-04-18,59.356,NA,NA,147.523,NA
1963-04-19,59.653,NA,NA,147.554,NA
1963-04-20,60.248,NA,NA,147.615,NA
1963-04-21,60.545,NA,NA,147.645,NA
1963-04-22,61.139,NA,NA,147.706,NA
1963-04-23,61.436,NA,NA,147.737,NA
1963-04-24,61.733,NA,NA,147.767,NA
1963-04-25,62.031,NA,NA,147.798,NA
1963-04-26,62.328,NA,NA,147.828,NA
1963-04-27,62.942,NA,NA,147.889,NA
1963-04-28,63.25,NA,NA,147.919,NA
1963-04-29,63.557,NA,NA,147.95,NA
1963-04-30,64.171,NA,NA,148.011,NA
1963-05-01,64.479,NA,NA,148.041,NA
1963-05-02,65.093,NA,NA,148.102,NA
1963-05-03,65.718,NA,NA,148.163,NA
1963-05-04,66.035,NA,NA,148.194,NA
1963-05-05,66.669,NA,NA,148.255,NA
1963-05-06,66.987,NA,NA,148.285,NA
1963-05-07,67.304,NA,NA,148.316,NA
1963-05-08,67.621,NA,NA,148.346,NA
1963-05-09,67.621,NA,NA,148.346,NA
1963-05-10,67.621,NA,NA,148.346,NA
1963-05-11,67.938,NA,NA,148.377,NA
1963-05-12,67.938,NA,NA,148.377,NA
1963-05-13,68.256,NA,NA,148.407,NA
1963-05-14,68.901,NA,NA,148.468,NA
1963-05-15,69.229,NA,NA,148.499,NA
1963-05-16,69.884,NA,NA,148.56,NA
1963-05-17,70.868,NA,NA,148.651,NA
1963-05-18,71.851,NA,NA,148.742,NA
1963-05-19,72.191,NA,NA,148.773,NA
1963-05-20,72.869,NA,NA,148.834,NA
1963-05-21,73.208,NA,NA,148.864,NA
1963-05-22,73.208,NA,NA,148.864,NA
1963-05-23,73.547,NA,NA,148.895,NA
1963-05-24,73.886,NA,NA,148.925,NA
1963-05-25,74.225,NA,NA,148.956,NA
1963-05-26,74.564,NA,NA,148.986,NA
1963-05-27,75.242,NA,NA,149.047,NA
1963-05-28,76.294,NA,NA,149.139,NA
1963-05-29,77.345,NA,NA,149.23,NA
1963-05-30,78.046,NA,NA,149.291,NA
1963-05-31,78.396,NA,NA,149.322,NA
1963-06-01,78.747,NA,NA,149.352,NA
1963-06-02,79.109,NA,NA,149.382,NA
1963-06-03,79.471,NA,NA,149.413,NA
1963-06-04,80.195,NA,NA,149.474,NA
1963-06-05,80.92,NA,NA,149.535,NA
1963-06-06,82.006,NA,NA,149.626,NA
1963-06-07,82.742,NA,NA,149.687,NA
1963-06-08,83.491,NA,NA,149.748,NA
1963-06-09,83.491,NA,NA,149.748,NA
1963-06-10,84.239,NA,NA,149.809,NA
1963-06-11,84.239,NA,NA,149.809,NA
1963-06-12,84.614,NA,NA,149.84,NA
1963-06-13,84.988,NA,NA,149.87,NA
1963-06-14,85.736,NA,NA,149.931,NA
1963-06-15,86.11,NA,NA,149.962,NA
1963-06-16,86.884,NA,NA,150.023,NA
1963-06-17,87.27,NA,NA,150.053,NA
1963-06-18,87.657,NA,NA,150.084,NA
1963-06-19,87.657,NA,NA,150.084,NA
1963-06-20,88.43,NA,NA,150.144,NA
1963-06-21,88.816,NA,NA,150.175,NA
1963-06-22,88.816,NA,NA,150.175,NA
1963-06-23,88.816,NA,NA,150.175,NA
1963-06-24,89.203,NA,NA,150.205,NA
1963-06-25,89.203,NA,NA,150.205,NA
1963-06-26,89.203,NA,NA,150.205,NA
1963-06-27,89.59,NA,NA,150.236,NA
1963-06-28,89.59,NA,NA,150.236,NA
1963-06-29,89.59,NA,NA,150.236,NA
1963-06-30,89.59,NA,NA,150.236,NA
1963-07-01,89.976,NA,NA,150.266,NA
1963-07-02,89.976,NA,NA,150.266,NA
1963-07-03,90.375,NA,NA,150.297,NA
1963-07-04,90.375,NA,NA,150.297,NA
1963-07-05,90.375,NA,NA,150.297,NA
1963-07-06,91.174,NA,NA,150.358,NA
1963-07-07,91.573,NA,NA,150.388,NA
1963-07-08,94.38,NA,NA,150.602,NA
1963-07-09,96.028,NA,NA,150.724,NA
1963-07-10,96.852,NA,NA,150.785,NA
1963-07-11,97.264,NA,NA,150.815,NA
