date,storage,inflow,outflow,evaporation,elevation
1962-07-20,0.312,NA,1.104,NA,282.367
1962-07-21,0.287,NA,0.481,NA,282.214
1962-07-22,0.273,NA,0.249,NA,282.123
1962-07-23,0.259,NA,0.065,NA,282.031
1962-07-24,0.269,NA,0.187,NA,282.092
1962-07-25,0.254,NA,0.085,NA,282.001
1962-07-26,0.254,NA,0.074,NA,282.001
1962-07-27,0.254,NA,0.076,NA,282.001
1962-07-28,0.254,NA,0.122,NA,282.001
1962-07-29,0.254,NA,0.119,NA,282.001
1962-07-30,0.254,NA,0.096,NA,282.001
1962-07-31,0.254,NA,0.071,NA,282.001
1962-08-01,0.254,NA,0.065,NA,282.001
1962-08-02,0.254,NA,0.074,NA,282.001
1962-08-03,0.254,NA,0.074,NA,282.001
1962-08-04,0.254,NA,0.076,NA,282.001
1962-08-05,0.254,NA,0.595,NA,282.001
1962-08-06,0.482,NA,1.812,NA,283.434
1962-08-07,0.307,NA,0.85,NA,282.336
1962-08-08,0.278,NA,0.368,NA,282.153
1962-08-09,0.254,NA,0.207,NA,282.001
1962-08-10,0.264,NA,0.142,NA,282.062
1962-08-11,0.264,NA,0.113,NA,282.062
1962-08-12,0.259,NA,0.096,NA,282.031
1962-08-13,0.259,NA,0.082,NA,282.031
1962-08-14,0.259,NA,0.079,NA,282.031
1962-08-15,0.259,NA,0.076,NA,282.031
1962-08-16,0.259,NA,0.071,NA,282.031
1962-08-17,0.254,NA,0.068,NA,282.001
1962-08-18,0.254,NA,0.108,NA,282.001
1962-08-19,0.254,NA,0.079,NA,282.001
1962-08-20,0.254,NA,0.062,NA,282.001
1962-08-21,0.254,NA,0.054,NA,282.001
1962-08-22,0.254,NA,0.045,NA,282.001
1962-08-23,0.254,NA,0.057,NA,282.001
1962-08-24,0.278,NA,1.104,NA,282.153
1962-08-25,0.273,NA,5.465,NA,282.123
1962-08-26,0.269,NA,2.775,NA,282.092
1962-08-27,0.264,NA,0.991,NA,282.062
1962-08-28,0.278,NA,0.34,NA,282.153
1962-08-29,0.269,NA,0.212,NA,282.092
1962-08-30,0.264,NA,0.119,NA,282.062
1962-08-31,0.259,NA,0.085,NA,282.031
1962-09-01,0.254,NA,0.074,NA,282.001
1962-09-02,0.254,NA,0.065,NA,282.001
1962-09-03,0.259,NA,0.065,NA,282.031
1962-09-04,0.259,NA,0.088,NA,282.031
1962-09-05,0.264,NA,0.136,NA,282.062
1962-09-06,0.273,NA,0.28,NA,282.123
1962-09-07,0.269,NA,0.249,NA,282.092
1962-09-08,0.282,NA,1.189,NA,282.184
1962-09-09,0.269,NA,6.513,NA,282.092
1962-09-10,0.395,NA,4.786,NA,282.885
1962-09-11,0.321,NA,2.832,NA,282.428
1962-09-12,0.307,NA,1.246,NA,282.336
1962-09-13,0.282,NA,0.623,NA,282.184
1962-09-14,0.273,NA,0.793,NA,282.123
1962-09-15,0.894,NA,30.016,NA,284.074
1962-09-16,0.39,NA,10.789,NA,282.854
1962-09-17,0.292,NA,2.945,NA,282.245
1962-09-18,0.321,NA,1.671,NA,282.428
1962-09-19,0.312,NA,1.331,NA,282.367
1962-09-20,0.317,NA,0.934,NA,282.397
1962-09-21,0.331,NA,0.765,NA,282.489
1962-09-22,0.39,NA,40.776,NA,282.854
1962-09-23,0.487,NA,42.758,NA,283.464
1962-09-24,2.014,NA,58.333,NA,285.75
1962-09-25,8.115,NA,84.384,NA,288.524
1962-09-26,2.197,NA,42.192,NA,286.024
1962-09-27,0.414,NA,6.031,NA,283.007
1962-09-28,0.419,NA,4.417,NA,283.037
1962-09-29,0.414,NA,2.435,NA,283.007
1962-09-30,0.41,NA,2.237,NA,282.976
1962-10-01,0.467,NA,7.957,NA,283.342
1962-10-02,0.477,NA,9.401,NA,283.403
1962-10-03,0.464,NA,8.552,NA,283.312
1962-10-04,0.449,NA,7.419,NA,283.22
1962-10-05,0.41,NA,4.163,NA,282.976
1962-10-06,2.441,NA,35.679,NA,286.39
1962-10-07,1.505,NA,42.475,NA,284.988
1962-10-08,0.569,NA,10.137,NA,283.586
1962-10-09,0.414,NA,4.927,NA,283.007
1962-10-10,0.34,NA,2.237,NA,282.55
1962-10-11,0.34,NA,2.152,NA,282.55
1962-10-12,0.34,NA,2.152,NA,282.55
1962-10-13,0.336,NA,2.01,NA,282.519
1962-10-14,0.331,NA,1.897,NA,282.489
1962-10-15,0.321,NA,1.784,NA,282.428
1962-10-16,0.317,NA,1.671,NA,282.397
1962-10-17,0.317,NA,1.472,NA,282.397
1962-10-18,0.312,NA,1.274,NA,282.367
1962-10-19,0.312,NA,1.331,NA,282.367
1962-10-20,0.312,NA,1.246,NA,282.367
1962-10-21,0.312,NA,1.303,NA,282.367
1962-10-22,0.302,NA,1.133,NA,282.306
1962-10-23,0.302,NA,1.019,NA,282.306
1962-10-24,0.292,NA,0.934,NA,282.245
1962-10-25,0.292,NA,0.793,NA,282.245
1962-10-26,0.292,NA,0.765,NA,282.245
1962-10-27,0.292,NA,0.651,NA,282.245
1962-10-28,0.292,NA,0.623,NA,282.245
1962-10-29,0.292,NA,0.68,NA,282.245
1962-10-30,0.287,NA,0.68,NA,282.214
1962-10-31,0.287,NA,0.651,NA,282.214
1962-11-01,0.282,NA,0.566,NA,282.184
1962-11-02,0.282,NA,0.566,NA,282.184
1962-11-03,0.282,NA,0.538,NA,282.184
1962-11-04,0.282,NA,0.51,NA,282.184
1962-11-05,0.282,NA,0.481,NA,282.184
1962-11-06,0.282,NA,0.481,NA,282.184
1962-11-07,0.282,NA,0.453,NA,282.184
1962-11-08,0.282,NA,0.425,NA,282.184
1962-11-09,0.282,NA,0.425,NA,282.184
1962-11-10,0.282,NA,0.396,NA,282.184
1962-11-11,0.282,NA,0.396,NA,282.184
1962-11-12,0.278,NA,0.425,NA,282.153
1962-11-13,0.278,NA,0.425,NA,282.153
1962-11-14,0.278,NA,0.425,NA,282.153
1962-11-15,0.278,NA,0.425,NA,282.153
1962-11-16,0.278,NA,0.425,NA,282.153
1962-11-17,0.282,NA,0.595,NA,282.184
1962-11-18,0.282,NA,0.651,NA,282.184
1962-11-19,0.287,NA,0.595,NA,282.214
1962-11-20,0.292,NA,0.566,NA,282.245
1962-11-21,0.292,NA,0.538,NA,282.245
1962-11-22,0.292,NA,0.538,NA,282.245
1962-11-23,0.287,NA,0.481,NA,282.214
1962-11-24,0.282,NA,0.453,NA,282.184
1962-11-25,0.282,NA,0.425,NA,282.184
1962-11-26,0.292,NA,0.425,NA,282.245
1962-11-27,0.292,NA,1.133,NA,282.245
1962-11-28,0.287,NA,1.897,NA,282.214
1962-11-29,0.287,NA,1.614,NA,282.214
1962-11-30,0.282,NA,1.048,NA,282.184
1962-12-01,0.307,NA,0.85,NA,282.336
1962-12-02,0.297,NA,0.708,NA,282.275
1962-12-03,0.292,NA,0.68,NA,282.245
1962-12-04,0.292,NA,0.651,NA,282.245
1962-12-05,0.292,NA,0.566,NA,282.245
1962-12-06,0.287,NA,0.481,NA,282.214
1962-12-07,0.282,NA,0.453,NA,282.184
1962-12-08,0.282,NA,0.368,NA,282.184
1962-12-09,0.282,NA,0.453,NA,282.184
1962-12-10,0.278,NA,0.425,NA,282.153
1962-12-11,0.278,NA,0.368,NA,282.153
1962-12-12,0.278,NA,0.34,NA,282.153
1962-12-13,0.278,NA,0.269,NA,282.153
1962-12-14,0.278,NA,0.249,NA,282.153
1962-12-15,0.278,NA,0.261,NA,282.153
1962-12-16,0.278,NA,0.283,NA,282.153
1962-12-17,0.278,NA,0.34,NA,282.153
1962-12-18,0.278,NA,0.368,NA,282.153
1962-12-19,0.278,NA,0.396,NA,282.153
1962-12-20,0.278,NA,0.425,NA,282.153
1962-12-21,0.292,NA,0.481,NA,282.245
1962-12-22,0.292,NA,0.538,NA,282.245
1962-12-23,0.292,NA,0.453,NA,282.245
1962-12-24,0.292,NA,0.425,NA,282.245
1962-12-25,0.292,NA,0.368,NA,282.245
1962-12-26,0.292,NA,0.34,NA,282.245
1962-12-27,0.292,NA,0.311,NA,282.245
1962-12-28,0.292,NA,0.28,NA,282.245
1962-12-29,0.292,NA,0.34,NA,282.245
1962-12-30,0.292,NA,0.34,NA,282.245
1962-12-31,0.292,NA,0.34,NA,282.245
1963-01-01,0.292,NA,0.34,NA,282.245
1963-01-02,0.292,NA,0.34,NA,282.245
1963-01-03,0.282,NA,0.34,NA,282.184
1963-01-04,0.282,NA,0.368,NA,282.184
1963-01-05,0.282,NA,1.331,NA,282.184
1963-01-06,0.282,NA,1.841,NA,282.184
1963-01-07,0.282,NA,2.01,NA,282.184
1963-01-08,0.282,NA,1.444,NA,282.184
1963-01-09,0.302,NA,1.189,NA,282.306
1963-01-10,0.292,NA,1.076,NA,282.245
1963-01-11,0.292,NA,0.906,NA,282.245
1963-01-12,0.292,NA,0.963,NA,282.245
1963-01-13,0.282,NA,0.736,NA,282.184
1963-01-14,0.282,NA,0.595,NA,282.184
1963-01-15,0.278,NA,0.566,NA,282.153
1963-01-16,0.278,NA,0.51,NA,282.153
1963-01-17,0.273,NA,0.453,NA,282.123
1963-01-18,0.273,NA,0.566,NA,282.123
1963-01-19,0.269,NA,0.481,NA,282.092
1963-01-20,0.269,NA,0.396,NA,282.092
1963-01-21,0.269,NA,0.34,NA,282.092
1963-01-22,0.269,NA,0.34,NA,282.092
1963-01-23,0.269,NA,0.311,NA,282.092
1963-01-24,0.269,NA,0.283,NA,282.092
1963-01-25,0.269,NA,0.261,NA,282.092
1963-01-26,0.269,NA,0.255,NA,282.092
1963-01-27,0.269,NA,0.249,NA,282.092
1963-01-28,0.269,NA,0.238,NA,282.092
1963-01-29,0.269,NA,0.227,NA,282.092
1963-01-30,0.269,NA,0.204,NA,282.092
1963-01-31,0.269,NA,0.215,NA,282.092
1963-02-01,0.292,NA,0.221,NA,282.245
1963-02-02,0.282,NA,0.34,NA,282.184
1963-02-03,0.278,NA,0.368,NA,282.153
1963-02-04,0.273,NA,0.368,NA,282.123
1963-02-05,0.269,NA,0.51,NA,282.092
1963-02-06,0.269,NA,0.85,NA,282.092
1963-02-07,0.282,NA,1.303,NA,282.184
1963-02-08,0.302,NA,1.444,NA,282.306
1963-02-09,0.292,NA,1.303,NA,282.245
1963-02-10,0.287,NA,1.076,NA,282.214
1963-02-11,0.287,NA,0.651,NA,282.214
1963-02-12,0.287,NA,0.793,NA,282.214
1963-02-13,0.282,NA,0.595,NA,282.184
1963-02-14,0.282,NA,0.51,NA,282.184
1963-02-15,0.282,NA,0.453,NA,282.184
1963-02-16,0.282,NA,0.396,NA,282.184
1963-02-17,0.282,NA,0.396,NA,282.184
1963-02-18,0.282,NA,0.396,NA,282.184
1963-02-19,0.282,NA,0.453,NA,282.184
1963-02-20,0.282,NA,0.51,NA,282.184
1963-02-21,0.282,NA,0.481,NA,282.184
1963-02-22,0.282,NA,0.481,NA,282.184
1963-02-23,0.282,NA,0.396,NA,282.184
1963-02-24,0.278,NA,0.396,NA,282.153
