date,storage,inflow,outflow,evaporation,elevation
1985-12-22,194.93,NA,NA,NA,1286.85
1985-12-23,NA,NA,NA,NA,NA
1985-12-24,NA,NA,NA,NA,NA
1985-12-25,NA,NA,NA,NA,NA
1985-12-26,NA,NA,NA,NA,NA
1985-12-27,NA,NA,NA,NA,NA
1985-12-28,NA,NA,NA,NA,NA
1985-12-29,191.624,NA,NA,NA,1286.768
1985-12-30,NA,NA,NA,NA,NA
1985-12-31,191.379,NA,NA,NA,1286.762
1986-01-01,191.135,NA,NA,NA,1286.756
1986-01-02,NA,NA,NA,NA,NA
1986-01-03,NA,NA,NA,NA,NA
1986-01-04,NA,NA,NA,NA,NA
1986-01-05,190.158,NA,NA,NA,1286.731
1986-01-06,NA,NA,NA,NA,NA
1986-01-07,NA,NA,NA,NA,NA
1986-01-08,NA,NA,NA,NA,NA
1986-01-09,NA,NA,NA,NA,NA
1986-01-10,NA,NA,NA,NA,NA
1986-01-11,NA,NA,NA,NA,NA
1986-01-12,188.34,NA,NA,NA,1286.686
1986-01-13,NA,NA,NA,NA,NA
1986-01-14,NA,NA,NA,NA,NA
1986-01-15,NA,NA,NA,NA,NA
1986-01-16,NA,NA,NA,NA,NA
1986-01-17,NA,NA,NA,NA,NA
1986-01-18,NA,NA,NA,NA,NA
1986-01-19,186.5,NA,NA,NA,1286.64
1986-01-20,NA,NA,NA,NA,NA
1986-01-21,NA,NA,NA,NA,NA
1986-01-22,NA,NA,NA,NA,NA
1986-01-23,NA,NA,NA,NA,NA
1986-01-24,NA,NA,NA,NA,NA
1986-01-25,NA,NA,NA,NA,NA
1986-01-26,184.553,NA,NA,NA,1286.591
1986-01-27,NA,NA,NA,NA,NA
1986-01-28,NA,NA,NA,NA,NA
1986-01-29,NA,NA,NA,NA,NA
1986-01-30,NA,NA,NA,NA,NA
1986-01-31,183.332,NA,NA,NA,1286.561
1986-02-01,183.332,NA,NA,NA,1286.561
1986-02-02,183.332,NA,NA,NA,1286.561
1986-02-03,NA,NA,NA,NA,NA
1986-02-04,NA,NA,NA,NA,NA
1986-02-05,NA,NA,NA,NA,NA
1986-02-06,NA,NA,NA,NA,NA
1986-02-07,NA,NA,NA,NA,NA
1986-02-08,NA,NA,NA,NA,NA
1986-02-09,184.065,NA,NA,NA,1286.579
1986-02-10,NA,NA,NA,NA,NA
1986-02-11,NA,NA,NA,NA,NA
1986-02-12,NA,NA,NA,NA,NA
1986-02-13,NA,NA,NA,NA,NA
1986-02-14,NA,NA,NA,NA,NA
1986-02-15,NA,NA,NA,NA,NA
1986-02-16,NA,NA,NA,NA,NA
1986-02-17,184.795,NA,NA,NA,1286.597
1986-02-18,NA,NA,NA,NA,NA
1986-02-19,NA,NA,NA,NA,NA
1986-02-20,NA,NA,NA,NA,NA
1986-02-21,NA,NA,NA,NA,NA
1986-02-22,NA,NA,NA,NA,NA
1986-02-23,189.308,NA,NA,NA,1286.71
1986-02-24,NA,NA,NA,NA,NA
1986-02-25,NA,NA,NA,NA,NA
1986-02-26,NA,NA,NA,NA,NA
1986-02-27,NA,NA,NA,NA,NA
1986-02-28,191.01,NA,NA,NA,1286.753
1986-03-01,191.254,NA,NA,NA,1286.759
1986-03-02,191.743,NA,NA,NA,1286.771
1986-03-03,NA,NA,NA,NA,NA
1986-03-04,NA,NA,NA,NA,NA
1986-03-05,NA,NA,NA,NA,NA
1986-03-06,NA,NA,NA,NA,NA
1986-03-07,NA,NA,NA,NA,NA
1986-03-08,NA,NA,NA,NA,NA
1986-03-09,191.379,NA,NA,NA,1286.762
1986-03-10,NA,NA,NA,NA,NA
1986-03-11,NA,NA,NA,NA,NA
1986-03-12,NA,NA,NA,NA,NA
1986-03-13,195.65,NA,NA,NA,1286.869
1986-03-14,NA,NA,NA,NA,NA
1986-03-15,NA,NA,NA,NA,NA
1986-03-16,196.264,NA,NA,NA,1286.884
1986-03-17,NA,NA,NA,NA,NA
1986-03-18,NA,NA,NA,NA,NA
1986-03-19,NA,NA,NA,NA,NA
1986-03-20,195.289,NA,NA,NA,1286.86
1986-03-21,NA,NA,NA,NA,NA
1986-03-22,NA,NA,NA,NA,NA
1986-03-23,193.345,NA,NA,NA,1286.811
1986-03-24,NA,NA,NA,NA,NA
1986-03-25,NA,NA,NA,NA,NA
1986-03-26,192.605,NA,NA,NA,1286.792
1986-03-27,NA,NA,NA,NA,NA
