date,storage,inflow,outflow,elevation,evaporation
1937-10-01,2.363,NA,0,NA,NA
1937-10-02,2.736,NA,0,108.722,NA
1937-10-03,3.793,NA,0,108.844,NA
1937-10-04,3.482,NA,0,109.167,NA
1937-10-05,3.047,NA,0,109.091,NA
1937-10-06,2.86,NA,0,108.954,NA
1937-10-07,2.613,NA,0,108.896,NA
1937-10-08,2.613,NA,0,108.817,NA
1937-10-09,3.793,NA,0,108.82,NA
1937-10-10,4.167,NA,0,109.167,NA
1937-10-11,4.228,NA,0,109.271,NA
1937-10-12,4.167,NA,0,109.286,NA
1937-10-13,4.042,NA,0,109.277,NA
1937-10-14,4.042,NA,0,109.237,NA
1937-10-15,2.674,NA,0,109.237,NA
1937-10-16,2.799,NA,0,108.823,NA
1937-10-17,2.674,NA,0,108.872,NA
1937-10-18,4.353,NA,0,108.826,NA
1937-10-19,6.219,NA,0,109.323,NA
1937-10-20,8.581,NA,0,109.795,NA
1937-10-21,8.955,NA,0,110.316,NA
1937-10-22,9.577,NA,0,110.405,NA
1937-10-23,10.386,NA,0,110.536,NA
1937-10-24,10.572,NA,0,110.688,NA
1937-10-25,11.194,NA,0,110.737,NA
1937-10-26,11.754,NA,0,110.859,NA
1937-10-27,11.878,NA,0,110.965,NA
1937-10-28,13.494,NA,0,110.99,NA
1937-10-29,13.494,NA,0,111.301,NA
1937-10-30,13.494,NA,0,111.301,NA
1937-10-31,13.433,NA,0,111.292,NA
1937-11-01,9.95,NA,0,111.289,NA
1937-11-02,4.478,NA,0,110.603,NA
1937-11-03,4.228,NA,0,109.356,NA
1937-11-04,5.162,NA,0,109.289,NA
1937-11-05,4.539,NA,0,109.53,NA
1937-11-06,5.473,NA,0,109.371,NA
1937-11-07,5.598,NA,0,109.612,NA
1937-11-08,5.721,NA,0,109.637,NA
1937-11-09,4.291,NA,0,109.67,NA
1937-11-10,4.042,NA,0,109.609,NA
1937-11-11,3.918,NA,0,109.234,NA
1937-11-12,3.856,NA,0,109.207,NA
1937-11-13,3.98,NA,0,109.182,NA
1937-11-14,4.167,NA,0,109.225,NA
1937-11-15,5.535,NA,0,109.271,NA
1937-11-16,4.975,NA,0,109.615,NA
1937-11-17,2.613,NA,0,109.484,NA
1937-11-18,2.736,NA,0,108.811,NA
1937-11-19,4.416,NA,0,108.859,NA
1937-11-20,4.602,NA,0,109.344,NA
1937-11-21,2.674,NA,0,109.393,NA
1937-11-22,4.478,NA,0,108.826,NA
1937-11-23,5.285,NA,0,109.362,NA
1937-11-24,3.11,NA,0,109.566,NA
1937-11-25,2.488,NA,0,108.972,NA
1937-11-26,2.86,NA,0,108.765,NA
1937-11-27,5.721,NA,0,108.884,NA
1937-11-28,5.348,NA,0,109.67,NA
1937-11-29,5.41,NA,0,109.57,NA
1937-11-30,3.607,NA,0,109.588,NA
1937-12-01,2.55,NA,0,109.115,NA
1937-12-02,2.363,NA,0,108.792,NA
1937-12-03,2.177,NA,0,108.719,NA
1937-12-04,2.3,NA,0,108.655,NA
1937-12-05,2.239,NA,0,108.707,NA
1937-12-06,2.177,NA,0,108.689,NA
1937-12-07,2.239,NA,0,108.667,NA
1937-12-08,2.239,NA,0,108.683,NA
1937-12-09,2.363,NA,0,108.679,NA
1937-12-10,2.053,NA,0,108.728,NA
1937-12-11,2.363,NA,0,108.622,NA
1937-12-12,3.42,NA,0,108.731,NA
1937-12-13,5.41,NA,0,109.064,NA
1937-12-14,13.371,NA,0,109.588,NA
1937-12-15,13.805,NA,0,111.276,NA
1937-12-16,13.93,NA,0,111.365,NA
1937-12-17,14.303,NA,0,111.389,NA
1937-12-18,16.107,NA,0,111.456,NA
