date,storage,inflow,outflow,elevation,evaporation
1963-08-01,NA,835.347,835.347,412.974,NA
1963-08-02,NA,846.674,846.674,413.065,NA
1963-08-03,NA,812.694,812.694,413.034,NA
1963-08-04,NA,713.585,713.585,413.065,NA
1963-08-05,NA,631.466,639.961,413.004,NA
1963-08-06,NA,724.911,707.921,413.126,NA
1963-08-07,NA,880.654,863.664,413.278,NA
1963-08-08,NA,982.595,965.604,413.37,NA
1963-08-09,NA,993.921,971.268,413.522,NA
1963-08-10,NA,993.921,991.09,413.522,NA
1963-08-11,NA,838.179,863.664,413.248,NA
1963-08-12,NA,733.406,750.396,413.248,NA
1963-08-13,NA,727.743,722.08,413.309,NA
1963-08-14,NA,688.099,693.763,413.248,NA
1963-08-15,NA,583.327,611.644,413.034,NA
1963-08-16,NA,521.03,538.02,412.882,NA
1963-08-17,NA,506.872,501.208,412.974,NA
1963-08-18,NA,591.822,583.327,413.034,NA
1963-08-19,NA,639.961,651.287,412.913,NA
1963-08-20,NA,588.99,594.654,412.852,NA
1963-08-21,NA,600.317,614.476,412.73,NA
1963-08-22,NA,515.367,526.693,412.638,NA
1963-08-23,NA,515.367,515.367,412.638,NA
1963-08-24,NA,572,572,412.577,NA
1963-08-25,NA,546.515,546.515,412.577,NA
1963-08-26,NA,458.733,478.555,412.333,NA
1963-08-27,NA,453.07,461.565,412.333,NA
1963-08-28,NA,512.535,515.367,412.272,NA
1963-08-29,NA,549.347,549.347,412.242,NA
1963-08-30,NA,535.188,540.852,412.181,NA
1963-08-31,NA,487.05,495.545,411.968,NA
1963-09-01,NA,416.258,424.753,411.937,NA
1963-09-02,NA,342.634,353.961,411.693,NA
1963-09-03,NA,280.337,283.168,411.632,NA
1963-09-04,NA,419.089,416.258,411.754,NA
1963-09-05,NA,472.891,461.565,411.907,NA
1963-09-06,NA,492.713,501.208,411.785,NA
1963-09-07,NA,543.683,532.357,411.937,NA
1963-09-08,NA,555.01,560.674,411.876,NA
1963-09-09,NA,472.891,492.713,411.48,NA
1963-09-10,NA,597.485,563.505,412.12,NA
1963-09-11,NA,818.357,798.535,412.364,NA
1963-09-12,NA,798.535,787.208,412.486,NA
1963-09-13,NA,767.387,758.891,412.608,NA
1963-09-14,NA,736.238,756.06,412.333,NA
1963-09-15,NA,555.01,594.654,411.754,NA
1963-09-16,NA,322.812,348.297,410.87,NA
1963-09-17,NA,269.01,260.515,411.541,NA
1963-09-18,NA,464.396,461.565,411.51,NA
1963-09-19,NA,484.218,475.723,411.632,NA
1963-09-20,NA,489.881,487.05,411.693,NA
1963-09-21,NA,421.921,430.416,411.48,NA
1963-09-22,NA,339.802,351.129,411.267,NA
1963-09-23,NA,229.366,232.198,411.084,NA
1963-09-24,NA,243.525,235.03,411.358,NA
1963-09-25,NA,373.782,373.782,411.419,NA
1963-09-26,NA,379.446,379.446,411.389,NA
1963-09-27,NA,376.614,379.446,411.358,NA
1963-09-28,NA,376.614,373.782,411.358,NA
1963-09-29,NA,353.961,353.961,411.328,NA
1963-09-30,NA,297.327,305.822,411.114,NA
1963-10-01,NA,226.535,226.535,411.084,NA
1963-10-02,NA,291.664,291.664,411.114,NA
1963-10-03,NA,441.743,410.594,411.876,NA
1963-10-04,NA,413.426,438.911,411.297,NA
1963-10-05,NA,317.149,325.644,411.084,NA
1963-10-06,NA,269.01,269.01,411.084,NA
1963-10-07,NA,232.198,235.03,410.779,NA
1963-10-08,NA,226.535,215.208,411.297,NA
1963-10-09,NA,385.109,379.446,411.51,NA
1963-10-10,NA,461.565,458.733,411.541,NA
1963-10-11,NA,455.901,458.733,411.48,NA
1963-10-12,NA,461.565,458.733,411.206,NA
1963-10-13,NA,441.743,447.406,411.358,NA
1963-10-14,NA,314.317,325.644,411.084,NA
1963-10-15,NA,277.505,269.01,411.297,NA
1963-10-16,NA,447.406,438.911,411.541,NA
1963-10-17,NA,472.891,467.228,411.632,NA
1963-10-18,NA,495.545,495.545,411.663,NA
1963-10-19,NA,600.317,586.159,411.937,NA
1963-10-20,NA,662.614,651.287,412.12,NA
1963-10-21,NA,569.169,594.654,411.632,NA
1963-10-22,NA,506.872,495.545,411.846,NA
1963-10-23,NA,600.317,603.149,411.998,NA
1963-10-24,NA,600.317,600.317,411.815,NA
1963-10-25,NA,566.337,572,411.724,NA
1963-10-26,NA,538.02,538.02,411.754,NA
1963-10-27,NA,484.218,492.713,411.541,NA
1963-10-28,NA,274.673,297.327,410.779,NA
1963-10-29,NA,288.832,269.01,411.51,NA
1963-10-30,NA,526.693,509.703,411.846,NA
1963-10-31,NA,591.822,594.654,411.785,NA
1963-11-01,NA,504.04,509.703,411.663,NA
1963-11-02,NA,444.574,453.07,411.663,NA
1963-11-03,NA,376.614,382.277,411.358,NA
1963-11-04,NA,345.466,353.961,411.084,NA
1963-11-05,NA,254.852,254.852,411.023,NA
1963-11-06,NA,416.258,396.436,411.602,NA
1963-11-07,NA,467.228,467.228,411.571,NA
1963-11-08,NA,478.555,475.723,411.663,NA
1963-11-09,NA,501.208,498.377,411.663,NA
1963-11-10,NA,430.416,450.238,411.236,NA
1963-11-11,NA,334.139,339.802,411.023,NA
1963-11-12,NA,271.842,269.01,411.328,NA
1963-11-13,NA,393.604,382.277,411.45,NA
1963-11-14,NA,410.594,410.594,411.419,NA
1963-11-15,NA,410.594,404.931,411.663,NA
1963-11-16,NA,376.614,382.277,411.632,NA
1963-11-17,NA,348.297,353.961,411.541,NA
1963-11-18,NA,302.99,311.485,411.023,NA
1963-11-19,NA,237.862,184.06,412.242,NA
1963-11-20,NA,311.485,283.168,412.516,NA
1963-11-21,NA,328.475,311.485,412.699,NA
1963-11-22,NA,345.466,328.475,413.004,NA
1963-11-23,NA,390.772,359.624,412.943,NA
1963-11-24,NA,317.149,351.129,412.821,NA
1963-11-25,NA,291.664,311.485,412.638,NA
1963-11-26,NA,387.941,288.832,413.431,NA
1963-11-27,NA,382.277,198.218,414.406,NA
1963-11-28,NA,404.931,254.852,414.955,NA
1963-11-29,NA,424.753,300.159,415.381,NA
1963-11-30,NA,461.565,339.802,415.686,NA
1963-12-01,NA,506.872,353.961,416.143,NA
1963-12-02,NA,495.545,376.614,416.387,NA
1963-12-03,NA,574.832,390.772,416.753,NA
1963-12-04,NA,552.179,393.604,417.088,NA
1963-12-05,NA,492.713,399.268,417.271,NA
1963-12-06,NA,481.386,305.822,417.576,NA
1963-12-07,NA,484.218,269.01,417.972,NA
1963-12-08,NA,472.891,433.248,418.003,NA
1963-12-09,NA,396.436,433.248,417.424,NA
1963-12-10,NA,543.683,438.911,417.485,NA
1963-12-11,NA,654.119,453.07,418.399,NA
1963-12-12,NA,705.089,467.228,418.826,NA
1963-12-13,NA,719.248,481.386,419.039,NA
1963-12-14,NA,730.575,487.05,419.252,NA
1963-12-15,NA,761.723,495.545,419.74,NA
1963-12-16,NA,682.436,504.04,419.953,NA
1963-12-17,NA,815.525,240.693,420.624,NA
1963-12-18,NA,770.218,NA,421.416,NA
1963-12-19,NA,787.208,NA,422.148,NA
1963-12-20,NA,843.842,56.634,422.849,NA
1963-12-21,NA,877.822,184.06,423.428,NA
1963-12-22,NA,809.862,297.327,423.855,NA
1963-12-23,NA,608.812,368.119,423.977,NA
1963-12-24,NA,707.921,438.911,424.16,NA
1963-12-25,NA,444.574,467.228,424.099,NA
1963-12-26,NA,370.951,453.07,424.038,NA
1963-12-27,NA,549.347,467.228,424.129,NA
1963-12-28,NA,634.297,509.703,424.221,NA
1963-12-29,NA,665.446,538.02,424.343,NA
1963-12-30,NA,645.624,580.495,424.373,NA
1963-12-31,NA,753.228,608.812,424.495,NA
1964-01-01,NA,654.119,651.287,424.464,NA
1964-01-02,NA,498.377,622.971,424.404,NA
1964-01-03,NA,608.812,594.654,424.434,NA
1964-01-04,NA,617.307,608.812,424.404,NA
1964-01-05,NA,586.159,608.812,424.404,NA
1964-01-06,NA,498.377,580.495,424.312,NA
1964-01-07,NA,719.248,594.654,424.495,NA
1964-01-08,NA,702.258,637.129,424.495,NA
1964-01-09,NA,739.07,651.287,424.556,NA
1964-01-10,NA,767.387,679.604,424.586,NA
1964-01-11,NA,807.03,722.08,424.678,NA
1964-01-12,NA,835.347,750.396,424.739,NA
1964-01-13,NA,741.901,764.555,424.708,NA
1964-01-14,NA,883.486,778.713,424.8,NA
1964-01-15,NA,775.882,792.872,424.769,NA
1964-01-16,NA,690.931,778.713,424.678,NA
1964-01-17,NA,605.981,736.238,424.617,NA
1964-01-18,NA,605.981,693.763,424.556,NA
1964-01-19,NA,566.337,651.287,424.464,NA
1964-01-20,NA,521.03,622.971,424.404,NA
1964-01-21,NA,543.683,608.812,424.373,NA
1964-01-22,NA,501.208,580.495,424.312,NA
1964-01-23,NA,523.862,566.337,424.282,NA
1964-01-24,NA,566.337,566.337,424.282,NA
1964-01-25,NA,608.812,566.337,424.312,NA
1964-01-26,NA,622.971,580.495,424.343,NA
1964-01-27,NA,538.02,580.495,424.312,NA
1964-01-28,NA,631.466,580.495,424.373,NA
1964-01-29,NA,656.951,594.654,424.404,NA
1964-01-30,NA,594.654,608.812,424.373,NA
1964-01-31,NA,538.02,594.654,424.343,NA
1964-02-01,NA,518.198,566.337,424.343,NA
1964-02-02,NA,419.089,523.862,424.16,NA
1964-02-03,NA,376.614,495.545,424.129,NA
1964-02-04,NA,538.02,495.545,424.16,NA
1964-02-05,NA,529.525,509.703,424.19,NA
1964-02-06,NA,518.198,509.703,424.19,NA
1964-02-07,NA,566.337,509.703,424.221,NA
1964-02-08,NA,569.169,523.862,424.282,NA
1964-02-09,NA,526.693,538.02,424.282,NA
1964-02-10,NA,402.099,509.703,424.16,NA
1964-02-11,NA,671.109,538.02,424.282,NA
1964-02-12,NA,637.129,552.179,424.343,NA
1964-02-13,NA,549.347,566.337,424.312,NA
1964-02-14,NA,461.565,538.02,424.251,NA
1964-02-15,NA,472.891,523.862,424.251,NA
1964-02-16,NA,557.842,523.862,424.282,NA
1964-02-17,NA,427.584,509.703,424.19,NA
1964-02-18,NA,540.852,495.545,424.221,NA
1964-02-19,NA,509.703,509.703,424.221,NA
1964-02-20,NA,538.02,509.703,424.251,NA
1964-02-21,NA,557.842,523.862,424.312,NA
1964-02-22,NA,540.852,523.862,424.282,NA
1964-02-23,NA,600.317,538.02,424.343,NA
1964-02-24,NA,515.367,538.02,424.343,NA
1964-02-25,NA,611.644,552.179,424.343,NA
1964-02-26,NA,617.307,566.337,424.404,NA
1964-02-27,NA,594.654,580.495,424.404,NA
1964-02-28,NA,540.852,580.495,424.373,NA
1964-02-29,NA,475.723,552.179,424.373,NA
1964-03-01,NA,433.248,226.535,424.464,NA
1964-03-02,NA,283.168,NA,424.678,NA
1964-03-03,NA,679.604,NA,425.135,NA
1964-03-04,NA,693.763,NA,425.592,NA
1964-03-05,NA,719.248,NA,426.049,NA
1964-03-06,NA,821.189,NA,426.568,NA
1964-03-07,NA,906.139,NA,427.086,NA
1964-03-08,NA,860.832,NA,427.573,NA
1964-03-09,NA,572,NA,427.878,NA
1964-03-10,NA,628.634,NA,428.214,NA
1964-03-11,NA,597.485,NA,428.549,NA
1964-03-12,NA,586.159,NA,428.854,NA
1964-03-13,NA,569.169,NA,429.128,NA
1964-03-14,NA,577.664,NA,429.402,NA
1964-03-15,NA,407.763,NA,429.616,NA
1964-03-16,NA,447.406,NA,429.829,NA
1964-03-17,NA,580.495,NA,430.103,NA
1964-03-18,NA,625.802,NA,430.378,NA
1964-03-19,NA,722.08,NA,430.743,NA
1964-03-20,NA,628.634,130.257,430.957,NA
1964-03-21,NA,76.455,339.802,430.835,NA
1964-03-22,NA,22.653,218.04,430.743,NA
1964-03-23,NA,467.228,39.644,430.926,NA
1964-03-24,NA,597.485,93.446,431.14,NA
1964-03-25,NA,651.287,288.832,431.292,NA
1964-03-26,NA,676.773,815.525,431.262,NA
1964-03-27,NA,600.317,775.882,431.17,NA
1964-03-28,NA,605.981,722.08,431.109,NA
1964-03-29,NA,467.228,719.248,431.018,NA
1964-03-30,NA,563.505,671.109,430.957,NA
1964-03-31,NA,543.683,569.169,430.957,NA
1964-04-01,NA,549.347,569.169,430.926,NA
1964-04-02,NA,532.357,549.347,430.926,NA
1964-04-03,NA,611.644,563.505,430.926,NA
1964-04-04,NA,863.664,603.149,431.048,NA
1964-04-05,NA,923.129,605.981,431.201,NA
1964-04-06,NA,903.307,648.456,431.322,NA
1964-04-07,NA,744.733,702.258,431.322,NA
1964-04-08,NA,588.99,702.258,431.262,NA
1964-04-09,NA,574.832,631.466,431.231,NA
1964-04-10,NA,424.753,407.763,431.262,NA
1964-04-11,NA,396.436,235.03,431.292,NA
1964-04-12,NA,297.327,235.03,431.353,NA
1964-04-13,NA,385.109,237.862,431.383,NA
1964-04-14,NA,580.495,237.862,431.536,NA
1964-04-15,NA,540.852,237.862,431.658,NA
1964-04-16,NA,430.416,334.139,431.749,NA
1964-04-17,NA,438.911,453.07,431.688,NA
1964-04-18,NA,484.218,453.07,431.719,NA
1964-04-19,NA,113.267,450.238,431.566,NA
1964-04-20,NA,515.367,441.743,431.566,NA
1964-04-21,NA,603.149,450.238,431.658,NA
1964-04-22,NA,620.139,504.04,431.688,NA
1964-04-23,NA,597.485,574.832,431.688,NA
1964-04-24,NA,580.495,572,431.688,NA
1964-04-25,NA,591.822,574.832,431.688,NA
1964-04-26,NA,801.367,574.832,431.81,NA
1964-04-27,NA,1076.04,784.377,431.963,NA
1964-04-28,NA,637.129,979.763,431.78,NA
1964-04-29,NA,580.495,965.604,431.627,NA
1964-04-30,NA,546.515,724.911,431.536,NA
1964-05-01,NA,543.683,450.238,431.566,NA
1964-05-02,NA,821.189,447.406,431.719,NA
1964-05-03,NA,792.872,869.327,431.688,NA
1964-05-04,NA,328.475,724.911,431.505,NA
1964-05-05,NA,269.01,260.515,431.536,NA
1964-05-06,NA,218.04,178.396,431.505,NA
1964-05-07,NA,254.852,178.396,431.536,NA
1964-05-08,NA,286,178.396,431.627,NA
1964-05-09,NA,186.891,178.396,431.597,NA
1964-05-10,NA,104.772,178.396,431.536,NA
1964-05-11,NA,158.574,178.396,431.566,NA
1964-05-12,NA,169.901,178.396,431.536,NA
1964-05-13,NA,235.03,178.396,431.536,NA
1964-05-14,NA,263.347,266.178,431.566,NA
1964-05-15,NA,362.456,387.941,431.536,NA
1964-05-16,NA,512.535,387.941,431.566,NA
1964-05-17,NA,489.881,387.941,431.627,NA
1964-05-18,NA,546.515,450.238,431.658,NA
1964-05-19,NA,484.218,540.852,431.627,NA
1964-05-20,NA,583.327,538.02,431.597,NA
1964-05-21,NA,637.129,540.852,431.688,NA
1964-05-22,NA,699.426,605.981,431.719,NA
1964-05-23,NA,608.812,693.763,431.749,NA
1964-05-24,NA,487.05,693.763,431.566,NA
1964-05-25,NA,654.119,688.099,431.566,NA
1964-05-26,NA,594.654,685.268,431.536,NA
1964-05-27,NA,673.941,682.436,431.505,NA
1964-05-28,NA,662.614,597.485,431.536,NA
1964-05-29,NA,572,538.02,431.536,NA
1964-05-30,NA,464.396,538.02,431.475,NA
1964-05-31,NA,311.485,532.357,431.414,NA
1964-06-01,NA,538.02,529.525,431.383,NA
1964-06-02,NA,600.317,532.357,431.444,NA
1964-06-03,NA,549.347,532.357,431.383,NA
1964-06-04,NA,523.862,532.357,431.414,NA
1964-06-05,NA,784.377,628.634,431.475,NA
1964-06-06,NA,795.703,773.05,431.505,NA
1964-06-07,NA,858,773.05,431.505,NA
1964-06-08,NA,959.941,775.882,431.597,NA
1964-06-09,NA,985.426,784.377,431.688,NA
1964-06-10,NA,957.109,849.505,431.749,NA
1964-06-11,NA,838.179,903.307,431.688,NA
1964-06-12,NA,860.832,826.852,431.688,NA
1964-06-13,NA,719.248,722.08,431.688,NA
1964-06-14,NA,671.109,722.08,431.719,NA
