date,storage,inflow,outflow,elevation,evaporation
1976-01-01,284.397,NA,NA,443.572,NA
1976-01-02,293.096,NA,NA,443.578,NA
1976-01-03,293.029,NA,NA,443.572,NA
1976-01-04,293.032,NA,NA,443.572,NA
1976-01-05,292.722,NA,NA,443.566,NA
1976-01-06,293.187,NA,NA,443.575,NA
1976-01-07,293.187,NA,NA,443.575,NA
1976-01-08,293.032,NA,NA,443.572,NA
1976-01-09,292.877,NA,NA,443.569,NA
1976-01-10,293.497,NA,NA,443.582,NA
1976-01-11,293.497,NA,NA,443.582,NA
1976-01-12,293.962,NA,NA,443.591,NA
1976-01-13,294.117,NA,NA,443.594,NA
1976-01-14,294.271,NA,NA,443.597,NA
1976-01-15,294.427,NA,NA,443.6,NA
1976-01-16,294.736,NA,NA,443.606,NA
1976-01-17,294.736,NA,NA,443.606,NA
1976-01-18,294.736,NA,NA,443.606,NA
1976-01-19,295.047,NA,NA,443.612,NA
1976-01-20,295.201,NA,NA,443.615,NA
1976-01-21,295.357,NA,NA,443.618,NA
1976-01-22,295.357,NA,NA,443.618,NA
1976-01-23,295.511,NA,NA,443.621,NA
1976-01-24,295.822,NA,NA,443.627,NA
1976-01-25,295.976,NA,NA,443.63,NA
1976-01-26,296.131,NA,NA,443.633,NA
1976-01-27,296.131,NA,NA,443.633,NA
1976-01-28,296.441,NA,NA,443.639,NA
1976-01-29,296.441,NA,NA,443.639,NA
1976-01-30,296.751,NA,NA,443.646,NA
1976-01-31,297.061,NA,NA,443.652,NA
1976-02-01,297.061,NA,NA,443.652,NA
1976-02-02,297.371,NA,NA,443.658,NA
1976-02-03,297.371,NA,NA,443.658,NA
1976-02-04,297.061,NA,NA,443.652,NA
1976-02-05,297.061,NA,NA,443.652,NA
1976-02-06,297.216,NA,NA,443.655,NA
1976-02-07,297.216,NA,NA,443.655,NA
1976-02-08,297.371,NA,NA,443.658,NA
1976-02-09,297.681,NA,NA,443.664,NA
1976-02-10,298.146,NA,NA,443.673,NA
1976-02-11,298.146,NA,NA,443.673,NA
1976-02-12,298.611,NA,NA,443.682,NA
1976-02-13,298.611,NA,NA,443.682,NA
1976-02-14,298.611,NA,NA,443.682,NA
1976-02-15,299.231,NA,NA,443.694,NA
1976-02-16,299.385,NA,NA,443.697,NA
1976-02-17,299.385,NA,NA,443.697,NA
1976-02-18,299.385,NA,NA,443.697,NA
1976-02-19,299.695,NA,NA,443.703,NA
1976-02-20,298.92,NA,NA,443.688,NA
1976-02-21,300.935,NA,NA,443.728,NA
1976-02-22,301.09,NA,NA,443.731,NA
1976-02-23,301.09,NA,NA,443.731,NA
1976-02-24,301.245,NA,NA,443.734,NA
1976-02-25,301.865,NA,NA,443.746,NA
1976-02-26,301.555,NA,NA,443.743,NA
1976-02-27,301.555,NA,NA,443.74,NA
1976-02-28,301.555,NA,NA,443.74,NA
1976-02-29,301.71,NA,NA,443.743,NA
1976-03-01,301.857,NA,NA,443.746,NA
1976-03-02,302.175,NA,NA,443.752,NA
1976-03-03,302.02,NA,NA,443.749,NA
1976-03-04,302.02,NA,NA,443.749,NA
1976-03-05,302.795,NA,NA,443.764,NA
1976-03-06,302.95,NA,NA,443.767,NA
1976-03-07,302.95,NA,NA,443.767,NA
1976-03-08,302.95,NA,NA,443.767,NA
1976-03-09,303.569,NA,NA,443.78,NA
1976-03-10,304.354,NA,NA,443.795,NA
1976-03-11,303.415,NA,NA,443.777,NA
1976-03-12,305.3,NA,NA,443.822,NA
1976-03-13,303.415,NA,NA,443.777,NA
1976-03-14,304.034,NA,NA,443.789,NA
1976-03-15,304.034,NA,NA,443.789,NA
1976-03-16,304.674,NA,NA,443.801,NA
1976-03-17,304.834,NA,NA,443.804,NA
1976-03-18,304.994,NA,NA,443.807,NA
1976-03-19,304.514,NA,NA,443.798,NA
1976-03-20,305.154,NA,NA,443.81,NA
1976-03-21,304.834,NA,NA,443.804,NA
1976-03-22,304.834,NA,NA,443.804,NA
1976-03-23,304.514,NA,NA,443.798,NA
1976-03-24,304.514,NA,NA,443.798,NA
1976-03-25,304.514,NA,NA,443.798,NA
1976-03-26,304.354,NA,NA,443.795,NA
