date,storage,inflow,outflow,evaporation,elevation
1954-01-01,54.816,NA,NA,NA,62.341
1954-01-02,53.589,NA,NA,NA,62.182
1954-01-03,52.682,NA,NA,NA,62.042
1954-01-04,51.775,NA,NA,NA,61.945
1954-01-05,51.775,NA,NA,NA,61.926
1954-01-06,51.553,NA,NA,NA,61.908
1954-01-07,51.356,NA,NA,NA,61.859
1954-01-08,50.912,NA,NA,NA,61.804
1954-01-09,50.499,NA,NA,NA,61.759
1954-01-10,50.499,NA,NA,NA,61.752
1954-01-11,50.499,NA,NA,NA,61.752
1954-01-12,51.775,NA,NA,NA,61.938
1954-01-13,54.816,NA,NA,NA,62.341
1954-01-14,62.019,NA,NA,NA,63.072
1954-01-15,62.352,NA,NA,NA,63.1
1954-01-16,64.93,NA,NA,NA,63.319
1954-01-17,67.336,NA,NA,NA,63.496
1954-01-18,70.037,NA,NA,NA,63.667
1954-01-19,72.516,NA,NA,NA,63.816
1954-01-20,74.101,NA,NA,NA,63.92
1954-01-21,76.926,NA,NA,NA,64.069
1954-01-22,79.3,NA,NA,NA,64.2
1954-01-23,82.495,NA,NA,NA,64.343
1954-01-24,88.73,NA,NA,NA,64.627
1954-01-25,102.521,NA,NA,NA,65.142
1954-01-26,117.168,NA,NA,NA,65.599
1954-01-27,127.067,NA,NA,NA,65.864
1954-01-28,131.754,NA,NA,NA,65.986
1954-01-29,134.129,NA,NA,NA,66.044
1954-01-30,134.129,NA,NA,NA,66.062
1954-01-31,134.129,NA,NA,NA,66.035
1954-02-01,131.754,NA,NA,NA,65.989
1954-02-02,130.552,NA,NA,NA,65.953
1954-02-03,128.239,NA,NA,NA,65.898
1954-02-04,125.926,NA,NA,NA,65.846
1954-02-05,124.816,NA,NA,NA,65.797
1954-02-06,122.565,NA,NA,NA,65.748
1954-02-07,120.375,NA,NA,NA,65.694
1954-02-08,118.248,NA,NA,NA,65.626
1954-02-09,115.102,NA,NA,NA,65.544
1954-02-10,112.049,NA,NA,NA,65.434
1954-02-11,107.146,NA,NA,NA,65.288
1954-02-12,101.626,NA,NA,NA,65.093
1954-02-13,94.842,NA,NA,NA,64.852
1954-02-14,87.269,NA,NA,NA,64.56
1954-02-15,79.917,NA,NA,NA,64.221
1954-02-16,73.034,NA,NA,NA,63.853
1954-02-17,67.336,NA,NA,NA,63.478
1954-02-18,62.71,NA,NA,NA,63.115
1954-02-19,59.337,NA,NA,NA,62.828
1954-02-20,59.996,NA,NA,NA,62.868
1954-02-21,66.916,NA,NA,NA,63.465
1954-02-22,73.034,NA,NA,NA,63.856
1954-02-23,78.708,NA,NA,NA,64.148
1954-02-24,82.495,NA,NA,NA,64.352
1954-02-25,85.166,NA,NA,NA,64.477
1954-02-26,88.73,NA,NA,NA,64.627
1954-02-27,92.468,NA,NA,NA,64.764
1954-02-28,96.477,NA,NA,NA,64.916
1954-03-01,100.763,NA,NA,NA,65.06
1954-03-02,106.221,NA,NA,NA,65.264
1954-03-03,112.049,NA,NA,NA,65.45
1954-03-04,115.102,NA,NA,NA,65.541
1954-03-05,111.032,NA,NA,NA,65.404
1954-03-06,107.146,NA,NA,NA,65.279
1954-03-07,101.626,NA,NA,NA,65.111
1954-03-08,94.842,NA,NA,NA,64.871
1954-03-09,87.984,NA,NA,NA,64.575
1954-03-10,79.917,NA,NA,NA,64.221
1954-03-11,72.516,NA,NA,NA,63.825
1954-03-12,70.537,NA,NA,NA,63.697
1954-03-13,66.522,NA,NA,NA,63.438
1954-03-14,63.432,NA,NA,NA,63.176
1954-03-15,60.638,NA,NA,NA,62.935
1954-03-16,58.122,NA,NA,NA,62.682
1954-03-17,55.309,NA,NA,NA,62.386
1954-03-18,53.589,NA,NA,NA,62.176
1954-03-19,55.587,NA,NA,NA,62.423
1954-03-20,56.937,NA,NA,NA,62.569
1954-03-21,58.122,NA,NA,NA,62.697
1954-03-22,59.337,NA,NA,NA,62.825
1954-03-23,60.305,NA,NA,NA,62.92
1954-03-24,60.638,NA,NA,NA,62.953
1954-03-25,61.655,NA,NA,NA,63.039
1954-03-26,61.31,NA,NA,NA,63.002
