date,storage,inflow,outflow,evaporation,elevation
1967-09-28,0.142,NA,NA,NA,261.061
1967-09-29,0.123,NA,NA,NA,260.909
1967-09-30,0.121,NA,NA,NA,260.848
1967-10-01,0.121,NA,NA,NA,260.848
1967-10-02,0.117,NA,NA,NA,260.756
1967-10-03,0.116,NA,NA,NA,260.726
1967-10-04,0.116,NA,NA,NA,260.726
1967-10-05,0.115,NA,NA,NA,260.695
1967-10-06,0.113,NA,NA,NA,260.665
1967-10-07,0.117,NA,NA,NA,260.756
1967-10-08,0.118,NA,NA,NA,260.787
1967-10-09,0.127,NA,NA,NA,260.939
1967-10-10,0.127,NA,NA,NA,260.939
1967-10-11,0.121,NA,NA,NA,260.848
1967-10-12,0.118,NA,NA,NA,260.787
1967-10-13,0.117,NA,NA,NA,260.756
1967-10-14,0.118,NA,NA,NA,260.787
1967-10-15,0.121,NA,NA,NA,260.848
1967-10-16,3.416,NA,NA,NA,263.804
1967-10-17,3.224,NA,NA,NA,263.743
1967-10-18,0.454,NA,NA,NA,262.067
1967-10-19,0.253,NA,NA,NA,261.671
1967-10-20,0.21,NA,NA,NA,261.518
1967-10-21,0.21,NA,NA,NA,261.518
1967-10-22,0.253,NA,NA,NA,261.671
1967-10-23,0.336,NA,NA,NA,261.884
1967-10-24,0.336,NA,NA,NA,261.884
1967-10-25,0.434,NA,NA,NA,262.037
1967-10-26,0.434,NA,NA,NA,262.037
1967-10-27,0.454,NA,NA,NA,262.067
1967-10-28,0.493,NA,NA,NA,262.128
1967-10-29,0.493,NA,NA,NA,262.128
1967-10-30,3.416,NA,NA,NA,263.804
1967-10-31,4.721,NA,NA,NA,264.17
1967-11-01,5.091,NA,NA,NA,264.262
1967-11-02,3.926,NA,NA,NA,263.957
1967-11-03,3.926,NA,NA,NA,263.957
1967-11-04,2.156,NA,NA,NA,263.347
1967-11-05,0.863,NA,NA,NA,262.585
1967-11-06,0.586,NA,NA,NA,262.28
1967-11-07,0.27,NA,NA,NA,261.732
1967-11-08,0.296,NA,NA,NA,261.823
1967-11-09,0.185,NA,NA,NA,261.366
1967-11-10,0.17,NA,NA,NA,261.275
1967-11-11,0.165,NA,NA,NA,261.244
1967-11-12,0.16,NA,NA,NA,261.214
1967-11-13,0.153,NA,NA,NA,261.153
1967-11-14,0.149,NA,NA,NA,261.122
1967-11-15,0.146,NA,NA,NA,261.092
1967-11-16,0.142,NA,NA,NA,261.061
1967-11-17,0.146,NA,NA,NA,261.092
1967-11-18,0.142,NA,NA,NA,261.061
1967-11-19,0.138,NA,NA,NA,261.031
1967-11-20,0.134,NA,NA,NA,261
1967-11-21,0.131,NA,NA,NA,260.97
1967-11-22,0.131,NA,NA,NA,260.97
1967-11-23,0.131,NA,NA,NA,260.97
1967-11-24,0.127,NA,NA,NA,260.939
1967-11-25,0.127,NA,NA,NA,260.939
1967-11-26,0.127,NA,NA,NA,260.939
1967-11-27,0.127,NA,NA,NA,260.939
1967-11-28,0.122,NA,NA,NA,260.878
1967-11-29,0.122,NA,NA,NA,260.878
1967-11-30,0.122,NA,NA,NA,260.878
1967-12-01,0.122,NA,NA,NA,260.878
1967-12-02,0.122,NA,NA,NA,260.878
1967-12-03,0.123,NA,NA,NA,260.909
1967-12-04,0.127,NA,NA,NA,260.939
1967-12-05,0.127,NA,NA,NA,260.939
1967-12-06,0.127,NA,NA,NA,260.939
1967-12-07,0.131,NA,NA,NA,260.97
1967-12-08,0.127,NA,NA,NA,260.939
1967-12-09,0.127,NA,NA,NA,260.939
1967-12-10,0.131,NA,NA,NA,260.97
1967-12-11,0.134,NA,NA,NA,261
1967-12-12,0.146,NA,NA,NA,261.092
1967-12-13,0.149,NA,NA,NA,261.122
1967-12-14,0.146,NA,NA,NA,261.092
1967-12-15,0.146,NA,NA,NA,261.092
1967-12-16,0.16,NA,NA,NA,261.214
1967-12-17,0.175,NA,NA,NA,261.305
1967-12-18,0.19,NA,NA,NA,261.396
1967-12-19,0.195,NA,NA,NA,261.427
1967-12-20,0.244,NA,NA,NA,261.64
1967-12-21,0.244,NA,NA,NA,261.64
1967-12-22,0.218,NA,NA,NA,261.549
1967-12-23,0.2,NA,NA,NA,261.457
1967-12-24,0.185,NA,NA,NA,261.366
1967-12-25,0.175,NA,NA,NA,261.305
1967-12-26,0.149,NA,NA,NA,261.122
1967-12-27,0.149,NA,NA,NA,261.122
1967-12-28,0.138,NA,NA,NA,261.031
1967-12-29,0.131,NA,NA,NA,260.97
1967-12-30,0.131,NA,NA,NA,260.97
1967-12-31,0.131,NA,NA,NA,260.97
1968-01-01,0.131,NA,NA,NA,260.97
1968-01-02,0.131,NA,NA,NA,260.97
1968-01-03,0.131,NA,NA,NA,260.97
1968-01-04,0.123,NA,NA,NA,260.909
1968-01-05,0.123,NA,NA,NA,260.909
1968-01-06,0.123,NA,NA,NA,260.909
1968-01-07,0.123,NA,NA,NA,260.909
1968-01-08,0.122,NA,NA,NA,260.878
1968-01-09,0.122,NA,NA,NA,260.878
1968-01-10,0.121,NA,NA,NA,260.848
1968-01-11,0.121,NA,NA,NA,260.848
1968-01-12,0.121,NA,NA,NA,260.848
1968-01-13,0.121,NA,NA,NA,260.848
1968-01-14,0.121,NA,NA,NA,260.848
1968-01-15,0.121,NA,NA,NA,260.848
1968-01-16,0.121,NA,NA,NA,260.848
1968-01-17,0.121,NA,NA,NA,260.848
1968-01-18,0.121,NA,NA,NA,260.848
1968-01-19,0.121,NA,NA,NA,260.848
1968-01-20,0.142,NA,NA,NA,261.061
1968-01-21,0.21,NA,NA,NA,261.518
1968-01-22,0.632,NA,NA,NA,262.341
1968-01-23,0.565,NA,NA,NA,262.25
1968-01-24,0.454,NA,NA,NA,262.067
1968-01-25,0.27,NA,NA,NA,261.732
1968-01-26,0.227,NA,NA,NA,261.579
1968-01-27,0.27,NA,NA,NA,261.732
1968-01-28,0.296,NA,NA,NA,261.823
1968-01-29,0.395,NA,NA,NA,261.976
1968-01-30,0.375,NA,NA,NA,261.945
