date,storage,inflow,outflow,elevation,evaporation
1942-01-23,0,NA,0,NA,NA
1942-01-24,0.125,NA,0,494.599,NA
1942-01-25,0.374,NA,0,497.251,NA
1942-01-26,0.685,NA,0,499.567,NA
1942-01-27,1.057,NA,0,501.091,NA
1942-01-28,1.368,NA,0,502.768,NA
1942-01-29,1.99,NA,0,504.627,NA
1942-01-30,2.3,NA,0,505.663,NA
1942-01-31,2.985,NA,0,506.517,NA
1942-02-01,3.482,NA,0,508.071,NA
1942-02-02,3.918,NA,0,509.016,NA
1942-02-03,4.228,NA,0,509.687,NA
1942-02-04,4.539,NA,0,510.235,NA
1942-02-05,4.913,NA,0,510.723,NA
1942-02-06,6.343,NA,0,511.211,NA
1942-02-07,7.213,NA,0,513.039,NA
1942-02-08,7.96,NA,0,514.015,NA
1942-02-09,8.458,NA,0,514.716,NA
1942-02-10,8.955,NA,0,515.234,NA
1942-02-11,9.328,NA,0,515.63,NA
1942-02-12,9.763,NA,0,515.996,NA
1942-02-13,10.075,NA,0,516.331,NA
1942-02-14,10.386,NA,0,516.575,NA
1942-02-15,10.758,NA,0,516.849,NA
1942-02-16,13.06,NA,0,517.124,NA
1942-02-17,15.111,NA,0,518.709,NA
1942-02-18,16.231,NA,0,519.989,NA
1942-02-19,17.102,NA,0,520.598,NA
1942-02-20,17.661,NA,0,521.056,NA
1942-02-21,18.346,NA,0,521.36,NA
1942-02-22,18.595,NA,0,521.696,NA
1942-02-23,19.092,NA,0,521.818,NA
1942-02-24,19.713,NA,0,522.061,NA
1942-02-25,20.087,NA,0,522.366,NA
1942-02-26,20.523,NA,0,522.549,NA
1942-02-27,20.833,NA,0,522.732,NA
1942-02-28,21.268,NA,0,522.884,NA
1942-03-01,21.455,NA,0,523.067,NA
1942-03-02,22.077,NA,0,523.159,NA
1942-03-03,22.512,NA,0,523.433,NA
1942-03-04,23.009,NA,0,523.616,NA
1942-03-05,23.445,NA,0,523.829,NA
1942-03-06,23.88,NA,0,524.012,NA
1942-03-07,24.937,NA,0,524.195,NA
1942-03-08,26.43,NA,0,524.622,NA
1942-03-09,27.425,NA,0,525.201,NA
1942-03-10,28.482,NA,0,525.567,NA
