date,storage,inflow,outflow,evaporation,elevation
1963-05-02,0,NA,0,NA,NA
1963-05-03,0,NA,0,NA,NA
1963-05-04,0,NA,0,NA,NA
1963-05-05,0,NA,0.11,NA,NA
1963-05-06,0,NA,0.017,NA,NA
1963-05-07,0.062,NA,0.003,NA,NA
1963-05-08,0.123,NA,0.003,NA,NA
1963-05-09,0.13,NA,0.003,NA,NA
1963-05-10,0.136,NA,0.003,NA,NA
1963-05-11,0.142,NA,0.003,NA,NA
1963-05-12,0.148,NA,0.003,NA,NA
1963-05-13,0.154,NA,0.003,NA,NA
1963-05-14,0.16,NA,0.003,NA,NA
1963-05-15,0.167,NA,0,NA,NA
1963-05-16,0.173,NA,0,NA,NA
1963-05-17,0.173,NA,0.003,NA,NA
1963-05-18,0.173,NA,0.003,NA,NA
1963-05-19,0.185,NA,0.003,NA,NA
1963-05-20,0.185,NA,0.003,NA,NA
1963-05-21,0.191,NA,0,NA,NA
1963-05-22,0.197,NA,0.042,NA,NA
1963-05-23,0.21,NA,0.003,NA,NA
1963-05-24,0.222,NA,0.003,NA,NA
1963-05-25,0.222,NA,0.003,NA,NA
1963-05-26,0.222,NA,0,NA,NA
1963-05-27,0.222,NA,0.003,NA,NA
1963-05-28,0.222,NA,0.003,NA,NA
1963-05-29,0.308,NA,0,NA,NA
1963-05-30,0.382,NA,0.014,NA,NA
1963-05-31,0.456,NA,0.003,NA,NA
1963-06-01,0.555,NA,0.003,NA,NA
1963-06-02,0.629,NA,0,NA,NA
1963-06-03,0.715,NA,0,NA,NA
1963-06-04,0.839,NA,0,NA,NA
1963-06-05,0.863,NA,0,NA,NA
1963-06-06,0.987,NA,0,NA,NA
1963-06-07,1.11,NA,0,NA,NA
1963-06-08,1.233,NA,0,NA,NA
1963-06-09,1.295,NA,0,NA,NA
1963-06-10,1.357,NA,0,NA,NA
1963-06-11,1.394,NA,0,NA,NA
1963-06-12,1.468,NA,0,NA,NA
1963-06-13,1.542,NA,0,NA,NA
1963-06-14,1.616,NA,0,NA,NA
1963-06-15,1.69,NA,0,NA,NA
1963-06-16,1.764,NA,0,NA,NA
1963-06-17,1.85,NA,0.003,NA,NA
1963-06-18,1.9,NA,0,NA,NA
1963-06-19,1.9,NA,0.006,NA,NA
1963-06-20,1.9,NA,0.003,NA,NA
1963-06-21,1.9,NA,0.003,NA,NA
1963-06-22,1.9,NA,0,NA,NA
1963-06-23,1.9,NA,0,NA,NA
1963-06-24,1.9,NA,0,NA,NA
1963-06-25,1.9,NA,0,NA,NA
1963-06-26,1.9,NA,0,NA,NA
1963-06-27,1.875,NA,0,NA,NA
1963-06-28,1.85,NA,0,NA,NA
1963-06-29,1.826,NA,0,NA,NA
1963-06-30,1.801,NA,0,NA,NA
1963-07-01,1.789,NA,0,NA,NA
1963-07-02,1.789,NA,0,NA,NA
1963-07-03,1.776,NA,0,NA,NA
1963-07-04,1.764,NA,0,NA,NA
1963-07-05,1.752,NA,0,NA,NA
1963-07-06,1.739,NA,0,NA,NA
1963-07-07,1.739,NA,0,NA,NA
1963-07-08,1.727,NA,0,NA,NA
1963-07-09,1.727,NA,0,NA,NA
1963-07-10,1.727,NA,0,NA,NA
1963-07-11,1.715,NA,0,NA,NA
1963-07-12,1.715,NA,0,NA,NA
1963-07-13,1.715,NA,0,NA,NA
1963-07-14,1.715,NA,0,NA,NA
1963-07-15,1.715,NA,0,NA,NA
1963-07-16,1.715,NA,0,NA,NA
1963-07-17,1.715,NA,0,NA,NA
1963-07-18,1.727,NA,0,NA,NA
1963-07-19,1.727,NA,0,NA,NA
1963-07-20,1.739,NA,0,NA,NA
1963-07-21,1.739,NA,0,NA,NA
1963-07-22,1.752,NA,0,NA,NA
1963-07-23,1.752,NA,0,NA,NA
1963-07-24,1.764,NA,0,NA,NA
1963-07-25,1.764,NA,0,NA,NA
1963-07-26,1.776,NA,0,NA,NA
1963-07-27,1.776,NA,0,NA,NA
1963-07-28,1.789,NA,0,NA,NA
1963-07-29,1.789,NA,0,NA,NA
1963-07-30,1.801,NA,0,NA,NA
1963-07-31,1.813,NA,0,NA,NA
1963-08-01,1.826,NA,0,NA,NA
1963-08-02,1.838,NA,0,NA,NA
1963-08-03,1.85,NA,0,NA,NA
1963-08-04,1.863,NA,0,NA,NA
1963-08-05,1.875,NA,0,NA,NA
1963-08-06,1.887,NA,0,NA,NA
1963-08-07,1.9,NA,0,NA,NA
1963-08-08,1.912,NA,0,NA,NA
1963-08-09,1.924,NA,0,NA,NA
1963-08-10,1.937,NA,0,NA,NA
1963-08-11,1.949,NA,0,NA,NA
1963-08-12,1.961,NA,0,NA,NA
1963-08-13,1.961,NA,0,NA,NA
1963-08-14,1.974,NA,0,NA,NA
1963-08-15,1.986,NA,0,NA,NA
1963-08-16,1.998,NA,0,NA,NA
1963-08-17,1.998,NA,0,NA,NA
1963-08-18,1.986,NA,0,NA,NA
1963-08-19,1.974,NA,0,NA,NA
1963-08-20,1.961,NA,0,NA,NA
1963-08-21,1.949,NA,0,NA,NA
1963-08-22,1.961,NA,0,NA,NA
1963-08-23,1.974,NA,0,NA,NA
1963-08-24,1.961,NA,0,NA,NA
1963-08-25,1.949,NA,0,NA,NA
1963-08-26,1.937,NA,0,NA,NA
1963-08-27,1.924,NA,0,NA,NA
1963-08-28,1.912,NA,0,NA,NA
1963-08-29,1.912,NA,0,NA,NA
1963-08-30,1.9,NA,0,NA,NA
1963-08-31,1.9,NA,0,NA,NA
