date,storage,inflow,outflow,elevation,evaporation
1973-08-02,NA,0.708,0.68,NA,NA
1973-08-03,NA,0,0,NA,NA
1973-08-04,NA,0,0,NA,NA
1973-08-05,NA,0,0,NA,NA
1973-08-06,NA,0.708,0.68,NA,NA
1973-08-07,NA,0.708,0.68,NA,NA
1973-08-08,NA,0.708,0.68,NA,NA
1973-08-09,NA,0.68,0.651,NA,NA
1973-08-10,NA,0.651,0.623,NA,NA
1973-08-11,NA,0.651,0.623,NA,NA
1973-08-12,NA,0.651,0.623,NA,NA
1973-08-13,NA,0.623,0.595,NA,NA
1973-08-14,NA,0.566,0.538,NA,NA
1973-08-15,NA,0.538,0.51,NA,NA
1973-08-16,NA,0.538,0.51,NA,NA
1973-08-17,NA,0.538,0.51,NA,NA
1973-08-18,NA,0.595,0.538,NA,NA
1973-08-19,NA,0.595,0.566,NA,NA
1973-08-20,NA,0.595,0.566,NA,NA
1973-08-21,NA,0.566,0.538,NA,NA
1973-08-22,NA,0.538,0.51,NA,NA
1973-08-23,NA,0.51,0.481,NA,NA
1973-08-24,NA,0.481,0.453,NA,NA
1973-08-25,NA,0.481,4.672,NA,NA
1973-08-26,NA,0.453,0.425,NA,NA
1973-08-27,NA,0.425,0.396,NA,NA
1973-08-28,NA,0.425,0.396,NA,NA
1973-08-29,NA,0.425,0.396,NA,NA
1973-08-30,NA,0.425,0.396,NA,NA
1973-08-31,NA,0.425,0.396,NA,NA
1973-09-01,NA,0.425,0.396,NA,NA
1973-09-02,NA,0.425,0.396,NA,NA
1973-09-03,NA,0.396,0.396,NA,NA
1973-09-04,NA,0.396,0.368,NA,NA
1973-09-05,NA,0.425,0.368,NA,NA
1973-09-06,NA,0.623,0.566,NA,NA
1973-09-07,NA,2.549,2.209,NA,NA
1973-09-08,NA,5.097,4.984,NA,NA
1973-09-09,NA,6.513,6.569,NA,NA
1973-09-10,NA,5.947,6.06,NA,NA
1973-09-11,NA,5.097,5.097,NA,NA
1973-09-12,NA,3.823,3.823,NA,NA
