date,storage,inflow,outflow,elevation,evaporation
1976-01-01,131.908,NA,NA,649.328,NA
1976-01-02,131.908,NA,NA,649.328,NA
1976-01-03,131.859,NA,NA,649.325,NA
1976-01-04,131.859,NA,NA,649.325,NA
1976-01-05,131.859,NA,NA,649.325,NA
1976-01-06,NA,NA,NA,NA,NA
1976-01-07,NA,NA,NA,NA,NA
1976-01-08,NA,NA,NA,NA,NA
1976-01-09,131.797,NA,NA,649.322,NA
1976-01-10,131.797,NA,NA,649.322,NA
1976-01-11,131.797,NA,NA,649.322,NA
1976-01-12,131.797,NA,NA,649.322,NA
1976-01-13,NA,NA,NA,NA,NA
1976-01-14,NA,NA,NA,NA,NA
1976-01-15,NA,NA,NA,NA,NA
1976-01-16,131.748,NA,NA,649.318,NA
1976-01-17,131.686,NA,NA,649.315,NA
1976-01-18,131.686,NA,NA,649.315,NA
1976-01-19,131.686,NA,NA,649.315,NA
1976-01-20,NA,NA,NA,NA,NA
1976-01-21,NA,NA,NA,NA,NA
1976-01-22,NA,NA,NA,NA,NA
1976-01-23,131.686,NA,NA,649.315,NA
1976-01-24,131.686,NA,NA,649.315,NA
1976-01-25,131.686,NA,NA,649.315,NA
1976-01-26,131.686,NA,NA,649.315,NA
1976-01-27,NA,NA,NA,NA,NA
1976-01-28,NA,NA,NA,NA,NA
1976-01-29,NA,NA,NA,NA,NA
1976-01-30,131.686,NA,NA,649.315,NA
1976-01-31,131.686,NA,NA,649.315,NA
1976-02-01,131.686,NA,NA,649.315,NA
1976-02-02,NA,NA,NA,NA,NA
1976-02-03,NA,NA,NA,NA,NA
1976-02-04,NA,NA,NA,NA,NA
1976-02-05,NA,NA,NA,NA,NA
1976-02-06,131.575,NA,NA,649.309,NA
1976-02-07,131.526,NA,NA,649.306,NA
1976-02-08,131.526,NA,NA,649.306,NA
1976-02-09,131.526,NA,NA,649.306,NA
1976-02-10,NA,NA,NA,NA,NA
1976-02-11,NA,NA,NA,NA,NA
1976-02-12,NA,NA,NA,NA,NA
1976-02-13,NA,NA,NA,NA,NA
1976-02-14,131.415,NA,NA,649.303,NA
1976-02-15,131.415,NA,NA,649.303,NA
1976-02-16,131.415,NA,NA,649.303,NA
1976-02-17,131.415,NA,NA,649.303,NA
1976-02-18,NA,NA,NA,NA,NA
1976-02-19,NA,NA,NA,NA,NA
1976-02-20,NA,NA,NA,NA,NA
1976-02-21,131.908,NA,NA,649.328,NA
1976-02-22,132.019,NA,NA,649.334,NA
1976-02-23,132.019,NA,NA,649.334,NA
1976-02-24,NA,NA,NA,NA,NA
1976-02-25,NA,NA,NA,NA,NA
1976-02-26,NA,NA,NA,NA,NA
1976-02-27,NA,NA,NA,NA,NA
1976-02-28,132.143,NA,NA,649.34,NA
1976-02-29,132.143,NA,NA,649.34,NA
1976-03-01,132.143,NA,NA,649.34,NA
1976-03-02,NA,NA,NA,NA,NA
1976-03-03,NA,NA,NA,NA,NA
1976-03-04,NA,NA,NA,NA,NA
1976-03-05,NA,NA,NA,NA,NA
1976-03-06,132.254,NA,NA,649.346,NA
1976-03-07,132.254,NA,NA,649.346,NA
1976-03-08,132.254,NA,NA,649.346,NA
1976-03-09,NA,NA,NA,NA,NA
1976-03-10,NA,NA,NA,NA,NA
1976-03-11,NA,NA,NA,NA,NA
1976-03-12,NA,NA,NA,NA,NA
1976-03-13,132.254,NA,NA,649.346,NA
1976-03-14,132.254,NA,NA,649.346,NA
1976-03-15,132.254,NA,NA,649.346,NA
1976-03-16,NA,NA,NA,NA,NA
1976-03-17,NA,NA,NA,NA,NA
1976-03-18,NA,NA,NA,NA,NA
1976-03-19,NA,NA,NA,NA,NA
1976-03-20,132.254,NA,NA,649.346,NA
1976-03-21,132.254,NA,NA,649.346,NA
1976-03-22,132.254,NA,NA,649.346,NA
1976-03-23,NA,NA,NA,NA,NA
1976-03-24,NA,NA,NA,NA,NA
1976-03-25,NA,NA,NA,NA,NA
1976-03-26,NA,NA,NA,NA,NA
1976-03-27,133.944,NA,NA,649.337,NA
1976-03-28,133.944,NA,NA,649.337,NA
1976-03-29,133.944,NA,NA,649.337,NA
1976-03-30,NA,NA,NA,NA,NA
1976-03-31,131.859,NA,NA,649.325,NA
1976-04-01,NA,NA,NA,NA,NA
1976-04-02,NA,NA,NA,NA,NA
1976-04-03,131.686,NA,NA,649.315,NA
1976-04-04,131.686,NA,NA,649.315,NA
1976-04-05,131.686,NA,NA,649.315,NA
1976-04-06,NA,NA,NA,NA,NA
1976-04-07,NA,NA,NA,NA,NA
1976-04-08,NA,NA,NA,NA,NA
1976-04-09,NA,NA,NA,NA,NA
1976-04-10,131.575,NA,NA,649.309,NA
1976-04-11,131.575,NA,NA,649.309,NA
1976-04-12,131.575,NA,NA,649.309,NA
1976-04-13,NA,NA,NA,NA,NA
1976-04-14,NA,NA,NA,NA,NA
1976-04-15,NA,NA,NA,NA,NA
1976-04-16,NA,NA,NA,NA,NA
1976-04-17,132.525,NA,NA,649.361,NA
1976-04-18,132.525,NA,NA,649.361,NA
1976-04-19,132.525,NA,NA,649.361,NA
1976-04-20,NA,NA,NA,NA,NA
1976-04-21,NA,NA,NA,NA,NA
1976-04-22,NA,NA,NA,NA,NA
1976-04-23,131.575,NA,NA,649.376,NA
1976-04-24,132.636,NA,NA,649.367,NA
1976-04-25,132.636,NA,NA,649.367,NA
1976-04-26,132.636,NA,NA,649.367,NA
1976-04-27,NA,NA,NA,NA,NA
1976-04-28,NA,NA,NA,NA,NA
1976-04-29,NA,NA,NA,NA,NA
1976-04-30,132.525,NA,NA,649.361,NA
1976-05-01,132.414,NA,NA,649.355,NA
1976-05-02,132.414,NA,NA,649.355,NA
1976-05-03,132.414,NA,NA,649.355,NA
1976-05-04,NA,NA,NA,NA,NA
1976-05-05,132.143,NA,NA,649.34,NA
1976-05-06,NA,NA,NA,NA,NA
1976-05-07,132.143,NA,NA,649.34,NA
1976-05-08,132.019,NA,NA,649.334,NA
1976-05-09,132.019,NA,NA,649.334,NA
1976-05-10,132.019,NA,NA,649.334,NA
1976-05-11,131.97,NA,NA,649.331,NA
1976-05-12,131.859,NA,NA,649.325,NA
1976-05-13,131.686,NA,NA,649.315,NA
1976-05-14,131.526,NA,NA,649.306,NA
1976-05-15,131.415,NA,NA,649.3,NA
1976-05-16,131.242,NA,NA,649.291,NA
1976-05-17,131.02,NA,NA,649.279,NA
1976-05-18,130.798,NA,NA,649.267,NA
1976-05-19,130.675,NA,NA,649.261,NA
1976-05-20,130.626,NA,NA,649.258,NA
1976-05-21,130.453,NA,NA,649.248,NA
1976-05-22,130.453,NA,NA,649.248,NA
1976-05-23,130.231,NA,NA,649.236,NA
1976-05-24,130.07,NA,NA,649.227,NA
1976-05-25,129.737,NA,NA,649.209,NA
1976-05-26,129.959,NA,NA,649.221,NA
1976-05-27,129.898,NA,NA,649.218,NA
1976-05-28,129.898,NA,NA,649.218,NA
1976-05-29,129.898,NA,NA,649.218,NA
1976-05-30,130.009,NA,NA,649.224,NA
1976-05-31,130.194,NA,NA,649.233,NA
1976-06-01,130.194,NA,NA,649.233,NA
1976-06-02,130.181,NA,NA,649.233,NA
1976-06-03,130.12,NA,NA,649.23,NA
1976-06-04,130.009,NA,NA,649.224,NA
1976-06-05,129.848,NA,NA,649.215,NA
1976-06-06,129.737,NA,NA,649.209,NA
1976-06-07,129.737,NA,NA,649.209,NA
1976-06-08,129.626,NA,NA,649.203,NA
1976-06-09,129.404,NA,NA,649.19,NA
1976-06-10,129.343,NA,NA,649.187,NA
1976-06-11,129.133,NA,NA,649.175,NA
1976-06-12,128.911,NA,NA,649.163,NA
1976-06-13,128.627,NA,NA,649.148,NA
1976-06-14,128.356,NA,NA,649.133,NA
1976-06-15,127.974,NA,NA,649.111,NA
1976-06-16,127.591,NA,NA,649.09,NA
1976-06-17,127.147,NA,NA,649.066,NA
1976-06-18,126.715,NA,NA,649.041,NA
1976-06-19,126.173,NA,NA,649.011,NA
1976-06-20,125.79,NA,NA,648.989,NA
1976-06-21,125.408,NA,NA,648.968,NA
1976-06-22,125.038,NA,NA,648.947,NA
1976-06-23,124.594,NA,NA,648.922,NA
1976-06-24,125.198,NA,NA,648.956,NA
1976-06-25,125.087,NA,NA,648.95,NA
1976-06-26,124.766,NA,NA,648.931,NA
1976-06-27,124.544,NA,NA,648.919,NA
1976-06-28,124.285,NA,NA,648.904,NA
1976-06-29,124.174,NA,NA,648.898,NA
1976-06-30,123.755,NA,NA,648.873,NA
1976-07-01,123.385,NA,NA,648.849,NA
1976-07-02,122.855,NA,NA,648.822,NA
1976-07-03,122.904,NA,NA,648.825,NA
1976-07-04,122.799,NA,NA,648.819,NA
1976-07-05,122.904,NA,NA,648.825,NA
1976-07-06,122.855,NA,NA,648.822,NA
1976-07-07,122.793,NA,NA,648.819,NA
1976-07-08,122.534,NA,NA,648.803,NA
1976-07-09,122.324,NA,NA,648.791,NA
1976-07-10,121.905,NA,NA,648.767,NA
1976-07-11,121.473,NA,NA,648.742,NA
1976-07-12,121.103,NA,NA,648.721,NA
1976-07-13,108.189,NA,NA,648.688,NA
1976-07-14,120.042,NA,NA,648.66,NA
1976-07-15,119.463,NA,NA,648.627,NA
1976-07-16,119.154,NA,NA,648.608,NA
1976-07-17,118.747,NA,NA,648.584,NA
1976-07-18,118.34,NA,NA,648.56,NA
1976-07-19,121.633,NA,NA,648.535,NA
1976-07-20,117.489,NA,NA,648.508,NA
1976-07-21,117.082,NA,NA,648.483,NA
1976-07-22,116.774,NA,NA,648.465,NA
1976-07-23,116.478,NA,NA,648.447,NA
1976-07-24,116.268,NA,NA,648.435,NA
1976-07-25,116.021,NA,NA,648.419,NA
1976-07-26,115.713,NA,NA,648.401,NA
1976-07-27,115.207,NA,NA,648.371,NA
1976-07-28,114.849,NA,NA,648.349,NA
1976-07-29,115.836,NA,NA,648.334,NA
1976-07-30,114.146,NA,NA,648.307,NA
1976-07-31,113.641,NA,NA,648.276,NA
1976-08-01,112.937,NA,NA,648.233,NA
1976-08-02,112.271,NA,NA,648.194,NA
1976-08-03,111.975,NA,NA,648.175,NA
1976-08-04,111.47,NA,NA,648.145,NA
1976-08-05,111.211,NA,NA,648.13,NA
1976-08-06,110.754,NA,NA,648.102,NA
1976-08-07,110.199,NA,NA,648.069,NA
1976-08-08,109.693,NA,NA,648.038,NA
1976-08-09,109.336,NA,NA,648.017,NA
1976-08-10,109.04,NA,NA,647.999,NA
1976-08-11,108.719,NA,NA,647.977,NA
1976-08-12,108.189,NA,NA,647.944,NA
1976-08-13,107.621,NA,NA,647.904,NA
1976-08-14,106.967,NA,NA,647.865,NA
1976-08-15,106.449,NA,NA,647.831,NA
1976-08-16,105.931,NA,NA,647.798,NA
1976-08-17,104.599,NA,NA,647.773,NA
1976-08-18,104.266,NA,NA,647.737,NA
1976-08-19,104.414,NA,NA,647.7,NA
1976-08-20,103.945,NA,NA,647.67,NA
1976-08-21,103.464,NA,NA,647.639,NA
1976-08-22,103.094,NA,NA,647.615,NA
1976-08-23,102.663,NA,NA,647.587,NA
1976-08-24,102.33,NA,NA,647.566,NA
1976-08-25,102.058,NA,NA,647.548,NA
1976-08-26,101.811,NA,NA,647.56,NA
1976-08-27,101.441,NA,NA,647.508,NA
1976-08-28,100.874,NA,NA,647.471,NA
1976-08-29,100.64,NA,NA,647.456,NA
1976-08-30,100.393,NA,NA,647.441,NA
1976-08-31,100.072,NA,NA,647.42,NA
1976-09-01,100.072,NA,NA,647.42,NA
1976-09-02,99.974,NA,NA,647.413,NA
1976-09-03,99.641,NA,NA,647.392,NA
1976-09-04,NA,NA,NA,NA,NA
1976-09-05,99.431,NA,NA,647.377,NA
1976-09-06,99.295,NA,NA,647.374,NA
1976-09-07,99.024,NA,NA,647.349,NA
1976-09-08,99.024,NA,NA,647.349,NA
1976-09-09,98.814,NA,NA,647.334,NA
1976-09-10,98.715,NA,NA,647.328,NA
