date,storage,inflow,outflow,elevation,evaporation
1964-08-01,NA,NA,0.003,115.275,NA
1964-08-02,0.023,NA,0,115.397,NA
1964-08-03,0.025,NA,0,115.489,NA
1964-08-04,0.027,NA,0,115.58,NA
1964-08-05,0.028,NA,0,115.702,NA
1964-08-06,0.031,NA,0,115.794,NA
1964-08-07,0.033,NA,0,115.885,NA
1964-08-08,0.036,NA,0,116.007,NA
1964-08-09,0.039,NA,0,116.098,NA
1964-08-10,0.042,NA,0,116.19,NA
1964-08-11,0.046,NA,0,116.281,NA
1964-08-12,0.048,NA,0,116.327,NA
1964-08-13,0.051,NA,0,116.357,NA
1964-08-14,0.052,NA,0,116.418,NA
1964-08-15,0.054,NA,0,116.449,NA
1964-08-16,0.056,NA,0,116.525,NA
1964-08-17,0.058,NA,0,116.586,NA
1964-08-18,0.06,NA,0,116.647,NA
1964-08-19,0.063,NA,0,116.677,NA
1964-08-20,0.064,NA,0,116.708,NA
1964-08-21,0.065,NA,0,116.738,NA
1964-08-22,0.067,NA,0,116.799,NA
1964-08-23,0.069,NA,0,116.845,NA
1964-08-24,0.072,NA,0.003,116.906,NA
1964-08-25,0.075,NA,0.008,116.982,NA
1964-08-26,0.078,NA,0,117.013,NA
1964-08-27,0.08,NA,0,117.058,NA
1964-08-28,0.081,NA,0,117.089,NA
1964-08-29,0.084,NA,0,117.15,NA
1964-08-30,0.086,NA,0,117.186,NA
1964-08-31,0.089,NA,0,117.226,NA
1964-09-01,0.091,NA,0,117.272,NA
1964-09-02,0.094,NA,0,117.302,NA
1964-09-03,0.096,NA,0,117.348,NA
1964-09-04,0.099,NA,0,117.378,NA
1964-09-05,0.101,NA,0,117.409,NA
1964-09-06,0.102,NA,0,117.455,NA
1964-09-07,0.106,NA,0,117.485,NA
1964-09-08,0.107,NA,0,117.516,NA
1964-09-09,0.109,NA,0,117.561,NA
1964-09-10,0.112,NA,0,117.592,NA
1964-09-11,0.115,NA,0,117.622,NA
1964-09-12,0.116,NA,0,117.653,NA
1964-09-13,0.118,NA,0,117.708,NA
1964-09-14,0.122,NA,0,117.744,NA
1964-09-15,0.125,NA,0,117.79,NA
1964-09-16,0.128,NA,0.006,117.82,NA
1964-09-17,0.131,NA,0.201,117.897,NA
1964-09-18,0.136,NA,0.006,117.958,NA
1964-09-19,0.141,NA,0.006,117.988,NA
1964-09-20,0.143,NA,0.008,118.049,NA
1964-09-21,0.148,NA,3.058,118.08,NA
1964-09-22,0.15,NA,71.075,123.718,NA
1964-09-23,1.32,NA,144.416,127.589,NA
1964-09-24,4.268,NA,109.869,128.168,NA
1964-09-25,4.786,NA,11.213,123.657,NA
1964-09-26,1.295,NA,1.727,122.56,NA
1964-09-27,0.863,NA,0.906,122.469,NA
1964-09-28,0.836,NA,0.736,122.301,NA
1964-09-29,0.789,NA,0.623,122.286,NA
1964-09-30,0.786,NA,0.51,122.255,NA
1964-10-01,0.777,NA,0.481,122.225,NA
1964-10-02,0.77,NA,0.34,122.194,NA
1964-10-03,0.762,NA,0.34,122.164,NA
1964-10-04,0.755,NA,0.311,122.164,NA
1964-10-05,0.755,NA,0.283,122.164,NA
1964-10-06,0.755,NA,0.249,122.164,NA
1964-10-07,0.755,NA,0.266,122.164,NA
1964-10-08,0.755,NA,0.34,122.164,NA
1964-10-09,0.755,NA,0.34,122.164,NA
1964-10-10,0.755,NA,0.266,122.164,NA
1964-10-11,0.755,NA,0.34,122.164,NA
1964-10-12,0.755,NA,0.311,122.164,NA
1964-10-13,0.755,NA,0.311,122.164,NA
1964-10-14,0.755,NA,0.266,122.164,NA
1964-10-15,0.755,NA,0.249,122.164,NA
