date,storage,inflow,outflow,evaporation,elevation
1966-09-02,0,NA,3.993,NA,NA
1966-09-03,0.308,NA,2.379,NA,NA
1966-09-04,0.617,NA,2.775,NA,NA
1966-09-05,0.863,NA,3.087,NA,NA
1966-09-06,1.11,NA,4.304,NA,NA
1966-09-07,1.468,NA,2.605,NA,NA
1966-09-08,1.307,NA,2.067,NA,NA
1966-09-09,1.27,NA,2.322,NA,NA
1966-09-10,1.258,NA,52.103,NA,NA
1966-09-11,2.467,NA,11.383,NA,NA
1966-09-12,3.084,NA,5.493,NA,NA
1966-09-13,3.059,NA,2.888,NA,NA
1966-09-14,2.097,NA,2.775,NA,NA
1966-09-15,1.344,NA,3.2,NA,NA
1966-09-16,1.32,NA,39.927,NA,NA
1966-09-17,1.628,NA,105.338,NA,NA
1966-09-18,2.097,NA,27.354,NA,NA
1966-09-19,1.85,NA,22.795,NA,NA
1966-09-20,1.48,NA,14.215,NA,NA
1966-09-21,1.11,NA,7.617,NA,NA
1966-09-22,0.962,NA,8.297,NA,NA
1966-09-23,1.702,NA,8.099,NA,NA
1966-09-24,1.69,NA,7.419,NA,NA
1966-09-25,1.653,NA,6.739,NA,NA
1966-09-26,1.604,NA,6.286,NA,NA
1966-09-27,1.591,NA,5.862,NA,NA
1966-09-28,1.567,NA,10.874,NA,NA
1966-09-29,1.591,NA,15.065,NA,NA
1966-09-30,2.122,NA,8.495,NA,NA
1966-10-01,1.752,NA,6.286,NA,NA
1966-10-02,1.604,NA,5.55,NA,NA
1966-10-03,1.517,NA,4.927,NA,NA
1966-10-04,1.517,NA,4.814,NA,NA
1966-10-05,1.517,NA,4.701,NA,NA
1966-10-06,1.517,NA,4.417,NA,NA
1966-10-07,1.48,NA,4.304,NA,NA
1966-10-08,1.48,NA,4.191,NA,NA
1966-10-09,1.468,NA,4.078,NA,NA
1966-10-10,1.456,NA,3.908,NA,NA
1966-10-11,1.443,NA,3.738,NA,NA
1966-10-12,1.431,NA,3.596,NA,NA
1966-10-13,1.431,NA,3.483,NA,NA
1966-10-14,1.431,NA,3.455,NA,NA
1966-10-15,1.431,NA,3.341,NA,NA
1966-10-16,1.419,NA,3.2,NA,NA
1966-10-17,1.406,NA,3.087,NA,NA
1966-10-18,1.381,NA,3.143,NA,NA
1966-10-19,1.381,NA,3.143,NA,NA
1966-10-20,1.381,NA,3.2,NA,NA
1966-10-21,1.394,NA,3.143,NA,NA
1966-10-22,1.381,NA,3.03,NA,NA
1966-10-23,1.369,NA,2.945,NA,NA
1966-10-24,1.369,NA,2.888,NA,NA
1966-10-25,1.369,NA,2.775,NA,NA
1966-10-26,1.369,NA,2.662,NA,NA
1966-10-27,1.357,NA,2.605,NA,NA
1966-10-28,1.344,NA,2.549,NA,NA
1966-10-29,1.344,NA,2.52,NA,NA
