date,storage,inflow,outflow,evaporation,elevation
1978-12-01,13.248,NA,0.793,NA,NA
1978-12-02,13.322,NA,0.623,NA,NA
1978-12-03,13.346,NA,0.425,NA,NA
1978-12-04,13.568,NA,0.311,NA,NA
1978-12-05,13.408,NA,0.246,NA,NA
1978-12-06,13.408,NA,0.227,NA,NA
1978-12-07,13.507,NA,0.241,NA,NA
1978-12-08,13.568,NA,0.252,NA,NA
1978-12-09,13.593,NA,0.227,NA,NA
1978-12-10,13.482,NA,0.193,NA,NA
1978-12-11,13.457,NA,0.173,NA,NA
1978-12-12,13.457,NA,0.164,NA,NA
1978-12-13,13.457,NA,0.17,NA,NA
1978-12-14,13.531,NA,0.184,NA,NA
1978-12-15,13.482,NA,0.204,NA,NA
1978-12-16,13.457,NA,0.19,NA,NA
1978-12-17,13.544,NA,0.178,NA,NA
1978-12-18,13.507,NA,0.173,NA,NA
1978-12-19,13.457,NA,0.193,NA,NA
1978-12-20,13.482,NA,0.21,NA,NA
1978-12-21,13.667,NA,0.195,NA,NA
1978-12-22,13.531,NA,0.184,NA,NA
1978-12-23,13.507,NA,0.187,NA,NA
1978-12-24,13.593,NA,0.184,NA,NA
1978-12-25,13.531,NA,0.176,NA,NA
1978-12-26,13.507,NA,0.178,NA,NA
1978-12-27,13.544,NA,0.187,NA,NA
1978-12-28,13.482,NA,0.201,NA,NA
1978-12-29,13.482,NA,0.249,NA,NA
1978-12-30,13.531,NA,0.34,NA,NA
1978-12-31,13.827,NA,9.996,NA,NA
1979-01-01,16.763,NA,26.646,NA,NA
1979-01-02,20.525,NA,18.378,NA,NA
1979-01-03,23.448,NA,11.978,NA,NA
1979-01-04,24.645,NA,3.171,NA,NA
1979-01-05,25.003,NA,2.152,NA,NA
1979-01-06,25.422,NA,9.769,NA,NA
1979-01-07,27.1,NA,38.228,NA,NA
1979-01-08,29.505,NA,20.331,NA,NA
1979-01-09,30.825,NA,6.796,NA,NA
1979-01-10,31.441,NA,3.03,NA,NA
1979-01-11,31.885,NA,7.759,NA,NA
1979-01-12,33.662,NA,11.298,NA,NA
1979-01-13,36.326,NA,13.422,NA,NA
1979-01-14,39.175,NA,5.607,NA,NA
1979-01-15,38.929,NA,2.039,NA,NA
1979-01-16,39.027,NA,1.444,NA,NA
1979-01-17,39.126,NA,1.246,NA,NA
1979-01-18,39.225,NA,1.359,NA,NA
1979-01-19,39.459,NA,3.256,NA,NA
1979-01-20,40.088,NA,4.927,NA,NA
1979-01-21,40.668,NA,4.163,NA,NA
1979-01-22,41.063,NA,2.124,NA,NA
1979-01-23,41.568,NA,1.388,NA,NA
1979-01-24,41.716,NA,1.104,NA,NA
1979-01-25,41.568,NA,0.934,NA,NA
1979-01-26,41.618,NA,0.906,NA,NA
1979-01-27,41.667,NA,0.906,NA,NA
1979-01-28,41.864,NA,0.821,NA,NA
1979-01-29,41.864,NA,0.765,NA,NA
1979-01-30,41.926,NA,0.821,NA,NA
1979-01-31,42.58,NA,0.85,NA,NA
1979-02-01,42.222,NA,0.765,NA,NA
1979-02-02,42.025,NA,0.736,NA,NA
1979-02-03,42.321,NA,0.821,NA,NA
1979-02-04,42.518,NA,1.076,NA,NA
1979-02-05,42.678,NA,4.786,NA,NA
1979-02-06,44.738,NA,20.558,NA,NA
1979-02-07,48.217,NA,30.865,NA,NA
1979-02-08,52.929,NA,22.852,NA,NA
1979-02-09,58.751,NA,8.75,NA,NA
1979-02-10,60.971,NA,2.69,NA,NA
1979-02-11,62.081,NA,1.756,NA,NA
1979-02-12,62.537,NA,1.388,NA,NA
1979-02-13,63.068,NA,1.189,NA,NA
1979-02-14,63.13,NA,1.076,NA,NA
1979-02-15,63.13,NA,1.019,NA,NA
1979-02-16,64.56,NA,0.906,NA,NA
1979-02-17,63.981,NA,0.85,NA,NA
1979-02-18,64.042,NA,0.963,NA,NA
1979-02-19,63.981,NA,0.963,NA,NA
1979-02-20,63.981,NA,0.934,NA,NA
1979-02-21,64.042,NA,0.963,NA,NA
1979-02-22,64.24,NA,0.991,NA,NA
1979-02-23,64.437,NA,13.139,NA,NA
1979-02-24,65.288,NA,32.847,NA,NA
1979-02-25,67.175,NA,29.166,NA,NA
1979-02-26,67.804,NA,18.632,NA,NA
1979-02-27,68.507,NA,4.87,NA,NA
1979-02-28,68.989,NA,2.435,NA,NA
