date,storage,inflow,outflow,evaporation,elevation
1980-01-01,23.234,NA,0.17,NA,238.707
1980-01-02,23.224,NA,0.17,NA,238.704
1980-01-03,23.214,NA,0.17,NA,238.704
1980-01-04,23.203,NA,0.17,NA,238.701
1980-01-05,23.196,NA,0.17,NA,238.698
1980-01-06,23.186,NA,0.17,NA,238.686
1980-01-07,23.189,NA,0.17,NA,238.695
1980-01-08,23.18,NA,0.156,NA,238.692
1980-01-09,23.168,NA,0.156,NA,238.689
1980-01-10,23.159,NA,0.156,NA,238.686
1980-01-11,23.145,NA,0.156,NA,238.683
1980-01-12,23.134,NA,0.156,NA,238.677
1980-01-13,23.124,NA,0.156,NA,238.674
1980-01-14,23.114,NA,0.156,NA,238.674
1980-01-15,23.103,NA,0.156,NA,238.668
1980-01-16,23.144,NA,0.156,NA,238.677
1980-01-17,23.134,NA,0.156,NA,238.683
1980-01-18,22.982,NA,0.159,NA,238.683
1980-01-19,22.974,NA,0.178,NA,238.668
1980-01-20,22.941,NA,0.167,NA,238.677
1980-01-21,22.921,NA,0.156,NA,238.674
1980-01-22,22.921,NA,0.147,NA,238.674
1980-01-23,22.921,NA,0.15,NA,238.674
1980-01-24,22.912,NA,0.153,NA,238.664
1980-01-25,22.902,NA,0.144,NA,238.664
1980-01-26,23.022,NA,0.096,NA,238.689
1980-01-27,23.022,NA,0.082,NA,238.689
1980-01-28,23.002,NA,0.079,NA,238.686
1980-01-29,22.982,NA,0.065,NA,238.683
1980-01-30,22.982,NA,0.062,NA,238.683
1980-01-31,22.982,NA,0.125,NA,238.683
1980-02-01,22.982,NA,0.15,NA,238.683
1980-02-02,22.961,NA,0.133,NA,238.68
1980-02-03,22.961,NA,0.142,NA,238.68
1980-02-04,22.941,NA,0.147,NA,238.677
1980-02-05,22.941,NA,0.144,NA,238.677
1980-02-06,22.941,NA,0.144,NA,238.677
1980-02-07,22.921,NA,0.139,NA,238.674
1980-02-08,22.921,NA,0.136,NA,238.674
1980-02-09,22.921,NA,0.136,NA,238.674
1980-02-10,22.901,NA,0.13,NA,238.671
1980-02-11,22.901,NA,0.167,NA,238.671
1980-02-12,22.881,NA,0.19,NA,238.668
1980-02-13,22.86,NA,0.178,NA,238.664
1980-02-14,22.84,NA,0.184,NA,238.661
1980-02-15,22.881,NA,0.198,NA,238.668
1980-02-16,22.76,NA,0.198,NA,238.649
1980-02-17,22.76,NA,0.198,NA,238.649
1980-02-18,22.76,NA,0.198,NA,238.649
1980-02-19,22.721,NA,0.198,NA,238.643
1980-02-20,22.721,NA,0.283,NA,238.643
1980-02-21,22.76,NA,0.425,NA,238.649
1980-02-22,22.881,NA,0.425,NA,238.668
1980-02-23,23.103,NA,0.425,NA,238.701
1980-02-24,23.184,NA,0.283,NA,238.713
1980-02-25,23.287,NA,0.255,NA,238.729
1980-02-26,23.287,NA,0.255,NA,238.729
1980-02-27,23.266,NA,0.227,NA,238.725
1980-02-28,23.266,NA,0.227,NA,238.725
1980-02-29,23.266,NA,0.227,NA,238.725
1980-03-01,23.328,NA,0.227,NA,238.735
1980-03-02,23.328,NA,0.227,NA,238.735
1980-03-03,23.316,NA,0.198,NA,238.729
1980-03-04,23.287,NA,0.198,NA,238.729
1980-03-05,23.328,NA,0.198,NA,238.735
1980-03-06,23.308,NA,0.198,NA,238.732
1980-03-07,23.308,NA,0.17,NA,238.732
1980-03-08,23.387,NA,0.17,NA,238.744
1980-03-09,23.467,NA,0.17,NA,238.756
1980-03-10,23.645,NA,0.17,NA,238.78
1980-03-11,23.805,NA,0.17,NA,238.805
1980-03-12,23.952,NA,0.17,NA,238.826
1980-03-13,24.079,NA,0.17,NA,238.844
1980-03-14,24.1,NA,0.17,NA,238.847
1980-03-15,24.165,NA,0.17,NA,238.857
1980-03-16,24.633,NA,0.156,NA,238.924
1980-03-17,25.188,NA,0.156,NA,239.003
1980-03-18,25.251,NA,0.156,NA,239.012
1980-03-19,25.312,NA,0.156,NA,239.021
1980-03-20,25.375,NA,0.156,NA,239.03
1980-03-21,25.523,NA,0.156,NA,239.052
1980-03-22,24.919,NA,0.164,NA,238.963
1980-03-23,24.959,NA,0.187,NA,238.969
1980-03-24,25.185,NA,0.311,NA,239.003
1980-03-25,25.899,NA,0.19,NA,239.106
1980-03-26,26.162,NA,0.164,NA,239.143
1980-03-27,26.316,NA,0.142,NA,239.164
1980-03-28,26.406,NA,0.17,NA,239.177
1980-03-29,26.577,NA,0.181,NA,239.201
1980-03-30,27.218,NA,0.566,NA,239.289
1980-03-31,29.034,NA,0.821,NA,239.527
1980-04-01,29.789,NA,1.756,NA,239.625
1980-04-02,29.903,NA,1.727,NA,239.64
1980-04-03,29.882,NA,1.756,NA,239.637
1980-04-04,29.924,NA,1.784,NA,239.643
1980-04-05,29.877,NA,1.727,NA,239.637
1980-04-06,29.807,NA,1.784,NA,239.628
1980-04-07,29.764,NA,1.869,NA,239.622
1980-04-08,29.761,NA,1.869,NA,239.622
1980-04-09,29.715,NA,1.841,NA,239.615
1980-04-10,29.622,NA,1.841,NA,239.603
1980-04-11,29.533,NA,1.841,NA,239.591
1980-04-12,29.462,NA,1.784,NA,239.582
1980-04-13,29.393,NA,1.812,NA,239.573
1980-04-14,29.344,NA,1.897,NA,239.567
1980-04-15,29.295,NA,1.897,NA,239.561
