free_right,free_left,ego_speed,during_change,distance_front,distance_back,speed_front,speed_back,occup_front,occup_back,ego_lanes,action,free_right',free_left',ego_speed',during_change',distance_front',distance_back',speed_front',speed_back',occup_front',occup_back',ego_lanes',r_deltaspeed,r_freeright,r_lanechange,r_safetyviolation,r_distancefront,r_jerk,done
0.0,1.0,0.31469128575949057,0.0,[1. 1. 1.],[1. 1. 1.],[1. 1. 1.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[1. 0. 0.],0,0.0,1.0,0.32122723347190885,0.0,[1. 1. 1.],[0.99654894 1.         1.        ],[1. 1. 1.],[0.78244566 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[1. 0. 0.],-0.6787727665280913,0,0,0,0.0,-0.4999999999999982,False
0.0,1.0,0.32122723347190885,0.0,[1. 1. 1.],[0.99654894 1.         1.        ],[1. 1. 1.],[0.78244566 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[1. 0. 0.],0,0.0,1.0,0.3277631811843271,0.0,[1. 1. 1.],[0.98392296 1.         1.        ],[1. 1. 1.],[0.78163829 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[1. 0. 0.],-0.6722368188156729,0,0,0,0.0,-0.0,False
0.0,1.0,0.3277631811843271,0.0,[1. 1. 1.],[0.98392296 1.         1.        ],[1. 1. 1.],[0.78163829 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[1. 0. 0.],0,0.0,1.0,0.3342991288967454,0.0,[1. 1. 1.],[0.97143428 1.         1.        ],[1. 1. 1.],[0.78323852 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[1. 0. 0.],-0.6657008711032547,0,0,0,0.0,-0.0,False
0.0,1.0,0.3342991288967454,0.0,[1. 1. 1.],[0.97143428 1.         1.        ],[1. 1. 1.],[0.78323852 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[1. 0. 0.],0,0.0,1.0,0.3408350766091637,0.0,[1. 1. 1.],[0.95917533 1.         1.        ],[1. 1. 1.],[0.78151648 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[1. 0. 0.],-0.6591649233908363,0,0,0,0.0,-0.0,False
0.0,1.0,0.3408350766091637,0.0,[1. 1. 1.],[0.95917533 1.         1.        ],[1. 1. 1.],[0.78151648 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[1. 0. 0.],0,0.0,1.0,0.34737102432158196,0.0,[1. 1. 1.],[0.94705649 1.         1.        ],[1. 1. 1.],[0.78301547 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[1. 0. 0.],-0.6526289756784182,0,0,0,0.0,-0.0,False
0.0,1.0,0.34737102432158196,0.0,[1. 1. 1.],[0.94705649 1.         1.        ],[1. 1. 1.],[0.78301547 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[1. 0. 0.],0,0.0,1.0,0.35390697203400023,0.0,[1. 1. 1.],[0.93513281 1.         1.        ],[1. 1. 1.],[0.78253592 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[1. 0. 0.],-0.6460930279659998,0,0,0,0.0,-0.0,False
0.0,1.0,0.35390697203400023,0.0,[1. 1. 1.],[0.93513281 1.         1.        ],[1. 1. 1.],[0.78253592 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[1. 0. 0.],0,0.0,1.0,0.3604429197464185,0.0,[1. 1. 1.],[0.92334991 1.         1.        ],[1. 1. 1.],[0.78401139 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[1. 0. 0.],-0.6395570802535816,0,0,0,0.0,-0.0,False
0.0,1.0,0.3604429197464185,0.0,[1. 1. 1.],[0.92334991 1.         1.        ],[1. 1. 1.],[0.78401139 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[1. 0. 0.],0,0.0,1.0,0.3669788674588368,0.0,[1. 1. 1.],[0.91180249 1.         1.        ],[1. 1. 1.],[0.78208229 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[1. 0. 0.],-0.6330211325411632,0,0,0,0.0,-0.0,False
0.0,1.0,0.3669788674588368,0.0,[1. 1. 1.],[0.91180249 1.         1.        ],[1. 1. 1.],[0.78208229 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[1. 0. 0.],0,0.0,1.0,0.37351481517125507,0.0,[1. 1. 1.],[0.90049427 1.         1.        ],[1. 1. 1.],[0.78001917 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[1. 0. 0.],-0.626485184828745,0,0,0,0.0,-0.0,False
0.0,1.0,0.37351481517125507,0.0,[1. 1. 1.],[0.90049427 1.         1.        ],[1. 1. 1.],[0.78001917 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[1. 0. 0.],0,0.0,1.0,0.38005076288367334,0.0,[1. 1. 1.],[0.88937948 1.         1.        ],[1. 1. 1.],[0.77960228 0.         0.        ],[0. 0. 0.],[1. 0. 0.],[1. 0. 0.],-0.6199492371163267,0,0,0,0.0,-0.0,False
