free_right,free_left,ego_speed,during_change,distance_front,distance_back,speed_front,speed_back,occup_front,occup_back,ego_lanes,action,free_right',free_left',ego_speed',during_change',distance_front',distance_back',speed_front',speed_back',occup_front',occup_back',ego_lanes',r_deltaspeed,r_freeright,r_lanechange,r_safetyviolation,r_distancefront,r_jerk,done
1.0,1.0,0.4910677358678548,0.0,[0.09024676 1.         1.        ],[1. 1. 1.],[0.78365566 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 1. 0.],0,1.0,1.0,0.49760368358027307,0.0,[0.09820233 1.         1.        ],[1. 1. 1.],[0.78358814 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 1. 0.],-0.5023963164197269,-1,0,0,0.0,-0.4999999999999982,False
1.0,1.0,0.49760368358027307,0.0,[0.09820233 1.         1.        ],[1. 1. 1.],[0.78358814 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 1. 0.],0,1.0,1.0,0.5041396312926913,0.0,[0.10599195 1.         1.        ],[1. 1. 1.],[0.78415861 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 1. 0.],-0.49586036870730865,-1,0,0,0.0,-0.0,False
1.0,1.0,0.5041396312926913,0.0,[0.10599195 1.         1.        ],[1. 1. 1.],[0.78415861 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 1. 0.],0,1.0,1.0,0.5106755790051096,0.0,[0.11355786 1.         1.        ],[1. 1. 1.],[0.78265291 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 1. 0.],-0.4893244209948904,-1,0,0,0.0,-0.0,False
1.0,1.0,0.5106755790051096,0.0,[0.11355786 1.         1.        ],[1. 1. 1.],[0.78265291 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 1. 0.],0,1.0,1.0,0.5172115267175279,0.0,[0.12098624 1.         1.        ],[1. 1. 1.],[0.78424484 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 1. 0.],-0.4827884732824721,-1,0,0,0.0,-0.0,False
1.0,1.0,0.5172115267175279,0.0,[0.12098624 1.         1.        ],[1. 1. 1.],[0.78424484 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 1. 0.],0,1.0,1.0,0.5237474744299462,0.0,[0.12816972 1.         1.        ],[1. 1. 1.],[0.78197703 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 1. 0.],-0.47625252557005376,-1,0,0,0.0,-4.440892098500626e-15,False
1.0,1.0,0.5237474744299462,0.0,[0.12816972 1.         1.        ],[1. 1. 1.],[0.78197703 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 1. 0.],0,1.0,1.0,0.5302834221423645,0.0,[0.13516004 1.         1.        ],[1. 1. 1.],[0.78156944 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 1. 0.],-0.4697165778576355,-1,0,0,0.0,-4.440892098500626e-15,False
1.0,1.0,0.5302834221423645,0.0,[0.13516004 1.         1.        ],[1. 1. 1.],[0.78156944 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 1. 0.],0,1.0,1.0,0.5368193698547827,0.0,[0.14203805 1.         1.        ],[1. 1. 1.],[0.78406807 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 1. 0.],-0.4631806301452172,-1,0,0,0.0,-0.0,False
1.0,1.0,0.5368193698547827,0.0,[0.14203805 1.         1.        ],[1. 1. 1.],[0.78406807 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 1. 0.],0,1.0,1.0,0.543355317567201,0.0,[0.14870938 1.         1.        ],[1. 1. 1.],[0.78317453 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 1. 0.],-0.45664468243279893,-1,0,0,0.0,-0.0,False
1.0,1.0,0.543355317567201,0.0,[0.14870938 1.         1.        ],[1. 1. 1.],[0.78317453 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 1. 0.],0,1.0,1.0,0.5498912652796193,0.0,[0.15522969 1.         1.        ],[1. 1. 1.],[0.78428131 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 1. 0.],-0.45010873472038065,-1,0,0,0.0,-0.0,False
1.0,1.0,0.5498912652796193,0.0,[0.15522969 1.         1.        ],[1. 1. 1.],[0.78428131 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 1. 0.],0,1.0,1.0,0.5564272129920376,0.0,[0.1615473 1.        1.       ],[1. 1. 1.],[0.78353082 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 1. 0.],-0.4435727870079624,-1,0,0,0.0,-0.0,False
