free_right,free_left,ego_speed,during_change,distance_front,distance_back,speed_front,speed_back,occup_front,occup_back,ego_lanes,action,free_right',free_left',ego_speed',during_change',distance_front',distance_back',speed_front',speed_back',occup_front',occup_back',ego_lanes',r_deltaspeed,r_freeright,r_lanechange,r_safetyviolation,r_distancefront,r_jerk,done
1.0,0.0,0.41416506601339265,0.0,[0. 1. 1.],[0.60126886 1.         1.        ],[0.78327113 1.         1.        ],[0.78363968 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.4207010137258109,0.0,[0. 1. 1.],[0.59115981 1.         1.        ],[0.7831184 1.        1.       ],[0.78409829 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],-0.579298986274189,-1,0,0,0.0,-0.4999999999999982,False
1.0,0.0,0.4207010137258109,0.0,[0. 1. 1.],[0.59115981 1.         1.        ],[0.7831184 1.        1.       ],[0.78409829 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.4272369614382292,0.0,[0. 1. 1.],[0.58127369 1.         1.        ],[0.78384167 1.         1.        ],[0.78262019 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],-0.5727630385617708,-1,0,0,0.0,-0.0,False
1.0,0.0,0.4272369614382292,0.0,[0. 1. 1.],[0.58127369 1.         1.        ],[0.78384167 1.         1.        ],[0.78262019 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.4337729091506475,0.0,[0. 1. 1.],[0.57154166 1.         1.        ],[0.78290637 1.         1.        ],[0.78361724 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],-0.5662270908493524,-1,0,0,0.0,-0.0,False
1.0,0.0,0.4337729091506475,0.0,[0. 1. 1.],[0.57154166 1.         1.        ],[0.78290637 1.         1.        ],[0.78361724 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.44030885686306576,0.0,[0. 1. 1.],[0.56197768 1.         1.        ],[0.78374071 1.         1.        ],[0.78411201 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],-0.5596911431369342,-1,0,0,0.0,-0.0,False
1.0,0.0,0.44030885686306576,0.0,[0. 1. 1.],[0.56197768 1.         1.        ],[0.78374071 1.         1.        ],[0.78411201 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.44684480457548403,0.0,[0. 1. 1.],[0.55260742 1.         1.        ],[0.78343552 1.         1.        ],[0.78368437 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],-0.5531551954245159,-1,0,0,0.0,-0.0,False
1.0,0.0,0.44684480457548403,0.0,[0. 1. 1.],[0.55260742 1.         1.        ],[0.78343552 1.         1.        ],[0.78368437 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.4533807522879023,0.0,[0. 1. 1.],[0.54342791 1.         1.        ],[0.78378972 1.         1.        ],[0.78336287 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],-0.5466192477120977,-1,0,0,0.0,-0.0,False
1.0,0.0,0.4533807522879023,0.0,[0. 1. 1.],[0.54342791 1.         1.        ],[0.78378972 1.         1.        ],[0.78336287 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.4599167000003206,0.0,[0. 1. 1.],[0.53442375 1.         1.        ],[0.78408582 1.         1.        ],[0.78359573 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],-0.5400832999996793,-1,0,0,0.0,-0.0,False
1.0,0.0,0.4599167000003206,0.0,[0. 1. 1.],[0.53442375 1.         1.        ],[0.78408582 1.         1.        ],[0.78359573 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.46645264771273887,0.0,[0. 1. 1.],[0.52559956 1.         1.        ],[0.78415536 1.         1.        ],[0.78366208 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],-0.5335473522872611,-1,0,0,0.0,-0.0,False
1.0,0.0,0.46645264771273887,0.0,[0. 1. 1.],[0.52559956 1.         1.        ],[0.78415536 1.         1.        ],[0.78366208 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.47298859542515714,0.0,[0. 1. 1.],[0.51696495 1.         1.        ],[0.78394491 1.         1.        ],[0.78338312 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],-0.5270114045748427,-1,0,0,0.0,-0.0,False
1.0,0.0,0.47298859542515714,0.0,[0. 1. 1.],[0.51696495 1.         1.        ],[0.78394491 1.         1.        ],[0.78338312 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.4795245431375754,0.0,[0. 1. 1.],[0.50852449 1.         1.        ],[0.78385864 1.         1.        ],[0.7829397 0.        0.       ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],-0.5204754568624246,-1,0,0,0.0,-0.0,False
1.0,0.0,0.4795245431375754,0.0,[0. 1. 1.],[0.50852449 1.         1.        ],[0.78385864 1.         1.        ],[0.7829397 0.        0.       ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.4860604908499937,0.0,[0. 1. 1.],[0.50025085 1.         1.        ],[0.78383604 1.         1.        ],[0.78347888 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],-0.5139395091500063,-1,0,0,0.0,-0.0,False
1.0,0.0,0.4860604908499937,0.0,[0. 1. 1.],[0.50025085 1.         1.        ],[0.78383604 1.         1.        ],[0.78347888 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.492596438562412,0.0,[0. 1. 1.],[0.49214365 1.         1.        ],[0.78270452 1.         1.        ],[0.78403195 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],-0.507403561437588,-1,0,0,0.0,-0.0,False
1.0,0.0,0.492596438562412,0.0,[0. 1. 1.],[0.49214365 1.         1.        ],[0.78270452 1.         1.        ],[0.78403195 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.49913238627483025,0.0,[0. 1. 1.],[0.48421093 1.         1.        ],[0.78364011 1.         1.        ],[0.78429544 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],-0.5008676137251697,-1,0,0,0.0,-0.0,False
1.0,0.0,0.49913238627483025,0.0,[0. 1. 1.],[0.48421093 1.         1.        ],[0.78364011 1.         1.        ],[0.78429544 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.5056683339872485,0.0,[0. 1. 1.],[0.47649816 1.         1.        ],[0.78428049 1.         1.        ],[0.78292489 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],-0.49433166601275147,-1,0,0,0.0,-0.0,False
1.0,0.0,0.5056683339872485,0.0,[0. 1. 1.],[0.47649816 1.         1.        ],[0.78428049 1.         1.        ],[0.78292489 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.5122042816996668,0.0,[0. 1. 1.],[0.4689611 1.        1.       ],[0.78301749 1.         1.        ],[0.78314411 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],-0.4877957183003332,-1,0,0,0.0,-0.0,False
1.0,0.0,0.5122042816996668,0.0,[0. 1. 1.],[0.4689611 1.        1.       ],[0.78301749 1.         1.        ],[0.78314411 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.5187402294120851,0.0,[0.00248496 1.         1.        ],[0.46159182 1.         1.        ],[0.78358158 1.         1.        ],[0.78364912 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],-0.4812597705879149,-1,0,0,0.0,-0.0,False
1.0,0.0,0.5187402294120851,0.0,[0.00248496 1.         1.        ],[0.46159182 1.         1.        ],[0.78358158 1.         1.        ],[0.78364912 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.5252761771245035,0.0,[0.00965562 1.         1.        ],[0.45443462 1.         1.        ],[0.78304499 1.         1.        ],[0.78256118 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],-0.4747238228754966,-1,0,0,0.0,-4.440892098500626e-15,False
1.0,0.0,0.5252761771245035,0.0,[0.00965562 1.         1.        ],[0.45443462 1.         1.        ],[0.78304499 1.         1.        ],[0.78256118 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.5318121248369218,0.0,[0.01665081 1.         1.        ],[0.4474582 1.        1.       ],[0.78327335 1.         1.        ],[0.78259858 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[0. 0. 1.],-0.4681878751630783,-1,0,0,0.0,-4.440892098500626e-15,False
