,date,outflow,storage,day,month,year,water_year,n_day
12396,2008-10-01,0.23800000000000002,14.95,1,10,2008,2009,274.0
12397,2008-10-02,0.23800000000000002,14.939,2,10,2008,2009,275.0
12398,2008-10-03,0.23800000000000002,14.915,3,10,2008,2009,276.0
12399,2008-10-04,0.281,14.944,4,10,2008,2009,277.0
12400,2008-10-05,0.425,14.979000000000001,5,10,2008,2009,278.0
12401,2008-10-06,0.45899999999999996,14.992,6,10,2008,2009,279.0
12402,2008-10-07,0.45899999999999996,14.992,7,10,2008,2009,280.0
12403,2008-10-08,0.45899999999999996,14.985999999999999,8,10,2008,2009,281.0
12404,2008-10-09,0.45899999999999996,14.95,9,10,2008,2009,282.0
12405,2008-10-10,0.462,14.95,10,10,2008,2009,283.0
12406,2008-10-11,0.488,14.956,11,10,2008,2009,284.0
12407,2008-10-12,0.527,14.968,12,10,2008,2009,285.0
12408,2008-10-13,0.527,14.968,13,10,2008,2009,286.0
12409,2008-10-14,0.527,14.979000000000001,14,10,2008,2009,287.0
12410,2008-10-15,0.527,14.985999999999999,15,10,2008,2009,288.0
12411,2008-10-16,0.527,15.003,16,10,2008,2009,289.0
12412,2008-10-17,0.5489999999999999,14.944,17,10,2008,2009,290.0
12413,2008-10-18,0.5660000000000001,14.944,18,10,2008,2009,291.0
12414,2008-10-19,0.5660000000000001,14.956,19,10,2008,2009,292.0
12415,2008-10-20,0.5670000000000001,14.956,20,10,2008,2009,293.0
12416,2008-10-21,0.569,14.968,21,10,2008,2009,294.0
12417,2008-10-22,0.569,14.968,22,10,2008,2009,295.0
12418,2008-10-23,0.569,14.972999999999999,23,10,2008,2009,296.0
12419,2008-10-24,0.569,14.992,24,10,2008,2009,297.0
12420,2008-10-25,0.569,15.003,25,10,2008,2009,298.0
12421,2008-10-26,0.569,15.026,26,10,2008,2009,299.0
12422,2008-10-27,0.569,15.032,27,10,2008,2009,300.0
12423,2008-10-28,0.569,15.039000000000001,28,10,2008,2009,301.0
12424,2008-10-29,0.569,15.039000000000001,29,10,2008,2009,302.0
12425,2008-10-30,0.569,15.05,30,10,2008,2009,303.0
12426,2008-10-31,0.569,15.05,31,10,2008,2009,304.0
12427,2008-11-01,0.569,15.062000000000001,1,11,2008,2009,305.0
12428,2008-11-02,0.569,15.05,2,11,2008,2009,306.0
12429,2008-11-03,0.574,15.068,3,11,2008,2009,307.0
12430,2008-11-04,0.5920000000000001,15.092,4,11,2008,2009,308.0
12431,2008-11-05,0.6,15.120999999999999,5,11,2008,2009,309.0
12432,2008-11-06,0.6,15.127,6,11,2008,2009,310.0
12433,2008-11-07,0.6,15.120999999999999,7,11,2008,2009,311.0
12434,2008-11-08,0.6459999999999999,15.157,8,11,2008,2009,312.0
12435,2008-11-09,0.708,15.168,9,11,2008,2009,313.0
12436,2008-11-10,0.711,15.193,10,11,2008,2009,314.0
12437,2008-11-11,0.722,15.21,11,11,2008,2009,315.0
12438,2008-11-12,0.738,15.229000000000001,12,11,2008,2009,316.0
12439,2008-11-13,0.7390000000000001,15.24,13,11,2008,2009,317.0
12440,2008-11-14,0.7390000000000001,15.258,14,11,2008,2009,318.0
12441,2008-11-15,0.7390000000000001,15.264000000000001,15,11,2008,2009,319.0
12442,2008-11-16,0.7390000000000001,15.275,16,11,2008,2009,320.0
12443,2008-11-17,0.7390000000000001,15.294,17,11,2008,2009,321.0
12444,2008-11-18,0.7390000000000001,15.311,18,11,2008,2009,322.0
12445,2008-11-19,0.7390000000000001,15.324000000000002,19,11,2008,2009,323.0
12446,2008-11-20,0.7390000000000001,15.341,20,11,2008,2009,324.0
12447,2008-11-21,0.7390000000000001,15.359000000000002,21,11,2008,2009,325.0
12448,2008-11-22,0.7390000000000001,15.383,22,11,2008,2009,326.0
12449,2008-11-23,0.7390000000000001,15.395,23,11,2008,2009,327.0
12450,2008-11-24,0.7390000000000001,15.401,24,11,2008,2009,328.0
12451,2008-11-25,0.7390000000000001,15.407,25,11,2008,2009,329.0
12452,2008-11-26,0.7390000000000001,15.414000000000001,26,11,2008,2009,330.0
12453,2008-11-27,0.745,15.456,27,11,2008,2009,331.0
12454,2008-11-28,0.759,15.491,28,11,2008,2009,332.0
12455,2008-11-29,0.759,15.515,29,11,2008,2009,333.0
12456,2008-11-30,0.759,15.533,30,11,2008,2009,334.0
12457,2008-12-01,0.759,15.558,1,12,2008,2009,335.0
12458,2008-12-02,0.7859999999999999,15.575,2,12,2008,2009,336.0
12459,2008-12-03,0.818,15.594000000000001,3,12,2008,2009,337.0
12460,2008-12-04,0.821,15.618,4,12,2008,2009,338.0
12461,2008-12-05,0.821,15.642000000000001,5,12,2008,2009,339.0
12462,2008-12-06,0.826,15.648,6,12,2008,2009,340.0
12463,2008-12-07,0.835,15.665999999999999,7,12,2008,2009,341.0
12464,2008-12-08,0.838,15.702,8,12,2008,2009,342.0
12465,2008-12-09,0.838,15.727,9,12,2008,2009,343.0
12466,2008-12-10,0.84,15.739,10,12,2008,2009,344.0
12467,2008-12-11,0.841,15.758,11,12,2008,2009,345.0
12468,2008-12-12,0.841,15.77,12,12,2008,2009,346.0
12469,2008-12-13,0.841,15.812000000000001,13,12,2008,2009,347.0
12470,2008-12-14,0.841,15.83,14,12,2008,2009,348.0
12471,2008-12-15,0.841,15.855,15,12,2008,2009,349.0
12472,2008-12-16,0.841,15.886,16,12,2008,2009,350.0
12473,2008-12-17,0.841,15.909,17,12,2008,2009,351.0
12474,2008-12-18,0.841,15.965,18,12,2008,2009,352.0
12475,2008-12-19,0.841,15.995999999999999,19,12,2008,2009,353.0
12476,2008-12-20,0.841,16.027,20,12,2008,2009,354.0
12477,2008-12-21,0.841,16.051,21,12,2008,2009,355.0
12478,2008-12-22,0.841,16.082,22,12,2008,2009,356.0
12479,2008-12-23,0.841,16.137999999999998,23,12,2008,2009,357.0
12480,2008-12-24,0.841,16.162,24,12,2008,2009,358.0
12481,2008-12-25,0.841,16.192999999999998,25,12,2008,2009,359.0
12482,2008-12-26,0.841,16.256,26,12,2008,2009,360.0
12483,2008-12-27,0.841,16.281,27,12,2008,2009,361.0
12484,2008-12-28,0.841,16.312,28,12,2008,2009,362.0
12485,2008-12-29,0.841,16.344,29,12,2008,2009,363.0
12486,2008-12-30,0.841,16.368,30,12,2008,2009,364.0
12487,2008-12-31,0.841,16.387,31,12,2008,2009,365.0
12488,2009-01-01,0.841,16.410999999999998,1,1,2009,2009,1.0
12489,2009-01-02,0.841,16.419,2,1,2009,2009,2.0
12490,2009-01-03,0.841,16.480999999999998,3,1,2009,2009,3.0
12491,2009-01-04,0.841,16.506,4,1,2009,2009,4.0
12492,2009-01-05,0.841,16.537,5,1,2009,2009,5.0
12493,2009-01-06,0.841,16.576,6,1,2009,2009,6.0
12494,2009-01-07,0.8420000000000001,16.588,7,1,2009,2009,7.0
