free_right,free_left,ego_speed,during_change,distance_front,distance_back,speed_front,speed_back,occup_front,occup_back,ego_lanes,action,free_right',free_left',ego_speed',during_change',distance_front',distance_back',speed_front',speed_back',occup_front',occup_back',ego_lanes',r_deltaspeed,r_freeright,r_lanechange,r_safetyviolation,r_distancefront,r_jerk,done
0.0,0.0,0.8408787974440084,0.0,[0.39987874 0.04214918 1.        ],[1. 1. 1.],[0.78266874 0.78270676 1.        ],[0. 0. 0.],[1. 1. 0.],[0. 0. 0.],[1. 0. 0.],2,0.0,0.0,0.8394840114357147,0.0,[0.39833968 0.04059858 1.        ],[1. 1. 1.],[0.78415848 0.78374346 1.        ],[0. 0. 0.],[1. 1. 0.],[0. 0. 0.],[1. 0. 0.],-0.16051598856428528,0,0,-1,-0.601660319356332,-0.10670112963446776,False
0.0,0.0,0.8394840114357147,0.0,[0.39833968 0.04059858 1.        ],[1. 1. 1.],[0.78415848 0.78374346 1.        ],[0. 0. 0.],[1. 1. 0.],[0. 0. 0.],[1. 0. 0.],2,0.0,0.0,0.8401404709730854,0.0,[0.39675483 0.03899652 1.        ],[1. 1. 1.],[0.78316866 0.78255013 1.        ],[0. 0. 0.],[1. 1. 0.],[0. 0. 0.],[1. 0. 0.],-0.15985952902691458,0,0,-1,-0.6032451715640736,-0.15692028424332705,False
0.0,0.0,0.8401404709730854,0.0,[0.39675483 0.03899652 1.        ],[1. 1. 1.],[0.78316866 0.78255013 1.        ],[0. 0. 0.],[1. 1. 0.],[0. 0. 0.],[1. 0. 0.],0,0.0,0.0,0.8387176570199867,0.0,[0.39521032 0.03744291 1.        ],[1. 1. 1.],[0.78319619 0.78286886 1.        ],[0. 0. 0.],[1. 1. 0.],[0. 0. 0.],[1. 0. 0.],-0.16128234298001332,0,0,0,-0.6047896778300936,-0.15906442202091142,False
0.0,0.0,0.8387176570199867,0.0,[0.39521032 0.03744291 1.        ],[1. 1. 1.],[0.78319619 0.78286886 1.        ],[0. 0. 0.],[1. 1. 0.],[0. 0. 0.],[1. 0. 0.],0,0.0,0.0,0.8381561141898465,0.0,[0.39368356 0.03593257 1.        ],[1. 1. 1.],[0.78327259 0.78386264 1.        ],[0. 0. 0.],[1. 1. 0.],[0. 0. 0.],[1. 0. 0.],-0.16184388581015352,0,0,0,-0.606316437563736,-0.06588724090632603,False
0.0,0.0,0.8381561141898465,0.0,[0.39368356 0.03593257 1.        ],[1. 1. 1.],[0.78327259 0.78386264 1.        ],[0. 0. 0.],[1. 1. 0.],[0. 0. 0.],[1. 0. 0.],0,0.0,0.0,0.837641929229071,0.0,[0.3921516  0.03440716 1.        ],[1. 1. 1.],[0.78257145 0.78280707 1.        ],[0. 0. 0.],[1. 1. 0.],[0. 0. 0.],[1. 0. 0.],-0.162358070770929,0,0,0,-0.6078483981515119,-0.003622877006401737,False
0.0,0.0,0.837641929229071,0.0,[0.3921516  0.03440716 1.        ],[1. 1. 1.],[0.78257145 0.78280707 1.        ],[0. 0. 0.],[1. 1. 0.],[0. 0. 0.],[1. 0. 0.],0,0.0,0.0,0.8364791835823745,0.0,[0.39067206 0.03294906 1.        ],[1. 1. 1.],[0.78329316 0.78406379 1.        ],[0. 0. 0.],[1. 1. 0.],[0. 0. 0.],[1. 0. 0.],-0.1635208164176255,0,0,0,-0.6093279364911118,-0.049614892472957806,False
0.0,0.0,0.8364791835823745,0.0,[0.39067206 0.03294906 1.        ],[1. 1. 1.],[0.78329316 0.78406379 1.        ],[0. 0. 0.],[1. 1. 0.],[0. 0. 0.],[1. 0. 0.],0,0.0,0.0,0.836519493134018,0.0,[0.38921639 0.03148955 1.        ],[1. 1. 1.],[0.78419134 0.78405344 1.        ],[0. 0. 0.],[1. 1. 0.],[0. 0. 0.],[1. 0. 0.],-0.163480506865982,0,0,0,-0.6107836105708992,-0.09203372267300836,False
0.0,0.0,0.836519493134018,0.0,[0.38921639 0.03148955 1.        ],[1. 1. 1.],[0.78419134 0.78405344 1.        ],[0. 0. 0.],[1. 1. 0.],[0. 0. 0.],[1. 0. 0.],0,0.0,0.0,0.8367155739733928,0.0,[0.38772985 0.0300014  1.        ],[1. 1. 1.],[0.78327796 0.78322008 1.        ],[0. 0. 0.],[1. 1. 0.],[0. 0. 0.],[1. 0. 0.],-0.16328442602660717,0,0,0,-0.6122701478035957,-0.011916503511448795,False
0.0,0.0,0.8367155739733928,0.0,[0.38772985 0.0300014  1.        ],[1. 1. 1.],[0.78327796 0.78322008 1.        ],[0. 0. 0.],[1. 1. 0.],[0. 0. 0.],[1. 0. 0.],0,0.0,0.0,0.8353935261155833,0.0,[0.3863085 0.0285771 1.       ],[1. 1. 1.],[0.78429907 0.78419312 1.        ],[0. 0. 0.],[1. 1. 0.],[0. 0. 0.],[1. 0. 0.],-0.16460647388441674,0,0,0,-0.6136915028004005,-0.11613684533460678,False
0.0,0.0,0.8353935261155833,0.0,[0.3863085 0.0285771 1.       ],[1. 1. 1.],[0.78429907 0.78419312 1.        ],[0. 0. 0.],[1. 1. 0.],[0. 0. 0.],[1. 0. 0.],0,0.0,0.0,0.8357048186202423,0.0,[0.38483928 0.02714372 1.        ],[1. 1. 1.],[0.78288989 0.78417816 1.        ],[0. 0. 0.],[1. 1. 0.],[0. 0. 0.],[1. 0. 0.],-0.1642951813797578,0,0,0,-0.6151607180617062,-0.1249505377288429,False
