free_right,free_left,ego_speed,during_change,distance_front,distance_back,speed_front,speed_back,occup_front,occup_back,ego_lanes,action,free_right',free_left',ego_speed',during_change',distance_front',distance_back',speed_front',speed_back',occup_front',occup_back',ego_lanes',r_deltaspeed,r_freeright,r_lanechange,r_safetyviolation,r_distancefront,r_jerk,done
1.0,0.0,0.5435881921260624,0.0,[0.39751264 1.         1.        ],[1. 1. 1.],[0.78273125 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 0. 1.],2,0.0,0.0,0.5501241398384806,1.0,[0.40401069 1.         1.        ],[1. 1. 1.],[0.78371422 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 0. 1.],-0.44987586016151937,0,-1,0,0.0,-0.4999999999999982,False
0.0,0.0,0.5501241398384806,1.0,[0.40401069 1.         1.        ],[1. 1. 1.],[0.78371422 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 0. 1.],2,0.0,0.0,0.5566600875508989,1.0,[0.41032343 1.         1.        ],[1. 1. 1.],[0.78358879 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 0. 1.],-0.4433399124491011,0,0,-1,0.0,-0.0,False
0.0,0.0,0.5566600875508989,1.0,[0.41032343 1.         1.        ],[1. 1. 1.],[0.78358879 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 0. 1.],2,0.0,0.0,0.5631960352633172,1.0,[0.41645485 1.         1.        ],[1. 1. 1.],[0.78360633 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 0. 1.],-0.4368039647366828,0,0,-1,0.0,-0.0,False
0.0,0.0,0.5631960352633172,1.0,[0.41645485 1.         1.        ],[1. 1. 1.],[0.78360633 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 0. 1.],2,0.0,0.0,0.5697319829757355,1.0,[0.42237942 1.         1.        ],[1. 1. 1.],[0.78270686 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 0. 1.],-0.43026801702426454,0,0,-1,0.0,-0.0,False
0.0,0.0,0.5697319829757355,1.0,[0.42237942 1.         1.        ],[1. 1. 1.],[0.78270686 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 0. 1.],2,0.0,0.0,0.5762679306881537,1.0,[0.42814647 1.         1.        ],[1. 1. 1.],[0.7835801 1.        1.       ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 0. 1.],-0.42373206931184626,0,0,-1,0.0,-0.0,False
0.0,0.0,0.5762679306881537,1.0,[0.42814647 1.         1.        ],[1. 1. 1.],[0.7835801 1.        1.       ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 0. 1.],2,0.0,0.0,0.582803878400572,1.0,[0.43371496 1.         1.        ],[1. 1. 1.],[0.78297855 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 0. 1.],-0.417196121599428,0,0,-1,0.0,-0.0,False
0.0,0.0,0.582803878400572,1.0,[0.43371496 1.         1.        ],[1. 1. 1.],[0.78297855 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0. 0. 1.],2,0.0,0.0,0.5893398261129903,1.0,[0.43912659 1.         1.        ],[1. 1. 1.],[0.78387522 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0.        0.0125448 0.9874552],-0.4106601738870097,0,0,-1,0.0,-0.0,False
0.0,0.0,0.5893398261129903,1.0,[0.43912659 1.         1.        ],[1. 1. 1.],[0.78387522 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0.        0.0125448 0.9874552],2,0.0,0.0,0.5958757738254086,1.0,[0.44432803 1.         1.        ],[1. 1. 1.],[0.78285571 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0.         0.06989247 0.93010753],-0.4041242261745914,0,0,-1,0.0,-0.0,False
0.0,0.0,0.5958757738254086,1.0,[0.44432803 1.         1.        ],[1. 1. 1.],[0.78285571 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0.         0.06989247 0.93010753],2,0.0,0.0,0.6024117215378268,1.0,[0.44934216 1.         1.        ],[1. 1. 1.],[0.78265829 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0.         0.12724014 0.87275986],-0.39758827846217315,0,0,-1,0.0,-0.0,False
0.0,0.0,0.6024117215378268,1.0,[0.44934216 1.         1.        ],[1. 1. 1.],[0.78265829 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0.         0.12724014 0.87275986],2,0.0,0.0,0.6089476692502451,1.0,[0.45421528 1.         1.        ],[1. 1. 1.],[0.78412526 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0.         0.18458781 0.81541219],-0.3910523307497549,0,0,-1,0.0,-0.0,False
0.0,0.0,0.6089476692502451,1.0,[0.45421528 1.         1.        ],[1. 1. 1.],[0.78412526 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0.         0.18458781 0.81541219],2,0.0,0.0,0.6154836169626634,1.0,[0.45886471 1.         1.        ],[1. 1. 1.],[0.78261986 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0.         0.24193548 0.75806452],-0.3845163830373366,0,0,-1,0.0,-0.0,False
0.0,0.0,0.6154836169626634,1.0,[0.45886471 1.         1.        ],[1. 1. 1.],[0.78261986 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0.         0.24193548 0.75806452],2,0.0,0.0,0.6220195646750817,1.0,[0.46335291 1.         1.        ],[1. 1. 1.],[0.78336011 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0.         0.29928315 0.70071685],-0.3779804353249183,0,0,-1,0.0,-0.0,False
0.0,0.0,0.6220195646750817,1.0,[0.46335291 1.         1.        ],[1. 1. 1.],[0.78336011 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0.         0.29928315 0.70071685],2,0.0,0.0,0.6285555123875,1.0,[0.46767148 1.         1.        ],[1. 1. 1.],[0.78379827 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0.         0.35663082 0.64336918],-0.37144448761250004,0,0,-1,0.0,-0.0,False
0.0,0.0,0.6285555123875,1.0,[0.46767148 1.         1.        ],[1. 1. 1.],[0.78379827 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0.         0.35663082 0.64336918],2,0.0,0.0,0.6350914600999182,1.0,[0.47179262 1.         1.        ],[1. 1. 1.],[0.78323704 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0.         0.41397849 0.58602151],-0.36490853990008176,0,0,-1,0.0,-0.0,False
0.0,0.0,0.6350914600999182,1.0,[0.47179262 1.         1.        ],[1. 1. 1.],[0.78323704 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0.         0.41397849 0.58602151],2,0.0,0.0,0.6416274078123365,1.0,[0.47574674 1.         1.        ],[1. 1. 1.],[0.78376891 1.         1.        ],[0. 0. 0.],[1. 0. 0.],[0. 0. 0.],[0.         0.47132616 0.52867384],-0.3583725921876635,0,0,-1,0.0,-0.0,False
