free_right,free_left,ego_speed,during_change,distance_front,distance_back,speed_front,speed_back,occup_front,occup_back,ego_lanes,action,free_right',free_left',ego_speed',during_change',distance_front',distance_back',speed_front',speed_back',occup_front',occup_back',ego_lanes',r_deltaspeed,r_freeright,r_lanechange,r_safetyviolation,r_distancefront,r_jerk,done
1.0,0.0,0.7460699993356137,0.0,[1. 1. 1.],[1. 1. 1.],[1. 1. 1.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.752605947048032,0.0,[1. 1. 1.],[1. 1. 1.],[1. 1. 1.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 1.],-0.24739405295196804,-1,0,0,0.0,-0.4999999999999982,False
1.0,0.0,0.752605947048032,0.0,[1. 1. 1.],[1. 1. 1.],[1. 1. 1.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.7591418947604502,0.0,[1. 1. 1.],[1. 1. 1.],[1. 1. 1.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 1.],-0.24085810523954976,-1,0,0,0.0,-0.0,False
1.0,0.0,0.7591418947604502,0.0,[1. 1. 1.],[1. 1. 1.],[1. 1. 1.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.7656778424728685,0.0,[1. 1. 1.],[1. 1. 1.],[1. 1. 1.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 1.],-0.23432215752713148,-1,0,0,0.0,-0.0,False
1.0,0.0,0.7656778424728685,0.0,[1. 1. 1.],[1. 1. 1.],[1. 1. 1.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.7722137901852868,0.0,[1. 1. 1.],[1. 1. 1.],[1. 1. 1.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 1.],-0.2277862098147132,-1,0,0,0.0,-0.0,False
1.0,0.0,0.7722137901852868,0.0,[1. 1. 1.],[1. 1. 1.],[1. 1. 1.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.7787497378977051,0.0,[1. 1. 1.],[1. 1. 1.],[1. 1. 1.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 1.],-0.22125026210229493,-1,0,0,0.0,-0.0,False
1.0,0.0,0.7787497378977051,0.0,[1. 1. 1.],[1. 1. 1.],[1. 1. 1.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.7852856856101234,0.0,[1. 1. 1.],[1. 1. 1.],[1. 1. 1.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 1.],-0.21471431438987665,-1,0,0,0.0,-0.0,False
1.0,0.0,0.7852856856101234,0.0,[1. 1. 1.],[1. 1. 1.],[1. 1. 1.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.7918216333225416,0.0,[1. 1. 1.],[1. 1. 1.],[1. 1. 1.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 1.],-0.20817836667745837,-1,0,0,0.0,-0.0,False
1.0,0.0,0.7918216333225416,0.0,[1. 1. 1.],[1. 1. 1.],[1. 1. 1.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.7983575810349599,0.0,[1. 1. 1.],[1. 1. 1.],[1. 1. 1.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 1.],-0.2016424189650401,-1,0,0,0.0,-0.0,False
1.0,0.0,0.7983575810349599,0.0,[1. 1. 1.],[1. 1. 1.],[1. 1. 1.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.8048935287473782,0.0,[1. 1. 1.],[1. 1. 1.],[1. 1. 1.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 1.],-0.19510647125262182,-1,0,0,0.0,-0.0,False
1.0,0.0,0.8048935287473782,0.0,[1. 1. 1.],[1. 1. 1.],[1. 1. 1.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 1.],0,1.0,0.0,0.8114294764597965,0.0,[1. 1. 1.],[1. 1. 1.],[1. 1. 1.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 1.],-0.18857052354020354,-1,0,0,0.0,-0.0,False
