free_right,free_left,ego_speed,during_change,distance_front,distance_back,speed_front,speed_back,occup_front,occup_back,ego_lanes,action,free_right',free_left',ego_speed',during_change',distance_front',distance_back',speed_front',speed_back',occup_front',occup_back',ego_lanes',r_deltaspeed,r_freeright,r_lanechange,r_safetyviolation,r_distancefront,r_jerk,done
0.0,1.0,0.744074705446419,0.0,[0.84656569 1.         1.        ],[0.58099749 1.         1.        ],[0.7823044 1.        1.       ],[0.84651129 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[1. 0. 0.],0,0.0,1.0,0.7506106531588372,0.0,[0.84742428 1.         1.        ],[0.57826657 1.         1.        ],[0.78147496 1.         1.        ],[0.84878113 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[1. 0. 0.],-0.24938934684116273,0,0,0,-0.1525757238613652,-0.4999999999999982,False
0.0,1.0,0.7506106531588372,0.0,[0.84742428 1.         1.        ],[0.57826657 1.         1.        ],[0.78147496 1.         1.        ],[0.84878113 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[1. 0. 0.],0,0.0,1.0,0.7571466008712555,0.0,[0.8481665 1.        1.       ],[0.57575785 1.         1.        ],[0.78382787 1.         1.        ],[0.84732946 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[1. 0. 0.],-0.24285339912874446,0,0,0,-0.15183349947182623,-0.0,False
0.0,1.0,0.7571466008712555,0.0,[0.8481665 1.        1.       ],[0.57575785 1.         1.        ],[0.78382787 1.         1.        ],[0.84732946 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[1. 0. 0.],0,0.0,1.0,0.7636825485836738,0.0,[0.84867345 1.         1.        ],[0.57345852 1.         1.        ],[0.78190611 1.         1.        ],[0.84633807 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[1. 0. 0.],-0.23631745141632618,0,0,0,-0.1513265530351675,-0.0,False
0.0,1.0,0.7636825485836738,0.0,[0.84867345 1.         1.        ],[0.57345852 1.         1.        ],[0.78190611 1.         1.        ],[0.84633807 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[1. 0. 0.],0,0.0,1.0,0.7702184962960921,0.0,[0.84903264 1.         1.        ],[0.57133554 1.         1.        ],[0.78313053 1.         1.        ],[0.84653474 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[1. 0. 0.],-0.2297815037039079,0,0,0,-0.15096736381772302,-0.0,False
0.0,1.0,0.7702184962960921,0.0,[0.84903264 1.         1.        ],[0.57133554 1.         1.        ],[0.78313053 1.         1.        ],[0.84653474 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[1. 0. 0.],0,0.0,1.0,0.7767544440085103,0.0,[0.84917128 1.         1.        ],[0.56940341 1.         1.        ],[0.78173839 1.         1.        ],[0.84621022 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[1. 0. 0.],-0.22324555599148962,0,0,0,-0.15082871954758992,-0.0,False
0.0,1.0,0.7767544440085103,0.0,[0.84917128 1.         1.        ],[0.56940341 1.         1.        ],[0.78173839 1.         1.        ],[0.84621022 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[1. 0. 0.],0,0.0,1.0,0.7832903917209286,0.0,[0.84918808 1.         1.        ],[0.56760788 1.         1.        ],[0.78389416 1.         1.        ],[0.8478355 0.        0.       ],[1. 0. 0.],[1. 0. 0.],[1. 0. 0.],-0.21670960827907135,0,0,0,-0.15081192390853526,-0.0,False
0.0,1.0,0.7832903917209286,0.0,[0.84918808 1.         1.        ],[0.56760788 1.         1.        ],[0.78389416 1.         1.        ],[0.8478355 0.        0.       ],[1. 0. 0.],[1. 0. 0.],[1. 0. 0.],0,0.0,1.0,0.7898263394333469,0.0,[0.84898721 1.         1.        ],[0.56595277 1.         1.        ],[0.78260578 1.         1.        ],[0.84932385 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[1. 0. 0.],-0.21017366056665307,0,0,0,-0.15101278679966068,-0.0,False
0.0,1.0,0.7898263394333469,0.0,[0.84898721 1.         1.        ],[0.56595277 1.         1.        ],[0.78260578 1.         1.        ],[0.84932385 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[1. 0. 0.],0,0.0,1.0,0.7963622871457652,0.0,[0.84862399 1.         1.        ],[0.56449382 1.         1.        ],[0.78330538 1.         1.        ],[0.84880827 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[1. 0. 0.],-0.2036377128542348,0,0,0,-0.1513760061431464,-0.0,False
0.0,1.0,0.7963622871457652,0.0,[0.84862399 1.         1.        ],[0.56449382 1.         1.        ],[0.78330538 1.         1.        ],[0.84880827 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[1. 0. 0.],0,0.0,1.0,0.8028982348581835,0.0,[0.84803767 1.         1.        ],[0.56319727 1.         1.        ],[0.78182115 1.         1.        ],[0.84950612 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[1. 0. 0.],-0.19710176514181652,0,0,0,-0.1519623322123449,-0.0,False
0.0,1.0,0.8028982348581835,0.0,[0.84803767 1.         1.        ],[0.56319727 1.         1.        ],[0.78182115 1.         1.        ],[0.84950612 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[1. 0. 0.],0,0.0,1.0,0.8094341825706017,0.0,[0.84726543 1.         1.        ],[0.5621104 1.        1.       ],[0.78167396 1.         1.        ],[0.84850466 0.         0.        ],[1. 0. 0.],[1. 0. 0.],[1. 0. 0.],-0.19056581742939824,0,0,0,-0.152734571107494,-0.0,False
