free_right,free_left,ego_speed,during_change,distance_front,distance_back,speed_front,speed_back,occup_front,occup_back,ego_lanes,action,free_right',free_left',ego_speed',during_change',distance_front',distance_back',speed_front',speed_back',occup_front',occup_back',ego_lanes',r_deltaspeed,r_freeright,r_lanechange,r_safetyviolation,r_distancefront,r_jerk,done
1.0,1.0,0.30918012458672806,0.0,[0.70459308 0.54709091 1.        ],[1. 1. 1.],[0.7825426  0.84941346 1.        ],[0. 0. 0.],[1. 1. 0.],[0. 0. 0.],[0. 1. 0.],0,1.0,1.0,0.31571607229914633,0.0,[0.71759589 0.56191938 1.        ],[1. 1. 1.],[0.78313729 0.8487658  1.        ],[0. 0. 0.],[1. 1. 0.],[0. 0. 0.],[0. 1. 0.],-0.6842839277008536,-1,0,0,-0.43808061791821185,-0.4999999999999982,False
1.0,1.0,0.31571607229914633,0.0,[0.71759589 0.56191938 1.        ],[1. 1. 1.],[0.78313729 0.8487658  1.        ],[0. 0. 0.],[1. 1. 0.],[0. 0. 0.],[0. 1. 0.],0,1.0,1.0,0.3222520200115646,0.0,[0.73043647 0.57654788 1.        ],[1. 1. 1.],[0.78384156 0.84811312 1.        ],[0. 0. 0.],[1. 1. 0.],[0. 0. 0.],[0. 1. 0.],-0.6777479799884354,-1,0,0,-0.42345211816907846,-0.0,False
1.0,1.0,0.3222520200115646,0.0,[0.73043647 0.57654788 1.        ],[1. 1. 1.],[0.78384156 0.84811312 1.        ],[0. 0. 0.],[1. 1. 0.],[0. 0. 0.],[0. 1. 0.],0,1.0,1.0,0.3287879677239829,0.0,[0.74307523 0.5909475  1.        ],[1. 1. 1.],[0.78312265 0.84642133 1.        ],[0. 0. 0.],[1. 1. 0.],[0. 0. 0.],[0. 1. 0.],-0.671212032276017,-1,0,0,-0.409052499119144,-0.0,False
1.0,1.0,0.3287879677239829,0.0,[0.74307523 0.5909475  1.        ],[1. 1. 1.],[0.78312265 0.84642133 1.        ],[0. 0. 0.],[1. 1. 0.],[0. 0. 0.],[0. 1. 0.],0,1.0,1.0,0.33532391543640117,0.0,[0.7555386  0.60518644 1.        ],[1. 1. 1.],[0.78335332 0.84718116 1.        ],[0. 0. 0.],[1. 1. 0.],[0. 0. 0.],[0. 1. 0.],-0.6646760845635988,-1,0,0,-0.3948135611703918,-0.0,False
1.0,1.0,0.33532391543640117,0.0,[0.7555386  0.60518644 1.        ],[1. 1. 1.],[0.78335332 0.84718116 1.        ],[0. 0. 0.],[1. 1. 0.],[0. 0. 0.],[0. 1. 0.],0,1.0,1.0,0.34185986314881944,0.0,[0.76783243 0.61923033 1.        ],[1. 1. 1.],[0.78379496 0.8467058  1.        ],[0. 0. 0.],[1. 1. 0.],[0. 0. 0.],[0. 1. 0.],-0.6581401368511804,-1,0,0,-0.38076966509484833,-0.0,False
1.0,1.0,0.34185986314881944,0.0,[0.76783243 0.61923033 1.        ],[1. 1. 1.],[0.78379496 0.8467058  1.        ],[0. 0. 0.],[1. 1. 0.],[0. 0. 0.],[0. 1. 0.],0,1.0,1.0,0.3483958108612377,0.0,[0.77995571 0.63309254 1.        ],[1. 1. 1.],[0.7842001  0.84671044 1.        ],[0. 0. 0.],[1. 1. 0.],[0. 0. 0.],[0. 1. 0.],-0.6516041891387623,-1,0,0,-0.3669074581490621,-0.0,False
1.0,1.0,0.3483958108612377,0.0,[0.77995571 0.63309254 1.        ],[1. 1. 1.],[0.7842001  0.84671044 1.        ],[0. 0. 0.],[1. 1. 0.],[0. 0. 0.],[0. 1. 0.],0,1.0,1.0,0.354931758573656,0.0,[0.79188839 0.64681667 1.        ],[1. 1. 1.],[0.78388432 0.84828289 1.        ],[0. 0. 0.],[1. 1. 0.],[0. 0. 0.],[0. 1. 0.],-0.6450682414263439,-1,0,0,-0.3531833266945855,-0.0,False
1.0,1.0,0.354931758573656,0.0,[0.79188839 0.64681667 1.        ],[1. 1. 1.],[0.78388432 0.84828289 1.        ],[0. 0. 0.],[1. 1. 0.],[0. 0. 0.],[0. 1. 0.],0,1.0,1.0,0.3614677062860743,0.0,[0.80360655 0.66037355 1.        ],[1. 1. 1.],[0.78270855 0.84880653 1.        ],[0. 0. 0.],[1. 1. 0.],[0. 0. 0.],[0. 1. 0.],-0.6385322937139257,-1,0,0,-0.339626446723426,-0.0,False
1.0,1.0,0.3614677062860743,0.0,[0.80360655 0.66037355 1.        ],[1. 1. 1.],[0.78270855 0.84880653 1.        ],[0. 0. 0.],[1. 1. 0.],[0. 0. 0.],[0. 1. 0.],0,1.0,1.0,0.36800365399849255,0.0,[0.81514121 0.67369516 1.        ],[1. 1. 1.],[0.7826483 0.8468848 1.       ],[0. 0. 0.],[1. 1. 0.],[0. 0. 0.],[0. 1. 0.],-0.6319963460015073,-1,0,0,-0.3263048438320151,-0.0,False
1.0,1.0,0.36800365399849255,0.0,[0.81514121 0.67369516 1.        ],[1. 1. 1.],[0.7826483 0.8468848 1.       ],[0. 0. 0.],[1. 1. 0.],[0. 0. 0.],[0. 1. 0.],0,1.0,1.0,0.37453960171091083,0.0,[0.82650597 0.68690357 1.        ],[1. 1. 1.],[0.78307676 0.84935201 1.        ],[0. 0. 0.],[1. 1. 0.],[0. 0. 0.],[0. 1. 0.],-0.6254603982890892,-1,0,0,-0.3130964258736003,-0.0,False
